,game_code,date,team,side,opp,PA,AB,IP,ER,H,2B,3B,HR,BB,IBB,K,HBP,SF,GDP,GB,FB,LD,PU,days_rest,w_park_factor,r_wOBA,r_PA,r_1B_PA,r_2B_PA,r_3B_PA,r_HR_PA,r_BB_PA,r_IBB_PA,r_HBP_PA,r_GDP_PA,r_K_PA,r_SF_PA,r_avg_pf,h_wOBA,h_PA,h_1B_PA,h_2B_PA,h_3B_PA,h_HR_PA,h_BB_PA,h_IBB_PA,h_HBP_PA,h_GDP_PA,h_K_PA,h_SF_PA,h_avg_pf,imputed
0,PIT-2017-06-10,2017-06-10,PIT,H,MIA,6,6,1.0,1,3,2,0,0,0,0,2,0,0,0,3,1,1,0,99,588,0.325,76,0.145,0.045,0.004,0.033,0.085,0.005,0.009,0.02,0.216,0.006,100.0,0.325,686,0.145,0.045,0.004,0.033,0.085,0.005,0.009,0.02,0.216,0.006,100.0,1
1,PIT-2017-06-12,2017-06-12,PIT,H,COL,4,2,1.0,0,0,0,0,0,2,0,1,0,0,1,1,0,0,0,1,392,0.325,76,0.145,0.045,0.004,0.033,0.085,0.005,0.009,0.02,0.216,0.006,100.0,0.325,686,0.145,0.045,0.004,0.033,0.085,0.005,0.009,0.02,0.216,0.006,100.0,1
2,PIT-2017-06-14,2017-06-14,PIT,H,COL,7,6,1.1,1,2,1,0,0,1,0,2,0,0,0,1,3,1,0,1,686,0.325,76,0.145,0.045,0.004,0.033,0.085,0.005,0.009,0.02,0.216,0.006,100.0,0.325,686,0.145,0.045,0.004,0.033,0.085,0.005,0.009,0.02,0.216,0.006,100.0,1
3,PIT-2017-06-18,2017-06-18,PIT,H,CHC,3,3,1.0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,3,294,0.325,76,0.145,0.045,0.004,0.033,0.085,0.005,0.009,0.02,0.216,0.006,100.0,0.325,686,0.145,0.045,0.004,0.033,0.085,0.005,0.009,0.02,0.216,0.006,100.0,1
4,MIL-2017-06-20,2017-06-20,PIT,A,MIL,3,2,0.1,0,1,1,0,0,1,0,0,0,0,0,2,0,0,0,1,303,0.376,21,0.095,0.143,0.0,0.0,0.143,0.0,0.0,0.048,0.333,0.0,93.333,0.325,686,0.145,0.045,0.004,0.033,0.085,0.005,0.009,0.02,0.216,0.006,100.0,1
5,STL-2017-06-25,2017-06-25,PIT,A,STL,3,3,1.0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,4,288,0.411,24,0.083,0.167,0.0,0.0,0.167,0.0,0.0,0.042,0.292,0.0,94.292,0.325,686,0.145,0.045,0.004,0.033,0.085,0.005,0.009,0.02,0.216,0.006,100.0,1
6,PIT-2017-06-29,2017-06-29,PIT,H,TBR,4,4,1.0,0,1,0,0,0,0,0,1,0,0,0,0,3,1,0,3,392,0.364,27,0.074,0.148,0.0,0.0,0.148,0.0,0.0,0.037,0.333,0.0,94.481,0.325,686,0.145,0.045,0.004,0.033,0.085,0.005,0.009,0.02,0.216,0.006,100.0,1
7,PIT-2017-06-30,2017-06-30,PIT,H,SFG,4,2,0.1,1,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,392,0.344,31,0.097,0.129,0.0,0.0,0.129,0.0,0.0,0.032,0.323,0.0,94.935,0.325,686,0.145,0.045,0.004,0.033,0.085,0.005,0.009,0.02,0.216,0.006,100.0,1
8,PIT-2017-07-02,2017-07-02,PIT,H,SFG,4,4,0.2,2,2,1,0,1,0,0,2,0,0,0,0,2,1,0,1,392,0.332,29,0.103,0.069,0.0,0.0,0.172,0.0,0.034,0.034,0.276,0.0,94.724,0.325,686,0.145,0.045,0.004,0.033,0.085,0.005,0.009,0.02,0.216,0.006,100.0,1
9,PIT-2017-08-22,2017-08-22,PIT,H,LAD,9,8,2.0,2,2,0,0,1,1,0,2,0,0,0,2,4,3,0,50,882,0.325,76,0.145,0.045,0.004,0.033,0.085,0.005,0.009,0.02,0.216,0.006,100.0,0.325,686,0.145,0.045,0.004,0.033,0.085,0.005,0.009,0.02,0.216,0.006,100.0,1
10,MIL-2017-09-12,2017-09-12,PIT,A,MIL,4,3,1.0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,1,20,404,0.325,76,0.145,0.045,0.004,0.033,0.085,0.005,0.009,0.02,0.216,0.006,100.0,0.415,48,0.104,0.104,0.0,0.042,0.125,0.0,0.021,0.021,0.292,0.0,96.021,1
11,CIN-2017-09-15,2017-09-15,PIT,A,CIN,7,4,1.1,0,1,1,0,0,2,1,1,0,0,0,2,2,1,0,2,714,0.325,76,0.145,0.045,0.004,0.033,0.085,0.005,0.009,0.02,0.216,0.006,100.0,0.396,52,0.096,0.096,0.0,0.038,0.135,0.0,0.019,0.019,0.269,0.0,96.404,1
12,PIT-2017-09-18,2017-09-18,PIT,H,MIL,4,3,1.0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,2,392,0.325,76,0.145,0.045,0.004,0.033,0.085,0.005,0.009,0.02,0.216,0.006,100.0,0.407,59,0.085,0.102,0.0,0.034,0.153,0.017,0.017,0.017,0.254,0.0,97.068,1
13,PIT-2017-09-19,2017-09-19,PIT,H,MIL,3,3,1.0,0,1,0,0,0,0,0,0,0,0,1,2,1,1,0,0,294,0.325,76,0.145,0.045,0.004,0.033,0.085,0.005,0.009,0.02,0.216,0.006,100.0,0.392,63,0.079,0.095,0.0,0.032,0.159,0.016,0.016,0.016,0.27,0.0,97.127,1
14,PIT-2017-09-22,2017-09-22,PIT,H,STL,5,4,1.0,0,1,0,0,0,1,0,1,0,0,0,2,1,1,0,2,490,0.325,76,0.145,0.045,0.004,0.033,0.085,0.005,0.009,0.02,0.216,0.006,100.0,0.387,66,0.091,0.091,0.0,0.03,0.152,0.015,0.015,0.03,0.258,0.0,97.167,1
15,PIT-2017-09-24,2017-09-24,PIT,H,STL,3,3,1.0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,294,0.307,24,0.083,0.042,0.0,0.0,0.208,0.042,0.0,0.042,0.167,0.0,95.583,0.382,71,0.099,0.085,0.0,0.028,0.155,0.014,0.014,0.028,0.254,0.0,97.225,0
16,PIT-2017-09-27,2017-09-27,PIT,H,BAL,2,2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,196,0.269,27,0.074,0.037,0.0,0.0,0.185,0.037,0.0,0.037,0.185,0.0,95.852,0.365,74,0.095,0.081,0.0,0.027,0.149,0.014,0.014,0.027,0.257,0.0,97.257,0
17,WSN-2017-09-28,2017-09-28,PIT,A,WSN,1,1,0.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,102,0.248,29,0.069,0.034,0.0,0.0,0.172,0.034,0.0,0.034,0.172,0.0,96.0,0.355,76,0.092,0.079,0.0,0.026,0.145,0.013,0.013,0.026,0.25,0.0,97.276,0
18,WSN-2017-10-01,2017-10-01,PIT,A,WSN,5,4,1.0,0,1,0,0,0,1,0,0,0,0,0,3,1,1,0,2,510,0.239,30,0.067,0.033,0.0,0.0,0.167,0.033,0.0,0.033,0.2,0.0,96.2,0.351,77,0.091,0.078,0.0,0.026,0.143,0.013,0.013,0.026,0.26,0.0,97.338,0
19,DET-2018-03-30,2018-03-30,PIT,A,DET,4,4,1.0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,99,408,0.318,76,0.142,0.045,0.004,0.03,0.085,0.005,0.011,0.019,0.223,0.007,100.0,0.347,82,0.098,0.073,0.0,0.024,0.146,0.012,0.012,0.024,0.244,0.0,97.622,1
20,DET-2018-04-01,2018-04-01,PIT,A,DET,1,1,0.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,102,0.318,76,0.142,0.045,0.004,0.03,0.085,0.005,0.011,0.019,0.223,0.007,100.0,0.33,86,0.093,0.07,0.0,0.023,0.14,0.012,0.012,0.023,0.233,0.0,97.826,1
21,PIT-2018-04-02,2018-04-02,PIT,H,MIN,3,3,0.1,2,2,2,0,0,0,0,0,0,0,0,1,2,1,1,0,297,0.318,76,0.142,0.045,0.004,0.03,0.085,0.005,0.011,0.019,0.223,0.007,100.0,0.326,87,0.092,0.069,0.0,0.023,0.138,0.011,0.011,0.023,0.241,0.0,97.874,1
