,game_code,date,team,side,opp,PA,IP,ER,H,2B,3B,HR,BB,IBB,K,HBP,SF,GDP,GB,FB,LD,PU,days_rest
0,STL-2019-06-20,2019-06-20,MIA,A,STL,22,5.0,1,5,1,0,0,2,0,6,0,0,0,4,10,5,1,99
1,MIA-2019-06-26,2019-06-26,MIA,H,WSN,21,5.0,3,4,0,0,0,2,0,8,0,0,0,2,9,4,4,5
2,WSN-2019-07-02,2019-07-02,MIA,A,WSN,10,2.0,2,3,1,0,1,1,0,2,0,0,0,1,6,0,0,5
3,MIA-2019-07-13,2019-07-13,MIA,H,NYM,23,5.0,2,4,1,0,1,5,0,5,0,0,0,5,8,4,0,10
4,LAD-2019-07-19,2019-07-19,MIA,A,LAD,23,5.1,1,3,1,0,0,4,0,5,0,0,0,7,7,1,2,5
5,CHW-2019-07-24,2019-07-24,MIA,A,CHW,26,7.0,0,2,1,0,0,1,0,9,2,0,0,7,7,2,0,4
6,MIA-2019-07-30,2019-07-30,MIA,H,MIN,26,7.0,2,4,1,0,1,3,1,8,0,0,0,4,11,5,1,5
7,ARI-2019-08-07,2019-08-07,ARI,H,PHI,17,5.0,0,1,0,0,0,3,0,6,0,0,1,4,4,2,0,7
8,COL-2019-08-13,2019-08-13,ARI,A,COL,22,4.0,2,9,3,0,0,1,0,3,0,1,0,6,12,8,0,5
9,ARI-2019-08-19,2019-08-19,ARI,H,COL,27,6.0,1,5,0,0,0,6,0,8,0,0,1,7,6,4,0,5
10,MIL-2019-08-24,2019-08-24,ARI,A,MIL,24,5.0,2,6,1,0,2,2,0,8,1,0,0,5,8,3,1,4
11,ARI-2019-08-30,2019-08-30,ARI,H,LAD,21,5.0,3,5,2,1,0,1,0,6,0,0,0,8,6,3,1,5
12,ARI-2019-09-04,2019-09-04,ARI,H,SDP,23,7.0,0,1,0,0,0,1,0,8,1,0,1,6,7,2,2,4
13,NYM-2019-09-10,2019-09-10,ARI,A,NYM,25,6.0,3,5,4,0,0,2,0,9,0,0,0,7,7,4,0,5
14,ARI-2019-09-15,2019-09-15,ARI,H,CIN,24,5.2,3,5,0,0,3,2,0,5,0,0,0,6,11,2,1,4
0,SDP-2020-07-26,2020-07-26,ARI,A,SDP,19,4.0,1,2,0,0,1,5,0,6,0,0,0,4,4,3,1,99
1,ARI-2020-07-31,2020-07-31,ARI,H,LAD,25,6.0,2,5,1,0,1,1,0,9,1,0,0,7,7,3,1,4
2,ARI-2020-08-06,2020-08-06,ARI,H,HOU,23,6.0,2,6,1,0,1,1,0,6,0,0,2,8,8,5,1,5
3,COL-2020-08-11,2020-08-11,ARI,A,COL,27,7.0,2,7,0,0,1,0,0,7,0,0,0,9,11,5,2,4
4,ARI-2020-08-17,2020-08-17,ARI,H,OAK,25,7.0,1,3,0,0,1,1,0,8,0,0,0,9,7,6,0,5
5,SFG-2020-08-22,2020-08-22,ARI,A,SFG,24,6.0,1,3,1,0,0,4,0,6,0,0,1,5,9,3,1,4
6,ARI-2020-08-28,2020-08-28,ARI,H,SFG,27,7.0,1,5,0,0,1,1,0,5,1,0,1,8,12,6,2,5
7,LAD-2020-09-02,2020-09-02,ARI,A,LAD,24,7.0,0,1,0,0,0,2,0,7,0,0,0,8,7,2,2,4
8,SFG-2020-09-07,2020-09-07,ARI,A,SFG,21,5.0,4,5,0,0,0,2,0,6,0,0,1,7,6,5,0,4
9,ARI-2020-09-12,2020-09-12,ARI,H,SEA,26,5.0,7,7,2,0,2,5,0,6,0,0,1,4,11,6,2,4
10,HOU-2020-09-18,2020-09-18,ARI,A,HOU,26,6.0,1,6,1,0,1,1,0,6,0,0,1,11,8,3,2,5
11,ARI-2020-09-25,2020-09-25,ARI,H,COL,24,6.0,0,5,0,0,0,2,0,10,0,0,2,5,6,6,0,6
0,ARI-2021-04-13,2021-04-13,ARI,H,OAK,18,4.0,1,3,0,0,1,2,0,8,0,0,0,3,5,3,0,99
1,CIN-2021-04-20,2021-04-20,ARI,A,CIN,25,5.2,3,4,1,0,0,4,0,6,0,0,0,7,8,2,1,6
2,ATL-2021-04-25,2021-04-25,ARI,A,ATL,24,7.0,0,1,0,0,0,2,0,6,1,0,1,5,10,3,4,4
3,ARI-2021-05-01,2021-05-01,ARI,H,COL,22,4.0,4,6,3,0,0,2,0,7,1,0,0,7,5,3,0,5
4,NYM-2021-05-07,2021-05-07,ARI,A,NYM,26,6.0,1,4,0,0,0,4,0,5,0,0,0,8,9,4,2,5
5,SFG-2021-06-17,2021-06-17,ARI,A,SFG,14,2.2,4,4,1,1,1,1,0,3,1,1,0,4,5,3,0,40
6,ARI-2021-06-22,2021-06-22,ARI,H,MIL,18,5.0,1,3,0,0,1,0,0,8,0,0,0,5,5,2,0,4
7,SDP-2021-06-27,2021-06-27,ARI,A,SDP,22,4.2,2,6,2,0,1,3,0,3,0,0,1,7,9,4,3,4
8,ARI-2021-07-02,2021-07-02,ARI,H,SFG,14,2.0,3,5,0,0,1,3,0,3,0,1,0,4,4,3,0,4
9,ARI-2021-07-17,2021-07-17,ARI,H,CHC,22,5.2,1,3,1,0,0,2,0,7,1,0,0,9,3,2,0,14
10,CHC-2021-07-23,2021-07-23,ARI,A,CHC,21,4.0,7,6,0,0,2,3,0,5,1,0,0,6,6,3,0,5
11,ARI-2021-07-30,2021-07-30,ARI,H,LAD,25,6.0,2,5,0,0,1,1,0,8,0,1,0,6,10,2,2,6
