,game_code,date,team,side,opp,PA,AB,IP,ER,H,2B,3B,HR,BB,IBB,K,HBP,SF,GDP,GB,FB,LD,PU,days_rest,w_park_factor,r_wOBA,r_PA,r_1B_PA,r_2B_PA,r_3B_PA,r_HR_PA,r_BB_PA,r_IBB_PA,r_HBP_PA,r_GDP_PA,r_K_PA,r_SF_PA,r_avg_pf,h_wOBA,h_PA,h_1B_PA,h_2B_PA,h_3B_PA,h_HR_PA,h_BB_PA,h_IBB_PA,h_HBP_PA,h_GDP_PA,h_K_PA,h_SF_PA,h_avg_pf,imputed
0,KCR-2018-03-29,2018-03-29,KCR,H,CHW,2,1,0.1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,99,204,0.318,76,0.142,0.045,0.004,0.03,0.085,0.005,0.011,0.019,0.223,0.007,100.0,0.318,685,0.142,0.045,0.004,0.03,0.085,0.005,0.011,0.019,0.223,0.007,100.0,1
1,KCR-2018-03-31,2018-03-31,KCR,H,CHW,3,3,1.0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,306,0.318,76,0.142,0.045,0.004,0.03,0.085,0.005,0.011,0.019,0.223,0.007,100.0,0.318,685,0.142,0.045,0.004,0.03,0.085,0.005,0.011,0.019,0.223,0.007,100.0,1
2,CLE-2018-04-06,2018-04-06,KCR,A,CLE,3,3,1.0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,5,309,0.318,76,0.142,0.045,0.004,0.03,0.085,0.005,0.011,0.019,0.223,0.007,100.0,0.318,685,0.142,0.045,0.004,0.03,0.085,0.005,0.011,0.019,0.223,0.007,100.0,1
3,CLE-2018-04-08,2018-04-08,KCR,A,CLE,4,3,1.0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,1,1,412,0.318,76,0.142,0.045,0.004,0.03,0.085,0.005,0.011,0.019,0.223,0.007,100.0,0.318,685,0.142,0.045,0.004,0.03,0.085,0.005,0.011,0.019,0.223,0.007,100.0,1
4,KCR-2018-04-11,2018-04-11,KCR,H,SEA,3,3,1.0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,306,0.318,76,0.142,0.045,0.004,0.03,0.085,0.005,0.011,0.019,0.223,0.007,100.0,0.318,685,0.142,0.045,0.004,0.03,0.085,0.005,0.011,0.019,0.223,0.007,100.0,1
5,KCR-2018-04-13,2018-04-13,KCR,H,LAA,2,2,0.2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,204,0.318,76,0.142,0.045,0.004,0.03,0.085,0.005,0.011,0.019,0.223,0.007,100.0,0.318,685,0.142,0.045,0.004,0.03,0.085,0.005,0.011,0.019,0.223,0.007,100.0,1
6,TOR-2018-04-17,2018-04-17,KCR,A,TOR,5,5,1.2,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,3,505,0.318,76,0.142,0.045,0.004,0.03,0.085,0.005,0.011,0.019,0.223,0.007,100.0,0.318,685,0.142,0.045,0.004,0.03,0.085,0.005,0.011,0.019,0.223,0.007,100.0,1
7,DET-2018-04-21,2018-04-21,KCR,A,DET,3,1,0.0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,3,306,0.318,76,0.142,0.045,0.004,0.03,0.085,0.005,0.011,0.019,0.223,0.007,100.0,0.318,685,0.142,0.045,0.004,0.03,0.085,0.005,0.011,0.019,0.223,0.007,100.0,1
8,KCR-2018-04-24,2018-04-24,KCR,H,MIL,5,4,1.0,0,2,0,0,0,0,0,1,0,0,0,2,2,1,1,2,510,0.148,21,0.048,0.0,0.0,0.0,0.143,0.0,0.0,0.0,0.19,0.0,97.238,0.318,685,0.142,0.045,0.004,0.03,0.085,0.005,0.011,0.019,0.223,0.007,100.0,1
9,KCR-2018-04-27,2018-04-27,KCR,H,CHW,10,10,2.0,3,5,2,0,1,0,0,3,0,0,0,3,4,3,0,2,1020,0.224,23,0.13,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.217,0.0,97.522,0.318,685,0.142,0.045,0.004,0.03,0.085,0.005,0.011,0.019,0.223,0.007,100.0,1
10,BOS-2018-04-30,2018-04-30,KCR,A,BOS,1,1,0.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,104,0.382,29,0.172,0.069,0.0,0.034,0.069,0.0,0.0,0.0,0.276,0.0,98.31,0.298,41,0.122,0.049,0.0,0.024,0.073,0.0,0.024,0.0,0.22,0.0,99.561,0
