,game_code,date,team,side,opp,PA,IP,ER,H,2B,3B,HR,BB,IBB,K,HBP,SF,GDP,GB,FB,LD,PU,days_rest
0,ATL-2019-04-16,2019-04-16,ATL,H,ARI,2,0.1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,99
1,ATL-2019-04-18,2019-04-18,ATL,H,ARI,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
2,CLE-2019-04-20,2019-04-20,ATL,A,CLE,4,1.0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,1
3,ATL-2019-04-26,2019-04-26,ATL,H,COL,3,1.0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,5
4,ATL-2019-04-28,2019-04-28,ATL,H,COL,1,0.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
5,ATL-2019-04-29,2019-04-29,ATL,H,SDP,2,0.2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
6,ATL-2019-05-01,2019-05-01,ATL,H,SDP,3,0.0,0,1,0,0,0,2,0,0,0,0,0,0,1,1,0,1
7,MIA-2019-05-03,2019-05-03,ATL,A,MIA,7,2.0,0,1,0,0,0,0,0,3,0,0,0,3,1,0,0,1
8,LAD-2019-05-06,2019-05-06,ATL,A,LAD,4,1.0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,2
9,LAD-2019-05-08,2019-05-08,ATL,A,LAD,7,1.2,2,1,0,0,1,1,0,3,0,0,0,1,2,0,0,1
10,ARI-2019-05-11,2019-05-11,ATL,A,ARI,3,0.2,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,2
11,ARI-2019-05-12,2019-05-12,ATL,A,ARI,3,1.0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,0
12,ATL-2019-05-16,2019-05-16,ATL,H,STL,3,1.0,1,1,0,0,1,0,0,0,0,0,1,1,2,1,0,3
13,ATL-2019-05-18,2019-05-18,ATL,H,MIL,3,1.0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1
14,ATL-2019-05-19,2019-05-19,ATL,H,MIL,4,1.0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,1,0
15,SFG-2019-05-21,2019-05-21,ATL,A,SFG,4,1.0,0,1,0,0,0,0,0,0,0,0,0,0,4,2,1,1
16,SFG-2019-05-23,2019-05-23,ATL,A,SFG,3,0.2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1
17,STL-2019-05-26,2019-05-26,ATL,A,STL,3,1.0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,2
18,ATL-2019-05-29,2019-05-29,ATL,H,WSN,4,1.0,0,1,1,0,0,0,0,1,0,0,0,2,1,1,0,2
19,ATL-2019-06-01,2019-06-01,ATL,H,DET,3,0.1,1,2,2,0,0,0,0,0,0,0,0,0,3,2,0,2
20,ATL-2019-06-02,2019-06-02,ATL,H,DET,5,0.2,0,2,0,0,2,0,0,0,0,0,0,2,3,1,1,0
21,PIT-2019-06-06,2019-06-06,ATL,A,PIT,6,1.0,0,2,2,0,0,0,0,1,0,0,0,2,3,1,0,3
22,MIA-2019-06-09,2019-06-09,ATL,A,MIA,4,1.0,0,1,1,0,0,1,0,0,0,0,0,2,1,1,0,2
23,ATL-2019-06-10,2019-06-10,ATL,H,PIT,5,1.1,0,0,0,0,0,1,0,1,0,0,0,1,2,2,0,0
24,ATL-2019-06-12,2019-06-12,ATL,H,PIT,8,2.0,0,0,0,0,0,2,0,1,0,0,0,2,3,1,0,1
25,ATL-2019-06-15,2019-06-15,ATL,H,PHI,2,1.0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,2
26,ATL-2019-06-17,2019-06-17,ATL,H,NYM,3,0.2,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1
27,WSN-2019-06-21,2019-06-21,ATL,A,WSN,6,2.0,0,0,0,0,0,0,0,2,0,0,0,1,3,1,1,3
28,WSN-2019-06-23,2019-06-23,ATL,A,WSN,3,0.1,0,2,0,0,0,0,0,0,0,0,0,0,3,2,1,1
29,CHC-2019-06-26,2019-06-26,ATL,A,CHC,1,0.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
30,CHC-2019-06-27,2019-06-27,ATL,A,CHC,3,1.0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0
31,NYM-2019-06-29,2019-06-29,ATL,A,NYM,3,1.0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1
32,ATL-2019-07-03,2019-07-03,ATL,H,PHI,5,1.0,0,1,0,0,0,1,0,2,0,0,0,0,2,1,0,3
33,ATL-2019-07-04,2019-07-04,ATL,H,PHI,5,0.2,1,2,1,0,0,0,0,0,1,0,0,2,2,1,0,0
34,ATL-2019-07-06,2019-07-06,ATL,H,MIA,4,1.0,0,1,0,0,0,0,0,1,0,0,0,3,0,0,0,1
35,SDP-2019-07-12,2019-07-12,ATL,A,SDP,1,0.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5
0,ATL-2020-09-08,2020-09-08,ATL,H,MIA,8,2.0,0,2,0,0,0,0,0,3,0,0,1,4,1,1,0,99
1,WSN-2020-09-11,2020-09-11,ATL,A,WSN,5,1.0,0,1,0,0,0,1,1,1,0,0,0,2,1,0,0,2
2,BAL-2020-09-14,2020-09-14,ATL,A,BAL,6,1.0,0,1,0,0,0,2,0,2,0,0,0,0,2,1,1,2
3,BAL-2020-09-16,2020-09-16,ATL,A,BAL,3,1.0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,1
4,NYM-2020-09-19,2020-09-19,ATL,A,NYM,2,0.2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2
5,ATL-2020-09-22,2020-09-22,ATL,H,MIA,4,1.0,0,1,0,0,0,1,0,0,0,0,1,2,1,1,0,2
6,ATL-2020-09-23,2020-09-23,ATL,H,MIA,3,1.0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0
7,ATL-2020-09-26,2020-09-26,ATL,H,BOS,9,2.1,0,1,1,0,0,1,0,0,0,0,0,5,3,1,1,2
0,ATL-2021-04-12,2021-04-12,ATL,H,MIA,6,1.0,1,3,1,0,0,0,0,0,0,0,0,3,3,1,1,99
1,ATL-2021-04-13,2021-04-13,ATL,H,MIA,4,1.0,0,1,0,0,0,0,0,2,0,0,0,0,2,1,0,0
2,ATL-2021-04-15,2021-04-15,ATL,H,MIA,3,1.0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,1
3,CHC-2021-04-17,2021-04-17,ATL,A,CHC,10,1.2,3,4,0,1,2,1,0,1,0,0,0,4,4,2,0,1
4,ATL-2021-04-25,2021-04-25,ATL,H,ARI,3,1.0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,7
5,ATL-2021-04-27,2021-04-27,ATL,H,CHC,4,1.0,0,1,0,0,0,0,0,3,0,0,0,1,0,0,0,1
6,TOR-2021-04-30,2021-04-30,ATL,A,TOR,6,1.0,3,2,0,0,1,1,0,0,0,0,0,1,4,2,0,2
7,TOR-2021-05-02,2021-05-02,ATL,A,TOR,3,0.2,0,1,1,0,0,0,0,1,0,0,0,0,2,1,0,1
8,ATL-2021-05-07,2021-05-07,ATL,H,PHI,6,1.2,0,1,0,0,0,0,0,3,0,0,0,1,2,2,0,4
9,ATL-2021-05-08,2021-05-08,ATL,H,PHI,6,1.0,1,3,0,0,0,0,0,0,0,0,1,6,0,0,0,0
10,ATL-2021-05-11,2021-05-11,ATL,H,TOR,5,1.0,0,1,0,0,0,1,0,1,0,0,0,1,2,1,0,2
11,ATL-2021-05-13,2021-05-13,ATL,H,TOR,4,1.1,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,1
12,MIL-2021-05-14,2021-05-14,ATL,A,MIL,3,0.2,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0
13,ATL-2021-05-17,2021-05-17,ATL,H,NYM,6,0.2,1,1,1,0,0,2,1,1,1,0,0,1,1,1,0,2
14,ATL-2021-05-20,2021-05-20,ATL,H,PIT,4,0.1,1,3,0,0,0,0,0,0,0,0,0,1,3,3,0,2
15,ATL-2021-05-21,2021-05-21,ATL,H,PIT,6,1.0,0,2,0,0,0,1,0,1,0,0,0,3,1,0,0,0
16,ATL-2021-06-18,2021-06-18,ATL,H,STL,4,1.0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,27
17,PIT-2021-07-07,2021-07-07,ATL,A,PIT,7,2.0,0,2,0,0,0,0,0,1,0,0,1,2,4,2,0,18
18,WSN-2021-08-14,2021-08-14,ATL,A,WSN,3,1.0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,37
19,MIA-2021-08-16,2021-08-16,ATL,A,MIA,3,1.0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,1
20,COL-2021-09-02,2021-09-02,ATL,A,COL,7,2.0,0,1,0,0,0,0,0,2,0,0,0,2,3,2,0,16
21,COL-2021-09-04,2021-09-04,ATL,A,COL,3,1.0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1
22,ATL-2021-09-08,2021-09-08,ATL,H,WSN,4,1.0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,3
23,ATL-2021-09-09,2021-09-09,ATL,H,WSN,3,1.0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0
24,ATL-2021-09-12,2021-09-12,ATL,H,MIA,3,1.0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,2
25,ATL-2021-09-14,2021-09-14,ATL,H,COL,4,1.0,0,1,1,0,0,1,0,0,0,0,1,2,1,1,0,1
26,ATL-2021-09-15,2021-09-15,ATL,H,COL,1,0.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
27,SFG-2021-09-17,2021-09-17,ATL,A,SFG,4,0.2,0,0,0,0,0,2,2,0,0,1,0,0,2,0,0,1
28,ARI-2021-09-20,2021-09-20,ATL,A,ARI,3,1.0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,2
29,ARI-2021-09-21,2021-09-21,ATL,A,ARI,5,1.1,0,1,0,0,0,0,0,1,0,0,0,1,3,1,0,0
30,ARI-2021-09-23,2021-09-23,ATL,A,ARI,3,0.0,3,3,2,0,1,0,0,0,0,0,0,0,3,2,0,1
31,SDP-2021-09-26,2021-09-26,ATL,A,SDP,10,1.2,3,4,0,1,0,1,0,1,0,0,0,3,5,3,1,2
32,ATL-2021-10-01,2021-10-01,ATL,H,NYM,4,1.0,0,2,0,0,0,0,0,2,0,0,0,1,1,1,0,4
33,ATL-2021-10-02,2021-10-02,ATL,H,NYM,3,0.1,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0
