,game_code,date,team,side,opp,PA,IP,ER,H,2B,3B,HR,BB,IBB,K,HBP,SF,GDP,GB,FB,LD,PU,days_rest
0,MIN-2018-08-20,2018-08-20,MIN,H,CHW,13,1.1,4,6,1,1,0,2,0,3,1,0,0,2,5,4,0,99
1,MIN-2018-08-25,2018-08-25,MIN,H,OAK,23,5.0,4,7,0,0,1,4,0,2,0,0,1,7,10,4,2,4
2,TEX-2018-08-31,2018-08-31,MIN,A,TEX,22,3.2,3,6,2,0,1,4,0,0,0,0,0,6,11,6,0,5
3,MIN-2018-09-07,2018-09-07,MIN,H,KCR,14,2.1,5,5,1,0,0,3,0,1,0,0,0,1,9,6,1,6
4,KCR-2018-09-13,2018-09-13,MIN,A,KCR,14,3.0,0,0,0,0,0,4,0,4,0,0,0,2,4,2,1,5
5,DET-2018-09-19,2018-09-19,MIN,A,DET,19,6.0,0,1,0,0,0,1,0,4,0,0,1,9,5,3,0,5
6,MIN-2018-09-27,2018-09-27,MIN,H,DET,17,3.1,2,3,0,0,0,4,0,2,0,0,0,5,6,1,0,7
0,TBR-2021-08-31,2021-08-31,BOS,A,TBR,12,2.2,2,2,1,0,0,1,0,3,1,0,0,2,5,0,1,99
1,BOS-2021-09-05,2021-09-05,BOS,H,CLE,3,1.0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,4
2,BOS-2021-09-06,2021-09-06,BOS,H,TBR,3,0.2,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0
