,game_code,date,team,side,opp,PA,AB,IP,ER,H,2B,3B,HR,BB,IBB,K,HBP,SF,GDP,GB,FB,LD,PU,days_rest,w_park_factor,r_wOBA,r_PA,r_1B_PA,r_2B_PA,r_3B_PA,r_HR_PA,r_BB_PA,r_IBB_PA,r_HBP_PA,r_GDP_PA,r_K_PA,r_SF_PA,r_avg_pf,h_wOBA,h_PA,h_1B_PA,h_2B_PA,h_3B_PA,h_HR_PA,h_BB_PA,h_IBB_PA,h_HBP_PA,h_GDP_PA,h_K_PA,h_SF_PA,h_avg_pf
0,MIN-2021-06-08,2021-06-08,MIN,H,NYY,6,6,1.0,3,3,0,0,2,0,0,1,0,0,0,1,4,1,0,99,588,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,MIN-2021-06-09,2021-06-09,MIN,H,NYY,13,12,3.1,1,3,2,0,0,0,0,2,0,1,0,1,10,4,3,0,1274,0.816,7,0.143,0.0,0.0,0.286,0.0,0.0,0.0,0.0,0.143,0.0,84.0,0.807,7,0.143,0.0,0.0,0.286,0.0,0.0,0.0,0.0,0.143,0.0,84.0
2,SEA-2021-06-15,2021-06-15,MIN,A,SEA,20,16,4.0,4,5,0,0,2,3,0,6,0,1,0,3,8,3,1,5,1900,0.435,20,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.15,0.05,93.1,0.432,20,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.15,0.05,93.1
3,MIN-2021-06-25,2021-06-25,MIN,H,CLE,18,16,4.1,3,3,0,0,1,2,0,2,0,0,0,7,7,1,2,9,1764,0.435,40,0.125,0.05,0.0,0.1,0.075,0.0,0.0,0.0,0.225,0.05,94.05,0.433,40,0.125,0.05,0.0,0.1,0.075,0.0,0.0,0.0,0.225,0.05,94.05
4,KCR-2021-07-03,2021-07-03,MIN,A,KCR,25,21,5.0,6,8,2,0,1,3,0,3,0,1,0,6,13,4,1,7,2575,0.365,39,0.128,0.0,0.0,0.077,0.128,0.0,0.0,0.0,0.205,0.026,93.949,0.387,58,0.121,0.034,0.0,0.086,0.086,0.0,0.0,0.0,0.19,0.034,95.276
5,CHW-2021-07-19,2021-07-19,MIN,A,CHW,15,14,4.0,1,1,0,0,1,1,0,6,0,0,0,3,5,0,2,15,1515,0.438,26,0.192,0.077,0.0,0.038,0.115,0.0,0.0,0.0,0.115,0.038,99.038,0.403,83,0.145,0.048,0.0,0.072,0.096,0.0,0.0,0.0,0.169,0.036,97.602
6,STL-2021-07-30,2021-07-30,MIN,A,STL,19,16,5.0,1,2,0,0,0,2,0,2,0,1,0,5,10,3,2,10,1824,0.18,16,0.0,0.0,0.0,0.062,0.062,0.0,0.0,0.0,0.375,0.0,94.688,0.368,98,0.122,0.041,0.0,0.071,0.092,0.0,0.0,0.0,0.204,0.031,98.122
7,HOU-2021-08-05,2021-08-05,MIN,A,HOU,20,19,5.1,1,3,1,0,1,1,0,0,0,0,0,8,11,2,1,5,2000,0.172,35,0.057,0.0,0.0,0.029,0.086,0.0,0.0,0.0,0.229,0.029,95.4,0.335,117,0.12,0.034,0.0,0.06,0.094,0.0,0.0,0.0,0.188,0.034,97.778
8,MIN-2021-08-10,2021-08-10,MIN,H,CHW,24,23,6.0,3,5,1,0,2,1,0,10,0,0,1,5,8,2,0,4,2352,0.204,40,0.075,0.025,0.0,0.025,0.075,0.0,0.0,0.0,0.05,0.025,95.6,0.321,137,0.109,0.036,0.0,0.058,0.088,0.0,0.0,0.0,0.161,0.029,98.102
9,MIN-2021-08-16,2021-08-16,MIN,H,CLE,27,24,6.0,2,7,2,0,1,2,0,3,1,0,2,11,10,2,2,5,2646,0.249,64,0.078,0.031,0.0,0.047,0.062,0.0,0.0,0.016,0.188,0.016,96.5,0.321,161,0.106,0.037,0.0,0.062,0.081,0.0,0.0,0.006,0.199,0.025,98.087
