,game_code,date,team,side,opp,PA,IP,ER,H,2B,3B,HR,BB,IBB,K,HBP,SF,GDP,GB,FB,LD,PU,days_rest
0,SDP-2019-03-31,2019-03-31,SDP,H,SFG,17,5.0,1,2,1,0,0,1,0,7,0,0,0,4,5,1,1,99
1,STL-2019-04-06,2019-04-06,SDP,A,STL,16,3.2,0,1,0,0,0,4,0,4,0,1,0,3,5,3,0,5
2,ARI-2019-04-12,2019-04-12,SDP,A,ARI,20,5.1,1,3,2,0,0,1,0,5,0,0,0,6,8,4,1,5
3,SDP-2019-04-18,2019-04-18,SDP,H,CIN,22,6.0,3,3,0,0,2,1,0,5,0,0,0,5,11,4,2,5
4,SDP-2019-04-24,2019-04-24,SDP,H,SEA,24,7.0,0,1,0,0,0,1,0,9,1,0,0,6,7,0,3,5
5,ATL-2019-04-30,2019-04-30,SDP,A,ATL,23,6.0,2,4,0,0,0,1,0,5,0,0,0,6,11,4,2,5
6,SDP-2019-05-06,2019-05-06,SDP,H,NYM,28,7.2,0,4,0,0,0,1,0,11,0,0,0,11,5,2,0,5
7,LAD-2019-05-14,2019-05-14,SDP,A,LAD,22,4.2,3,5,2,0,2,1,0,3,1,0,0,7,10,6,1,7
8,SDP-2019-05-20,2019-05-20,SDP,H,ARI,23,6.0,1,5,1,0,0,0,0,7,1,0,1,9,6,2,1,5
9,NYY-2019-05-29,2019-05-29,SDP,A,NYY,24,5.0,4,6,0,0,3,1,0,6,1,1,0,7,9,3,1,8
10,SDP-2019-06-04,2019-06-04,SDP,H,PHI,22,4.1,5,8,3,0,2,0,0,4,0,0,0,5,13,6,4,5
11,SFG-2019-06-11,2019-06-11,SDP,A,SFG,21,5.0,3,6,0,0,1,1,0,6,0,0,1,6,8,4,1,6
12,PIT-2019-06-22,2019-06-22,SDP,A,PIT,21,5.0,2,5,1,0,1,3,0,1,0,0,2,8,9,2,1,10
13,SDP-2019-06-29,2019-06-29,SDP,H,STL,22,6.0,1,2,0,0,1,1,0,8,0,0,0,6,7,0,2,6
14,LAD-2019-07-06,2019-07-06,SDP,A,LAD,21,5.2,0,3,1,0,0,1,0,6,0,0,0,6,8,7,0,6
15,MIA-2019-07-17,2019-07-17,SDP,A,MIA,25,7.2,1,1,0,0,1,1,0,8,0,0,1,7,9,3,1,10
16,NYM-2019-07-23,2019-07-23,SDP,A,NYM,23,5.0,3,5,0,0,2,2,0,4,1,0,0,4,12,5,0,5
17,SDP-2019-07-29,2019-07-29,SDP,H,BAL,23,5.1,1,3,0,0,0,2,0,5,0,0,0,7,9,4,2,5
18,LAD-2019-08-04,2019-08-04,SDP,A,LAD,20,4.0,6,6,2,0,2,1,0,6,1,0,0,2,10,5,0,5
19,SDP-2019-08-10,2019-08-10,SDP,H,COL,25,6.0,3,5,2,0,1,1,0,5,0,0,0,10,9,6,2,5
20,PHI-2019-08-16,2019-08-16,SDP,A,PHI,24,4.2,4,9,2,0,2,1,0,6,0,0,0,7,10,4,3,5
21,SDP-2019-08-23,2019-08-23,SDP,H,BOS,15,2.1,6,7,3,0,1,1,0,0,0,1,0,5,9,5,2,6
22,SFG-2019-08-29,2019-08-29,SDP,A,SFG,26,7.0,1,5,1,0,1,0,0,8,0,0,0,3,15,6,3,5
23,ARI-2019-09-04,2019-09-04,SDP,A,ARI,22,5.1,0,4,0,0,0,2,0,8,0,0,0,9,3,0,2,5
24,SDP-2019-09-11,2019-09-11,SDP,H,CHC,22,6.0,0,3,0,1,0,1,1,7,0,0,0,3,11,5,0,6
25,MIL-2019-09-17,2019-09-17,SDP,A,MIL,17,5.0,1,1,0,0,1,1,0,9,0,0,0,3,4,0,0,5
0,SDP-2020-07-24,2020-07-24,SDP,H,ARI,21,6.0,0,4,1,0,0,1,0,4,0,0,2,8,8,5,1,99
1,SFG-2020-07-29,2020-07-29,SDP,A,SFG,21,5.0,2,6,0,1,1,0,0,6,0,0,0,7,8,2,2,4
2,SDP-2020-08-03,2020-08-03,SDP,H,LAD,22,6.0,3,5,2,0,1,0,0,5,0,0,1,11,6,3,1,4
3,SDP-2020-08-08,2020-08-08,SDP,H,ARI,24,5.2,3,5,1,0,2,2,0,6,0,1,1,7,9,5,1,4
4,LAD-2020-08-13,2020-08-13,SDP,A,LAD,16,3.0,6,6,2,0,3,1,0,1,1,0,0,2,11,6,1,4
5,SDP-2020-08-19,2020-08-19,SDP,H,TEX,24,6.0,1,4,1,0,1,2,0,5,0,0,0,8,9,4,1,5
6,SDP-2020-08-25,2020-08-25,SDP,H,SEA,24,5.0,6,8,1,0,2,1,0,7,0,1,0,7,9,7,1,5
7,COL-2020-08-30,2020-08-30,SDP,A,COL,24,6.0,0,5,1,0,0,1,0,8,0,0,0,8,7,4,1,4
8,OAK-2020-09-05,2020-09-05,SDP,A,OAK,22,4.2,4,7,1,1,0,1,0,6,1,0,1,6,8,8,0,5
9,SDP-2020-09-10,2020-09-10,SDP,H,SFG,7,2.0,1,1,0,0,1,0,0,4,0,0,0,2,1,0,0,4
10,SDP-2020-09-18,2020-09-18,SDP,H,SEA,21,6.0,0,1,0,0,0,2,0,3,0,0,0,12,4,2,1,7
11,SFG-2020-09-25,2020-09-25,SDP,A,SFG,19,3.2,5,8,2,0,3,1,0,3,0,0,1,7,8,2,0,6
0,SDP-2021-04-04,2021-04-04,SDP,H,ARI,19,4.0,2,4,0,1,0,3,0,3,0,0,0,7,6,3,0,99
1,TEX-2021-04-10,2021-04-10,SDP,A,TEX,17,4.0,3,4,2,1,0,1,0,3,0,0,1,5,8,4,0,5
