,game_code,date,team,side,opp,PA,IP,ER,H,2B,3B,HR,BB,IBB,K,HBP,SF,GDP,GB,FB,LD,PU,days_rest
0,SFG-2017-06-11,2017-06-11,MIN,A,SFG,20,4.0,4,8,5,0,0,0,0,4,0,1,0,6,10,8,0,99
1,MIN-2017-06-16,2017-06-16,MIN,H,CLE,26,4.2,8,9,4,0,1,4,1,3,1,0,2,11,8,4,1,4
2,MIN-2017-06-22,2017-06-22,MIN,H,CHW,8,0.2,5,6,1,0,2,0,0,0,0,0,0,3,5,4,0,5
3,MIN-2017-08-18,2017-08-18,MIN,H,ARI,2,0.2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,56
4,CHW-2017-08-21,2017-08-21,MIN,A,CHW,13,3.2,2,2,0,0,1,1,0,3,0,1,1,2,7,4,1,2
5,MIN-2017-09-02,2017-09-02,MIN,H,KCR,3,1.0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,11
6,KCR-2017-09-10,2017-09-10,MIN,A,KCR,6,1.1,0,1,0,0,0,2,0,1,0,0,1,1,2,1,0,7
7,NYY-2017-09-19,2017-09-19,MIN,A,NYY,2,0.1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,8
8,NYY-2017-09-20,2017-09-20,MIN,A,NYY,5,0.1,2,2,0,0,0,1,0,0,1,0,0,2,1,0,0,0
9,CLE-2017-09-28,2017-09-28,MIN,A,CLE,4,1.0,1,1,0,0,1,0,0,1,0,0,0,1,2,0,1,7
0,STL-2020-07-25,2020-07-25,PIT,A,STL,3,1.0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,99
1,PIT-2020-07-27,2020-07-27,PIT,H,MIL,7,1.0,1,2,1,0,0,1,0,0,0,0,0,2,4,3,0,1
2,CHC-2020-07-31,2020-07-31,PIT,A,CHC,4,0.1,1,1,0,0,0,2,0,1,0,0,0,1,0,0,0,3
3,CHC-2020-08-02,2020-08-02,PIT,A,CHC,3,1.0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1
4,MIN-2020-08-04,2020-08-04,PIT,A,MIN,6,1.0,2,1,0,0,0,2,0,0,0,2,0,0,4,2,0,1
5,PIT-2020-08-07,2020-08-07,PIT,H,DET,4,1.0,0,1,0,0,0,0,0,1,0,0,0,1,2,1,0,2
6,PIT-2020-08-09,2020-08-09,PIT,H,DET,4,1.0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,0,1
7,CIN-2020-08-14,2020-08-14,PIT,A,CIN,4,1.0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,4
8,PIT-2020-08-18,2020-08-18,PIT,H,CLE,3,1.0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,3
9,PIT-2020-08-20,2020-08-20,PIT,H,CLE,3,1.0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1
10,PIT-2020-08-23,2020-08-23,PIT,H,MIL,3,1.0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,2
11,STL-2020-08-27,2020-08-27,PIT,A,STL,3,1.0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,3
12,MIL-2020-08-29,2020-08-29,PIT,A,MIL,6,1.0,2,2,2,0,0,0,0,1,1,0,0,1,3,1,1,1
13,MIL-2020-08-31,2020-08-31,PIT,A,MIL,4,0.2,1,1,1,0,0,1,1,0,0,0,0,2,1,1,0,1
14,PIT-2020-09-03,2020-09-03,PIT,H,CHC,3,1.0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,2
15,PIT-2020-09-04,2020-09-04,PIT,H,CIN,2,0.1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
16,PIT-2020-09-06,2020-09-06,PIT,H,CIN,4,1.0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,1
17,KCR-2020-09-11,2020-09-11,PIT,A,KCR,1,0.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
18,CIN-2020-09-14,2020-09-14,PIT,A,CIN,4,0.2,2,1,0,0,1,1,0,1,0,0,0,0,2,1,0,2
19,CIN-2020-09-16,2020-09-16,PIT,A,CIN,2,0.2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1
20,PIT-2020-09-18,2020-09-18,PIT,H,STL,3,0.2,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1
21,PIT-2020-09-20,2020-09-20,PIT,H,STL,3,1.0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,1
22,PIT-2020-09-23,2020-09-23,PIT,H,CHC,4,1.0,0,1,0,0,0,0,0,0,0,0,0,1,3,2,0,2
23,CLE-2020-09-25,2020-09-25,PIT,A,CLE,3,1.0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1
24,CLE-2020-09-27,2020-09-27,PIT,A,CLE,6,1.0,3,2,2,0,0,0,0,0,1,1,0,0,5,1,2,1
