,game_code,date,team,side,opp,PA,IP,ER,H,2B,3B,HR,BB,IBB,K,HBP,SF,GDP,GB,FB,LD,PU,days_rest
0,OAK-2020-08-16,2020-08-16,OAK,A,SFG,8,2.0,1,1,0,0,1,1,0,1,0,0,0,1,5,2,1,99
1,OAK-2020-09-26,2020-09-26,OAK,H,SEA,9,1.2,2,3,0,0,1,1,0,3,0,0,0,3,2,0,0,40
0,OAK-2021-05-12,2021-05-12,OAK,A,BOS,23,5.0,1,4,3,0,0,3,0,6,0,0,0,4,10,3,1,99
1,OAK-2021-05-21,2021-05-21,OAK,A,LAA,22,5.2,2,4,1,0,2,1,0,9,0,0,0,1,11,2,3,8
2,OAK-2021-05-26,2021-05-26,OAK,H,SEA,25,7.0,0,2,0,0,0,2,0,4,0,0,0,5,14,5,2,4
3,OAK-2021-05-31,2021-05-31,OAK,A,SEA,20,3.2,4,5,1,0,1,3,0,3,2,0,1,4,8,4,1,4
4,OAK-2021-06-06,2021-06-06,OAK,A,COL,22,5.0,2,5,1,0,0,3,0,6,0,1,1,7,6,4,0,5
5,OAK-2021-06-12,2021-06-12,OAK,H,KCR,24,6.0,0,2,0,1,0,4,0,7,0,0,0,6,7,1,2,5
6,OAK-2021-06-18,2021-06-18,OAK,A,NYY,21,5.2,3,3,0,0,2,1,0,7,0,0,0,5,8,2,2,5
7,OAK-2021-06-23,2021-06-23,OAK,A,TEX,22,6.0,2,5,1,0,1,2,0,4,0,0,1,7,9,3,1,4
8,OAK-2021-06-29,2021-06-29,OAK,H,TEX,24,6.0,3,6,1,0,2,0,0,6,0,0,0,9,9,5,0,5
9,OAK-2021-07-04,2021-07-04,OAK,H,BOS,27,7.0,1,5,2,0,0,1,0,10,0,0,1,7,9,2,1,4
10,OAK-2021-07-10,2021-07-10,OAK,A,TEX,22,5.0,2,4,1,0,2,4,0,4,0,0,1,8,6,1,1,5
11,OAK-2021-07-20,2021-07-20,OAK,H,LAA,25,6.0,0,5,0,0,0,2,0,7,0,0,0,5,11,2,3,9
12,OAK-2021-07-27,2021-07-27,OAK,A,SDP,21,4.1,6,7,1,0,1,1,0,6,0,0,0,4,10,4,2,6
13,OAK-2021-08-08,2021-08-08,OAK,H,TEX,23,6.0,2,3,2,1,0,2,0,4,0,1,0,7,10,6,3,11
14,OAK-2021-08-14,2021-08-14,OAK,A,TEX,23,5.1,3,8,1,0,0,0,0,0,0,0,1,9,14,5,3,5
15,OAK-2021-08-20,2021-08-20,OAK,H,SFG,21,5.0,1,3,0,0,1,4,0,4,0,0,1,1,12,5,0,5
16,OAK-2021-08-26,2021-08-26,OAK,H,NYY,22,5.0,6,6,2,0,3,1,0,8,0,0,0,3,10,2,1,5
17,OAK-2021-09-01,2021-09-01,OAK,A,DET,19,4.0,4,4,1,0,2,3,0,4,0,0,0,2,10,2,1,5
18,OAK-2021-09-07,2021-09-07,OAK,H,CHW,21,4.0,1,5,1,0,0,2,0,4,2,0,0,5,8,4,2,5
19,OAK-2021-09-12,2021-09-12,OAK,H,TEX,19,3.2,4,8,2,1,0,1,0,5,0,1,1,6,7,5,2,4
20,OAK-2021-09-18,2021-09-18,OAK,A,LAA,20,6.0,0,2,1,0,0,0,0,5,0,0,0,4,11,2,1,5
21,OAK-2021-09-23,2021-09-23,OAK,H,SEA,10,2.0,3,3,1,0,1,0,0,3,1,0,0,1,5,2,2,4
22,OAK-2021-09-27,2021-09-27,OAK,A,SEA,11,2.2,3,3,0,0,1,0,0,2,0,0,0,4,5,1,1,3
23,OAK-2021-10-02,2021-10-02,OAK,A,HOU,15,3.1,1,3,1,1,0,1,0,5,0,0,0,3,6,4,0,4
