,game_code,date,team,side,opp,PA,IP,ER,H,2B,3B,HR,BB,IBB,K,HBP,SF,GDP,GB,FB,LD,PU,days_rest
0,CLE-2019-05-25,2019-05-25,CLE,H,TBR,8,1.2,0,3,0,0,0,0,0,3,0,0,0,3,2,0,0,99
1,BOS-2019-05-27,2019-05-27,CLE,A,BOS,6,1.0,1,1,1,0,0,1,0,2,1,0,0,1,1,0,0,1
2,CHW-2019-06-02,2019-06-02,CLE,A,CHW,4,0.2,1,0,0,0,0,2,0,1,0,0,0,0,1,0,0,5
3,CLE-2019-06-06,2019-06-06,CLE,H,MIN,3,0.1,0,2,0,0,0,0,0,1,0,0,0,1,1,0,0,3
4,CLE-2019-06-12,2019-06-12,CLE,H,CIN,2,0.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,5
5,DET-2019-06-14,2019-06-14,CLE,A,DET,5,1.0,1,1,0,1,0,1,0,1,0,0,0,2,1,0,0,1
6,MIN-2019-08-10,2019-08-10,CLE,A,MIN,4,1.0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,1,56
7,CLE-2019-08-13,2019-08-13,CLE,H,BOS,11,2.1,2,1,1,0,0,2,1,2,1,0,0,1,5,1,1,2
8,ARI-2019-09-16,2019-09-16,MIA,A,ARI,3,1.0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,33
9,ARI-2019-09-18,2019-09-18,MIA,A,ARI,1,0.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
10,MIA-2019-09-21,2019-09-21,MIA,H,WSN,5,0.1,3,2,1,0,0,2,1,1,0,0,0,1,1,1,0,2
11,NYM-2019-09-25,2019-09-25,MIA,A,NYM,6,1.0,1,1,1,0,0,1,0,0,1,0,0,2,2,1,0,3
12,PHI-2019-09-27,2019-09-27,MIA,A,PHI,3,0.2,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,1
13,PHI-2019-09-28,2019-09-28,MIA,A,PHI,3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0
0,MIA-2020-08-17,2020-08-17,MIA,H,NYM,6,1.1,1,1,0,0,1,0,0,3,1,0,0,1,1,0,0,99
1,MIA-2020-08-19,2020-08-19,MIA,H,NYM,4,0.1,1,1,1,0,0,1,0,1,1,0,0,0,1,1,0,1
