,game_code,date,team,side,opp,PA,AB,IP,ER,H,2B,3B,HR,BB,IBB,K,HBP,SF,GDP,GB,FB,LD,PU,days_rest,w_park_factor,r_wOBA,r_PA,r_1B_PA,r_2B_PA,r_3B_PA,r_HR_PA,r_BB_PA,r_IBB_PA,r_HBP_PA,r_GDP_PA,r_K_PA,r_SF_PA,r_avg_pf,h_wOBA,h_PA,h_1B_PA,h_2B_PA,h_3B_PA,h_HR_PA,h_BB_PA,h_IBB_PA,h_HBP_PA,h_GDP_PA,h_K_PA,h_SF_PA,h_avg_pf
0,TEX-2014-03-31,2014-03-31,TEX,H,PHI,23,20,4.0,7,8,1,0,1,3,0,2,0,0,0,7,11,6,2,99,2392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,BOS-2014-04-07,2014-04-07,TEX,A,BOS,25,23,5.0,2,9,0,0,0,1,0,3,1,0,2,14,6,2,3,6,2625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,TEX-2014-04-12,2014-04-12,TEX,H,HOU,28,24,7.0,5,4,0,0,1,1,0,6,2,1,0,11,8,2,0,4,2912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,TEX-2014-04-17,2014-04-17,TEX,H,SEA,16,13,2.1,6,6,0,0,2,3,0,2,0,0,0,5,6,3,1,4,1664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,TEX-2014-06-05,2014-06-05,TEX,H,BAL,4,3,1.0,1,1,0,0,1,1,0,0,0,0,1,2,1,1,0,48,416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,TEX-2014-06-07,2014-06-07,TEX,H,CLE,6,6,1.2,1,1,0,0,1,0,0,1,0,0,0,2,3,1,0,1,624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,TEX-2014-06-09,2014-06-09,TEX,H,CLE,3,3,1.0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,TEX-2014-06-10,2014-06-10,TEX,H,MIA,6,5,1.0,1,2,1,0,0,1,0,1,0,0,0,2,2,2,0,0,624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,SEA-2015-04-17,2015-04-17,TEX,A,SEA,5,4,1.0,1,2,1,0,0,0,0,0,0,1,0,0,5,2,0,99,480,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.412,20.0,0.05,0.05,0.0,0.1,0.1,0.0,0.0,0.05,0.2,0.0,98.8
9,SEA-2015-04-19,2015-04-19,TEX,A,SEA,4,1,0.1,3,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,384,0.427,6.0,0.167,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167,80.0,0.417,25.0,0.08,0.08,0.0,0.08,0.08,0.0,0.0,0.04,0.16,0.04,98.24
10,ARI-2015-04-21,2015-04-21,TEX,A,ARI,5,5,1.0,0,1,0,0,0,0,0,1,0,0,0,4,0,0,0,1,525,0.466,10.0,0.1,0.1,0.0,0.0,0.3,0.0,0.0,0.0,0.1,0.1,86.4,0.431,29.0,0.069,0.069,0.0,0.069,0.172,0.0,0.0,0.034,0.172,0.034,97.931
11,LAA-2015-04-24,2015-04-24,TEX,A,LAA,4,4,1.0,0,1,1,0,0,0,0,2,0,0,0,1,1,1,0,2,388,0.363,15.0,0.133,0.067,0.0,0.0,0.2,0.0,0.0,0.0,0.133,0.067,92.6,0.393,34.0,0.088,0.059,0.0,0.059,0.147,0.0,0.0,0.029,0.176,0.029,98.971
12,LAA-2015-04-25,2015-04-25,TEX,A,LAA,6,4,0.2,1,2,0,0,0,1,0,0,1,0,0,1,3,3,0,0,582,0.352,19.0,0.105,0.105,0.0,0.0,0.158,0.0,0.0,0.0,0.211,0.053,93.526,0.385,38.0,0.079,0.079,0.0,0.053,0.132,0.0,0.0,0.026,0.211,0.026,98.763
