,game_code,date,team,side,opp,PA,IP,ER,H,2B,3B,HR,BB,IBB,K,HBP,SF,GDP,GB,FB,LD,PU,days_rest
0,MIN-2017-04-05,2017-04-05,MIN,H,KCR,3,1.0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,99
1,CHW-2017-04-08,2017-04-08,MIN,A,CHW,15,3.2,3,4,0,0,2,0,0,2,0,0,1,5,8,8,0,2
2,DET-2017-04-13,2017-04-13,MIN,A,DET,14,3.1,1,4,0,1,0,0,0,6,0,0,0,1,7,5,0,4
3,MIN-2017-04-18,2017-04-18,MIN,H,CLE,14,3.2,2,2,0,1,0,2,0,2,0,1,0,2,8,3,3,4
4,MIN-2017-04-22,2017-04-22,MIN,H,DET,7,1.1,0,0,0,0,0,1,0,1,1,0,0,3,1,1,0,3
5,MIN-2017-05-07,2017-05-07,MIN,H,BOS,6,0.1,4,4,1,1,1,1,0,0,0,0,0,2,3,1,0,14
6,CLE-2017-05-14,2017-05-14,MIN,A,CLE,4,1.0,0,2,0,0,0,0,0,0,0,0,1,2,2,2,0,6
7,BAL-2017-05-22,2017-05-22,MIN,A,BAL,5,1.0,1,2,0,0,0,1,0,1,0,0,1,1,2,2,0,7
8,MIN-2017-05-26,2017-05-26,MIN,H,TBR,3,1.0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,3
9,MIN-2017-05-28,2017-05-28,MIN,H,TBR,10,1.2,1,4,0,0,0,1,0,1,0,0,0,4,4,3,0,1
0,BAL-2018-06-13,2018-06-13,BOS,A,BAL,9,2.0,0,2,1,0,0,1,0,0,0,0,0,5,3,3,0,99
1,BOS-2018-06-26,2018-06-26,BOS,H,LAA,3,1.0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,12
2,NYY-2018-06-29,2018-06-29,BOS,A,NYY,9,2.0,3,4,0,0,2,0,0,0,0,0,0,3,6,1,0,2
3,NYY-2018-07-01,2018-07-01,BOS,A,NYY,14,2.2,1,4,1,0,0,2,0,0,0,1,0,5,7,3,1,1
