,game_code,date,team,side,opp,PA,AB,IP,ER,H,2B,3B,HR,BB,IBB,K,HBP,SF,GDP,GB,FB,LD,PU,days_rest,w_park_factor,r_wOBA,r_PA,r_1B_PA,r_2B_PA,r_3B_PA,r_HR_PA,r_BB_PA,r_IBB_PA,r_HBP_PA,r_GDP_PA,r_K_PA,r_SF_PA,r_avg_pf,h_wOBA,h_PA,h_1B_PA,h_2B_PA,h_3B_PA,h_HR_PA,h_BB_PA,h_IBB_PA,h_HBP_PA,h_GDP_PA,h_K_PA,h_SF_PA,h_avg_pf,imputed
0,DET-2016-04-08,2016-04-08,NYY,A,DET,8,8,2.0,1,2,0,0,1,0,0,2,0,0,0,2,4,0,1,99,800,0.322,76,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,0.322,684,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,1
1,NYY-2016-05-24,2016-05-24,NYY,H,TOR,4,3,1.0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,45,404,0.322,76,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,0.322,684,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,1
2,TBR-2016-05-28,2016-05-28,NYY,A,TBR,16,14,4.0,1,3,2,0,1,1,0,3,0,0,0,3,9,2,1,3,1552,0.322,76,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,0.322,684,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,1
3,NYY-2016-06-26,2016-06-26,NYY,H,MIN,7,6,1.2,1,1,0,0,1,1,0,0,0,0,0,2,4,2,0,28,707,0.322,76,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,0.322,684,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,1
4,NYY-2016-06-29,2016-06-29,NYY,H,TEX,12,10,3.0,1,1,0,0,1,2,0,2,0,0,0,4,4,3,0,2,1212,0.322,76,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,0.322,684,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,1
5,CHW-2016-07-04,2016-07-04,NYY,A,CHW,12,11,2.0,2,5,1,0,0,1,0,0,0,0,1,3,8,4,0,4,1188,0.321,20,0.0,0.0,0.0,0.1,0.15,0.0,0.0,0.0,0.1,0.0,95.95,0.329,48,0.021,0.042,0.0,0.083,0.083,0.0,0.021,0.0,0.146,0.0,97.396,0
6,BOS-2016-08-11,2016-08-11,NYY,A,BOS,6,6,2.0,0,0,0,0,0,0,0,2,0,0,0,3,1,0,0,37,630,0.322,76,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,0.355,60,0.083,0.05,0.0,0.067,0.083,0.0,0.017,0.017,0.117,0.0,97.717,1
7,NYY-2016-08-14,2016-08-14,NYY,H,TBR,15,14,3.0,5,5,1,0,1,1,0,2,0,0,0,5,7,6,1,2,1515,0.322,76,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,0.322,66,0.076,0.045,0.0,0.061,0.076,0.0,0.015,0.015,0.136,0.0,98.379,1
8,LAA-2016-08-20,2016-08-20,NYY,A,LAA,22,20,6.0,0,3,0,0,0,1,0,5,1,0,0,9,6,3,1,5,2134,0.313,22,0.136,0.045,0.0,0.045,0.045,0.0,0.0,0.0,0.182,0.0,97.5,0.345,81,0.099,0.049,0.0,0.062,0.074,0.0,0.012,0.012,0.136,0.0,98.864,0
9,NYY-2016-08-26,2016-08-26,NYY,H,BAL,23,22,6.0,3,5,1,0,2,1,0,5,0,0,0,10,7,4,2,5,2323,0.247,44,0.136,0.023,0.0,0.023,0.045,0.0,0.023,0.0,0.205,0.0,97.25,0.31,103,0.107,0.039,0.0,0.049,0.068,0.0,0.019,0.01,0.155,0.0,98.466,0
10,KCR-2016-08-31,2016-08-31,NYY,A,KCR,26,25,6.0,3,6,1,0,2,1,0,2,0,0,0,11,12,4,1,4,2626,0.278,67,0.119,0.03,0.0,0.045,0.045,0.0,0.015,0.0,0.209,0.0,98.537,0.315,126,0.103,0.04,0.0,0.056,0.063,0.0,0.016,0.008,0.167,0.0,98.929,0
11,NYY-2016-09-06,2016-09-06,NYY,H,TOR,23,21,5.1,2,6,0,0,1,2,0,3,0,0,1,6,12,6,2,5,2323,0.287,72,0.111,0.028,0.0,0.056,0.042,0.0,0.014,0.0,0.167,0.0,98.375,0.319,152,0.105,0.039,0.0,0.059,0.059,0.0,0.013,0.007,0.151,0.0,99.283,0
12,NYY-2016-09-11,2016-09-11,NYY,H,TBR,22,22,5.2,4,5,0,0,3,0,0,5,0,0,0,6,11,4,0,4,2222,0.335,73,0.137,0.027,0.0,0.068,0.055,0.0,0.0,0.014,0.137,0.0,99.616,0.322,175,0.12,0.034,0.0,0.057,0.063,0.0,0.011,0.011,0.149,0.0,99.509,0
13,BOS-2016-09-16,2016-09-16,NYY,A,BOS,20,19,5.0,3,6,1,0,1,0,0,1,1,0,0,8,10,4,1,4,2100,0.341,72,0.139,0.014,0.0,0.083,0.042,0.0,0.0,0.014,0.139,0.0,99.597,0.326,197,0.117,0.03,0.0,0.066,0.056,0.0,0.01,0.01,0.157,0.0,99.675,0
14,TBR-2016-09-22,2016-09-22,NYY,A,TBR,24,22,6.0,2,6,1,0,1,2,0,6,0,0,0,7,9,3,2,5,2328,0.355,66,0.167,0.015,0.0,0.076,0.03,0.0,0.015,0.015,0.136,0.0,100.682,0.331,217,0.124,0.032,0.0,0.065,0.051,0.0,0.014,0.009,0.147,0.0,100.166,0
