,game_code,date,team,side,opp,PA,IP,ER,H,2B,3B,HR,BB,IBB,K,HBP,SF,GDP,GB,FB,LD,PU,days_rest
0,DET-2018-06-04,2018-06-04,DET,H,NYY,17,4.1,0,0,0,0,0,3,0,4,1,0,1,5,4,0,1,99
1,DET-2018-09-04,2018-09-04,DET,A,CHW,7,2.0,0,1,0,0,0,0,0,0,0,0,0,2,5,2,1,91
2,DET-2018-09-09,2018-09-09,DET,H,STL,4,1.0,0,1,0,0,0,0,0,1,0,0,0,2,1,1,0,4
3,DET-2018-09-12,2018-09-12,DET,H,HOU,8,2.1,0,1,0,0,0,0,0,0,0,0,0,4,4,0,1,2
4,DET-2018-09-15,2018-09-15,DET,A,CLE,9,1.2,2,1,0,0,1,2,0,0,1,1,0,1,5,2,1,2
5,DET-2018-09-18,2018-09-18,DET,H,MIN,6,0.2,3,3,1,0,1,1,0,1,0,0,0,0,4,3,0,2
6,DET-2018-09-21,2018-09-21,DET,H,KCR,4,1.0,0,1,0,0,0,0,0,1,0,0,0,1,2,1,0,2
7,DET-2018-09-26,2018-09-26,DET,A,MIN,7,1.0,0,2,1,0,0,2,0,2,0,0,0,0,3,3,0,4
8,DET-2018-09-30,2018-09-30,DET,A,MIL,4,0.1,3,2,1,0,0,1,1,1,0,0,0,0,2,1,0,3
0,DET-2019-05-17,2019-05-17,DET,H,OAK,5,1.0,1,2,1,0,0,0,0,0,0,0,0,2,3,1,1,99
