,game_code,date,team,side,opp,PA,IP,ER,H,2B,3B,HR,BB,IBB,K,HBP,SF,GDP,GB,FB,LD,PU,days_rest
0,HOU-2018-06-26,2018-06-26,TOR,A,HOU,27,6.0,2,6,4,0,0,4,0,3,0,0,1,9,11,3,2,99
1,TOR-2018-07-02,2018-07-02,TOR,H,DET,26,7.0,2,6,0,0,0,0,0,8,0,0,1,10,8,6,2,5
2,TOR-2018-07-08,2018-07-08,TOR,H,NYY,28,7.0,1,7,1,0,0,2,0,5,0,0,2,9,12,6,1,5
3,BOS-2018-07-13,2018-07-13,TOR,A,BOS,23,3.0,4,8,1,2,0,4,1,5,0,0,0,8,6,3,0,4
4,TOR-2018-07-24,2018-07-24,TOR,H,MIN,24,6.0,0,6,2,0,0,0,0,2,0,1,1,10,12,6,2,10
5,CHW-2018-07-29,2018-07-29,TOR,A,CHW,25,6.0,2,6,1,1,0,1,0,5,0,0,0,9,10,3,1,4
6,SEA-2018-08-03,2018-08-03,TOR,A,SEA,29,8.0,0,4,1,0,0,0,0,2,0,0,1,14,13,5,4,4
7,TOR-2018-08-09,2018-08-09,TOR,H,BOS,25,5.0,4,9,1,1,1,3,0,2,0,0,1,10,10,3,1,5
8,KCR-2018-08-14,2018-08-14,TOR,A,KCR,21,4.0,4,6,3,0,0,4,1,1,0,0,1,7,9,6,0,4
9,NYY-2018-08-19,2018-08-19,TOR,A,NYY,8,0.2,6,4,0,0,1,2,0,0,0,0,0,4,2,0,0,4
10,TOR-2018-08-24,2018-08-24,TOR,H,PHI,26,6.1,2,7,0,0,1,1,0,5,0,1,0,7,13,5,1,4
11,BAL-2018-08-29,2018-08-29,TOR,A,BAL,23,4.2,5,8,1,0,2,0,0,2,1,0,0,5,15,7,0,4
12,TOR-2018-09-04,2018-09-04,TOR,H,TBR,25,6.0,2,3,0,0,0,2,0,5,1,0,0,11,6,3,0,5
13,BOS-2018-09-11,2018-09-11,TOR,A,BOS,23,6.1,2,3,0,1,0,2,0,5,0,0,1,8,8,3,0,6
14,BAL-2018-09-17,2018-09-17,TOR,A,BAL,27,8.0,0,3,0,0,0,1,0,7,0,0,1,14,5,2,1,5
15,TOR-2018-09-23,2018-09-23,TOR,H,TBR,28,7.0,2,3,2,0,0,4,1,7,0,0,1,9,8,4,0,5
16,TBR-2018-09-29,2018-09-29,TOR,A,TBR,27,6.2,4,7,1,0,2,3,0,3,0,0,1,8,13,3,2,5
0,TOR-2019-07-22,2019-07-22,TOR,H,CLE,25,4.2,2,7,4,0,0,4,0,3,0,0,1,9,9,3,1,99
1,TOR-2019-07-27,2019-07-27,TOR,H,TBR,15,2.0,6,8,2,0,2,2,0,3,0,0,1,2,8,5,0,4
0,WSN-2020-07-27,2020-07-27,TOR,A,WSN,6,1.1,0,1,0,0,0,1,0,2,0,0,0,0,3,1,1,99
1,ATL-2020-08-05,2020-08-05,TOR,A,ATL,2,0.2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,8
2,BOS-2020-08-07,2020-08-07,TOR,A,BOS,4,1.0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,1
3,BOS-2020-08-09,2020-08-09,TOR,A,BOS,3,1.0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1
4,TOR-2020-08-12,2020-08-12,TOR,H,MIA,3,1.0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,2
5,TOR-2020-08-14,2020-08-14,TOR,H,TBR,4,1.0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,1,1
6,TOR-2020-08-15,2020-08-15,TOR,H,TBR,4,0.1,0,1,1,0,0,2,1,1,0,0,0,0,1,1,0,0
7,BAL-2020-08-19,2020-08-19,TOR,A,BAL,5,1.1,0,0,0,0,0,1,0,0,0,0,0,3,1,1,0,3
8,TBR-2020-08-21,2020-08-21,TOR,A,TBR,4,0.0,2,2,1,0,0,2,0,0,0,0,0,1,1,1,0,1
9,TBR-2020-08-23,2020-08-23,TOR,A,TBR,4,0.2,1,2,0,0,0,0,0,0,0,1,0,0,4,3,0,1
10,TOR-2020-08-29,2020-08-29,TOR,H,BAL,4,1.0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,0,5
11,TOR-2020-08-31,2020-08-31,TOR,H,BAL,3,0.1,0,2,0,0,0,0,0,1,0,0,0,1,1,1,0,1
12,BOS-2020-09-03,2020-09-03,TOR,A,BOS,3,0.2,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,2
13,BOS-2020-09-06,2020-09-06,TOR,A,BOS,1,0.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
14,TOR-2020-09-09,2020-09-09,TOR,H,NYY,3,0.2,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,2
15,TOR-2020-09-11,2020-09-11,TOR,H,NYM,4,1.0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1
16,NYY-2020-09-15,2020-09-15,TOR,A,NYY,5,1.0,2,2,0,0,1,0,0,1,0,0,0,1,3,2,0,3
17,PHI-2020-09-18,2020-09-18,TOR,A,PHI,4,1.0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,2
18,PHI-2020-09-19,2020-09-19,TOR,A,PHI,3,1.0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0
19,TOR-2020-09-22,2020-09-22,TOR,H,NYY,1,0.2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2
20,TOR-2020-09-25,2020-09-25,TOR,H,BAL,3,0.2,0,1,1,0,0,0,0,1,0,0,0,2,0,0,0,2
0,NYY-2021-04-03,2021-04-03,TOR,A,NYY,4,1.0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0,99
1,NYY-2021-04-04,2021-04-04,TOR,A,NYY,2,0.2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
2,TEX-2021-04-06,2021-04-06,TOR,A,TEX,3,1.0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1
3,TOR-2021-04-08,2021-04-08,TOR,H,LAA,3,0.2,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
4,TOR-2021-04-12,2021-04-12,TOR,H,NYY,3,0.2,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,3
5,KCR-2021-04-17,2021-04-17,TOR,A,KCR,3,0.2,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,4
6,BOS-2021-04-21,2021-04-21,TOR,A,BOS,7,2.0,0,1,1,0,0,1,0,2,0,0,1,3,1,0,0,3
7,TBR-2021-04-24,2021-04-24,TOR,A,TBR,2,0.2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2
8,TBR-2021-04-25,2021-04-25,TOR,A,TBR,5,1.2,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0
9,TOR-2021-04-30,2021-04-30,TOR,H,ATL,6,0.2,3,2,0,0,0,2,0,1,0,0,0,2,1,1,0,4
10,TOR-2021-05-02,2021-05-02,TOR,H,ATL,5,1.2,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,1
11,OAK-2021-05-05,2021-05-05,TOR,A,OAK,4,1.0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,2
12,HOU-2021-05-07,2021-05-07,TOR,A,HOU,4,1.0,1,1,1,0,0,0,0,1,0,1,0,1,2,0,0,1
13,TOR-2021-07-16,2021-07-16,TOR,H,TEX,4,1.0,0,1,0,0,0,0,0,2,0,0,0,0,2,2,0,69
14,TOR-2021-07-19,2021-07-19,TOR,H,BOS,4,1.0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,2
15,NYM-2021-07-23,2021-07-23,TOR,A,NYM,5,1.0,1,2,0,0,1,0,0,2,0,0,0,1,2,1,0,3
16,NYM-2021-07-25,2021-07-25,TOR,A,NYM,4,0.2,2,1,0,0,1,1,0,0,0,0,0,1,2,0,0,1
