,game_code,date,team,side,opp,PA,IP,ER,H,2B,3B,HR,BB,IBB,K,HBP,SF,GDP,GB,FB,LD,PU,days_rest
0,SDP-2018-03-30,2018-03-30,SDP,H,MIL,22,4.2,3,7,4,0,0,0,0,1,0,1,0,8,13,8,1,99
1,SDP-2018-04-05,2018-04-05,SDP,H,COL,18,5.0,0,1,0,0,0,3,0,7,0,0,0,5,3,1,1,5
2,COL-2018-04-10,2018-04-10,SDP,A,COL,22,6.0,0,4,0,1,1,1,0,8,0,0,2,6,7,3,0,4
3,SDP-2018-04-15,2018-04-15,SDP,H,SFG,22,6.0,1,5,0,0,0,0,0,9,0,1,1,6,7,3,0,4
4,ARI-2018-04-22,2018-04-22,SDP,A,ARI,23,5.0,4,5,0,0,1,4,0,4,0,0,0,7,8,2,0,6
5,SDP-2018-04-28,2018-04-28,SDP,H,NYM,23,5.2,2,4,0,0,1,2,0,6,0,0,0,4,11,6,1,5
6,SDP-2018-05-04,2018-05-04,SDP,H,LAD,22,5.0,3,5,1,0,2,3,0,5,0,0,1,7,7,4,2,5
7,SDP-2018-05-09,2018-05-09,SDP,H,WSN,20,5.0,1,6,0,0,1,1,0,6,0,0,0,7,6,5,0,4
8,SDP-2018-05-14,2018-05-14,SDP,H,COL,21,5.0,3,6,0,0,2,1,0,2,0,0,1,8,10,5,1,4
9,SDP-2018-06-20,2018-06-20,SDP,H,OAK,11,1.2,4,3,1,0,2,2,0,3,1,0,0,2,3,2,0,36
10,TEX-2018-06-25,2018-06-25,SDP,A,TEX,15,4.0,0,1,0,0,0,2,0,4,0,0,0,5,4,2,0,4
11,SDP-2018-06-30,2018-06-30,SDP,H,PIT,19,5.0,0,1,0,0,0,4,0,5,0,0,1,9,1,1,0,4
12,ARI-2018-07-06,2018-07-06,SDP,A,ARI,22,5.1,2,3,1,0,0,1,0,5,2,0,0,5,9,5,1,5
13,SDP-2018-07-11,2018-07-11,SDP,H,LAD,21,4.0,2,6,2,0,0,1,1,4,0,0,0,8,8,3,0,4
14,NYM-2018-07-23,2018-07-23,SDP,A,NYM,23,5.1,2,6,0,0,0,0,0,6,1,0,0,8,8,3,3,11
15,SDP-2018-07-29,2018-07-29,SDP,H,ARI,21,4.1,5,6,1,0,3,3,0,3,0,0,0,8,7,3,1,5
16,CHC-2018-08-05,2018-08-05,SDP,A,CHC,24,5.2,2,7,2,0,1,0,0,9,0,0,0,5,9,5,2,6
17,SDP-2018-08-12,2018-08-12,SDP,H,PHI,21,6.0,0,2,0,0,0,3,0,6,0,0,1,8,4,2,0,6
