,game_code,date,team,side,opp,PA,IP,ER,H,2B,3B,HR,BB,IBB,K,HBP,SF,GDP,GB,FB,LD,PU,days_rest
0,TOR-2018-08-10,2018-08-10,TOR,H,TBR,8,1.2,2,3,1,0,0,0,0,3,0,0,0,4,1,1,0,99
1,KCR-2018-08-13,2018-08-13,TOR,A,KCR,4,1.0,0,0,0,0,0,1,0,1,0,0,0,0,2,1,1,2
2,KCR-2018-08-14,2018-08-14,TOR,A,KCR,1,0.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,NYY-2018-08-19,2018-08-19,TOR,A,NYY,4,1.1,0,0,0,0,0,0,0,1,0,0,0,1,2,1,0,4
4,TOR-2018-08-22,2018-08-22,TOR,H,BAL,25,7.0,0,1,0,0,0,2,0,3,1,0,0,8,11,4,3,2
5,BAL-2018-08-28,2018-08-28,TOR,A,BAL,20,3.1,7,9,1,1,2,1,0,0,0,0,0,3,16,9,1,5
6,MIA-2018-09-02,2018-09-02,TOR,A,MIA,8,2.0,0,2,1,0,0,0,0,3,0,0,0,0,5,2,2,4
7,TOR-2018-09-04,2018-09-04,TOR,H,TBR,5,1.0,0,1,0,0,0,0,0,1,1,0,0,2,1,1,0,1
8,TOR-2018-09-09,2018-09-09,TOR,H,CLE,26,6.1,2,4,0,0,2,3,0,2,0,0,0,7,14,2,8,4
9,NYY-2018-09-16,2018-09-16,TOR,A,NYY,26,7.0,2,4,0,0,1,2,0,6,0,1,0,5,13,1,3,6
10,TOR-2018-09-22,2018-09-22,TOR,H,TBR,28,6.2,2,6,1,0,2,3,0,5,0,0,1,10,10,5,1,5
11,TBR-2018-09-28,2018-09-28,TOR,A,TBR,26,5.1,5,7,1,1,0,3,0,3,0,2,0,8,12,5,2,5
0,TOR-2019-03-31,2019-03-31,TOR,H,DET,6,1.0,1,3,0,0,0,0,0,0,0,0,0,2,4,0,1,99
1,TOR-2019-04-01,2019-04-01,TOR,H,BAL,14,4.0,0,1,0,0,0,1,0,5,1,0,0,1,6,1,1,0
2,CLE-2019-04-06,2019-04-06,TOR,A,CLE,15,2.2,4,5,2,0,0,2,0,6,0,0,0,4,3,1,0,4
3,BOS-2019-04-11,2019-04-11,TOR,A,BOS,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4
4,TOR-2019-04-13,2019-04-13,TOR,H,TBR,3,1.0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1
5,TOR-2019-04-14,2019-04-14,TOR,H,TBR,9,3.0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0
6,MIN-2019-04-16,2019-04-16,TOR,A,MIN,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7,MIN-2019-04-18,2019-04-18,TOR,A,MIN,1,0.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
8,TOR-2019-04-23,2019-04-23,TOR,H,SFG,10,2.1,2,3,0,0,2,0,0,1,0,0,0,2,7,2,0,4
9,TOR-2019-04-28,2019-04-28,TOR,H,OAK,11,1.2,3,3,1,0,0,3,1,2,0,1,0,3,3,0,0,4
10,TEX-2019-05-04,2019-05-04,TOR,A,TEX,15,2.1,7,5,0,1,1,3,0,1,0,0,0,4,7,4,0,5
11,TOR-2019-05-06,2019-05-06,TOR,H,MIN,2,0.2,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1
12,TOR-2019-05-08,2019-05-08,TOR,H,MIN,6,1.0,0,2,0,0,0,1,0,1,0,0,0,0,4,2,0,1
13,TOR-2019-05-10,2019-05-10,TOR,H,CHW,6,1.2,0,1,0,0,0,0,0,1,0,0,0,3,2,0,1,1
14,TOR-2019-05-24,2019-05-24,TOR,H,SDP,4,1.0,0,1,1,0,0,0,0,1,0,0,0,2,1,0,0,13
15,TOR-2019-05-25,2019-05-25,TOR,H,SDP,9,1.0,3,3,0,0,0,2,0,2,1,0,0,2,2,2,0,0
16,TBR-2019-05-28,2019-05-28,TOR,A,TBR,11,2.2,1,2,0,0,1,1,0,5,0,0,0,1,4,3,0,2
