,game_code,date,team,side,opp,PA,IP,ER,H,2B,3B,HR,BB,IBB,K,HBP,SF,GDP,GB,FB,LD,PU,days_rest
0,ATL-2017-08-08,2017-08-08,ATL,H,PHI,9,2.0,0,2,1,0,0,2,1,1,0,0,0,4,2,1,0,99
1,STL-2017-08-12,2017-08-12,ATL,A,STL,4,1.0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,3
2,COL-2017-08-16,2017-08-16,ATL,A,COL,14,2.2,3,3,1,0,1,3,0,2,0,0,0,6,3,1,0,3
3,ATL-2017-08-20,2017-08-20,ATL,H,CIN,6,1.0,1,2,0,0,0,0,0,0,1,0,0,4,1,1,0,3
4,CHC-2017-09-03,2017-09-03,ATL,A,CHC,20,5.0,1,4,0,0,1,3,0,4,0,0,1,8,5,4,0,13
5,ATL-2017-09-09,2017-09-09,ATL,H,MIA,19,3.2,3,6,0,1,1,1,0,3,0,0,0,8,7,5,0,5
6,ATL-2017-09-16,2017-09-16,ATL,H,NYM,3,1.0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,6
7,NYM-2017-09-25,2017-09-25,ATL,A,NYM,25,5.1,1,7,3,0,0,1,0,2,2,0,3,13,7,6,1,8
8,MIA-2017-10-01,2017-10-01,ATL,A,MIA,21,4.1,2,6,0,0,0,1,0,7,1,0,0,9,3,2,0,5
0,CIN-2018-04-24,2018-04-24,ATL,A,CIN,2,0.0,2,1,0,0,1,1,0,0,0,0,0,0,1,0,0,99
1,PHI-2018-04-27,2018-04-27,ATL,A,PHI,12,3.0,1,2,0,0,1,1,0,3,0,0,0,3,5,3,0,2
2,NYM-2018-05-03,2018-05-03,ATL,A,NYM,5,1.0,0,1,0,0,0,1,0,3,0,0,0,1,0,0,0,5
3,ATL-2018-05-04,2018-05-04,ATL,H,SFG,7,2.0,1,1,0,0,1,0,0,1,0,0,0,2,4,1,0,0
4,ATL-2018-05-28,2018-05-28,ATL,H,NYM,22,5.0,1,4,1,0,0,4,0,6,1,0,1,6,5,4,0,23
5,STL-2018-06-30,2018-06-30,ATL,A,STL,25,6.2,0,4,0,0,0,3,0,11,0,0,2,8,3,3,0,32
6,MIL-2018-07-05,2018-07-05,ATL,A,MIL,14,3.0,4,4,1,1,0,3,0,1,0,1,1,6,4,3,0,4
7,ATL-2018-07-28,2018-07-28,ATL,H,LAD,21,5.0,1,2,0,0,0,3,0,7,1,1,0,4,6,4,0,22
8,NYM-2018-08-04,2018-08-04,ATL,A,NYM,5,1.0,0,2,0,0,0,0,0,2,0,0,0,2,1,1,0,6
9,WSN-2018-08-07,2018-08-07,ATL,A,WSN,8,2.0,0,1,0,0,0,1,0,2,0,0,0,1,4,3,0,2
10,ATL-2018-09-15,2018-09-15,ATL,H,WSN,5,1.0,1,1,1,0,0,1,0,1,0,0,0,1,2,2,0,38
11,ATL-2018-09-23,2018-09-23,ATL,H,PHI,8,2.0,0,2,0,0,0,1,0,2,0,0,0,5,0,0,0,7
12,NYM-2018-09-27,2018-09-27,ATL,A,NYM,5,1.0,0,1,0,0,0,1,0,3,0,0,0,0,1,1,0,3
