,game_code,date,team,side,opp,PA,IP,ER,H,2B,3B,HR,BB,IBB,K,HBP,SF,GDP,GB,FB,LD,PU,days_rest
0,COL-2014-09-16,2014-09-16,LAD,A,COL,3,1.0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,99
1,COL-2014-09-17,2014-09-17,LAD,A,COL,6,1.0,0,1,0,0,0,0,0,1,0,0,0,3,2,2,0,0
2,CHC-2014-09-20,2014-09-20,LAD,A,CHC,2,0.0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2
3,LAD-2014-09-22,2014-09-22,LAD,H,SFG,4,1.0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,1
4,LAD-2014-09-28,2014-09-28,LAD,H,COL,7,1.1,2,3,1,0,1,0,0,2,0,0,0,2,3,2,0,5
0,MIL-2015-05-05,2015-05-05,LAD,A,MIL,5,1.0,1,1,1,0,0,1,0,0,0,0,0,2,2,1,0,99
1,LAD-2015-06-04,2015-06-04,LAD,H,STL,11,2.1,2,2,2,0,0,2,0,4,0,0,0,3,2,2,0,29
2,LAD-2015-06-19,2015-06-19,LAD,H,SFG,5,1.0,2,1,0,0,0,1,0,1,0,0,0,0,3,2,0,14
3,LAD-2015-06-21,2015-06-21,LAD,H,SFG,9,2.0,1,2,2,0,0,1,0,2,0,0,0,4,2,1,0,1
4,LAD-2015-07-05,2015-07-05,LAD,H,NYM,10,2.0,1,3,1,0,0,1,0,0,0,0,0,4,5,4,0,13
5,TEX-2015-09-13,2015-09-13,OAK,A,TEX,5,1.0,0,1,0,0,0,1,0,1,0,0,0,3,0,0,0,69
6,CHW-2015-09-15,2015-09-15,OAK,A,CHW,6,2.0,0,1,0,0,0,0,0,2,0,0,1,2,2,1,0,1
7,HOU-2015-09-19,2015-09-19,OAK,A,HOU,1,0.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
8,OAK-2015-09-22,2015-09-22,OAK,H,TEX,6,1.1,2,2,1,0,0,0,0,1,0,0,0,4,1,0,0,2
9,OAK-2015-09-23,2015-09-23,OAK,H,TEX,3,1.0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0
10,OAK-2015-09-27,2015-09-27,OAK,H,SFG,3,0.1,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,3
11,LAA-2015-09-28,2015-09-28,OAK,A,LAA,1,0.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12,LAA-2015-09-30,2015-09-30,OAK,A,LAA,2,0.1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1
13,SEA-2015-10-03,2015-10-03,OAK,A,SEA,5,1.0,1,2,0,0,0,1,0,0,0,0,1,1,3,3,0,2
0,BOS-2016-05-10,2016-05-10,OAK,A,BOS,11,2.0,3,3,0,0,1,2,0,2,0,0,0,4,3,1,0,99
1,OAK-2016-05-22,2016-05-22,OAK,H,NYY,6,2.0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,11
