,game_code,date,team,side,opp,PA,IP,ER,H,2B,3B,HR,BB,IBB,K,HBP,SF,GDP,GB,FB,LD,PU,days_rest
0,TOR-2017-08-15,2017-08-15,TOR,H,TBR,5,1.0,0,2,1,0,0,0,0,1,0,0,0,2,2,2,0,99
1,TOR-2017-08-17,2017-08-17,TOR,H,TBR,3,0.2,0,1,0,0,0,0,0,2,0,0,0,0,1,1,0,1
2,TOR-2017-08-18,2017-08-18,TOR,A,CHC,7,1.1,2,3,1,0,1,1,0,2,0,0,0,1,3,2,0,0
3,TOR-2017-08-22,2017-08-22,TOR,A,TBR,6,1.1,0,2,0,0,0,0,0,1,0,0,0,1,4,0,1,3
4,TOR-2017-08-24,2017-08-24,TOR,A,TBR,4,1.1,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,1
5,TOR-2017-08-26,2017-08-26,TOR,H,MIN,4,0.2,2,2,1,0,0,0,0,1,0,0,0,1,2,2,0,1
6,TOR-2017-08-27,2017-08-27,TOR,H,MIN,4,1.0,1,1,0,0,1,0,0,3,0,0,0,0,1,1,0,0
7,TOR-2017-08-30,2017-08-30,TOR,H,BOS,4,0.0,4,2,2,0,0,2,0,0,0,0,0,1,1,1,0,2
8,TOR-2017-09-02,2017-09-02,TOR,A,BAL,5,1.0,1,2,0,0,0,0,0,1,0,0,0,3,1,0,0,2
9,TOR-2017-09-04,2017-09-04,TOR,A,BOS,3,1.0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,1
10,TOR-2017-09-06,2017-09-06,TOR,A,BOS,8,1.2,0,3,1,0,0,0,0,1,0,0,1,6,1,0,0,1
11,TOR-2017-09-12,2017-09-12,TOR,H,BAL,1,0.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5
12,TOR-2017-09-17,2017-09-17,TOR,A,MIN,3,0.1,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,4
13,TOR-2017-09-20,2017-09-20,TOR,H,KCR,8,1.0,2,4,0,0,0,1,0,2,0,0,0,1,4,3,0,2
14,TOR-2017-09-23,2017-09-23,TOR,H,NYY,3,0.2,1,1,0,0,1,0,0,1,0,0,0,0,2,2,0,2
15,TOR-2017-09-25,2017-09-25,TOR,A,BOS,2,0.2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
16,TOR-2017-09-27,2017-09-27,TOR,A,BOS,3,1.0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1
17,TOR-2017-09-29,2017-09-29,TOR,A,NYY,3,1.0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1
