,game_code,date,team,side,opp,PA,AB,IP,ER,H,2B,3B,HR,BB,IBB,K,HBP,SF,GDP,GB,FB,LD,PU,days_rest,w_park_factor,r_wOBA,r_PA,r_1B_PA,r_2B_PA,r_3B_PA,r_HR_PA,r_BB_PA,r_IBB_PA,r_HBP_PA,r_GDP_PA,r_K_PA,r_SF_PA,r_avg_pf,h_wOBA,h_PA,h_1B_PA,h_2B_PA,h_3B_PA,h_HR_PA,h_BB_PA,h_IBB_PA,h_HBP_PA,h_GDP_PA,h_K_PA,h_SF_PA,h_avg_pf,imputed
0,HOU-2016-08-03,2016-08-03,HOU,H,TOR,5,4,1.0,0,0,0,0,0,1,0,2,0,0,0,2,0,0,0,99,480,0.322,76,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,0.322,684,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,1
1,HOU-2016-08-04,2016-08-04,HOU,H,TOR,4,4,1.0,1,1,0,0,1,0,0,2,0,0,0,1,1,0,0,0,384,0.322,76,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,0.322,684,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,1
2,HOU-2016-08-07,2016-08-07,HOU,H,TEX,1,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,96,0.322,76,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,0.322,684,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,1
3,MIN-2016-08-08,2016-08-08,HOU,A,MIN,4,4,1.0,0,1,1,0,0,0,0,1,0,0,0,2,1,0,0,0,408,0.322,76,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,0.322,684,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,1
4,MIN-2016-08-11,2016-08-11,HOU,A,MIN,7,7,1.2,0,2,0,0,0,0,0,2,0,0,0,4,1,1,0,2,714,0.322,76,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,0.322,684,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,1
5,TOR-2016-08-13,2016-08-13,HOU,A,TOR,3,3,0.2,1,1,0,0,1,0,0,0,0,0,0,2,1,0,0,1,300,0.272,22,0.091,0.045,0.0,0.045,0.045,0.0,0.0,0.0,0.318,0.0,94.636,0.322,684,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,1
6,TOR-2016-08-14,2016-08-14,HOU,A,TOR,3,1,0.2,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,300,0.322,25,0.08,0.04,0.0,0.08,0.04,0.0,0.0,0.0,0.28,0.0,95.28,0.322,684,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,1
7,HOU-2016-08-17,2016-08-17,HOU,H,STL,6,5,1.1,1,1,1,0,0,1,0,2,0,0,0,2,1,1,0,2,576,0.311,28,0.071,0.036,0.0,0.071,0.071,0.0,0.0,0.0,0.25,0.036,95.786,0.322,684,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,1
8,BAL-2016-08-18,2016-08-18,HOU,A,BAL,7,7,0.2,4,5,0,0,2,0,0,0,0,0,0,3,4,2,0,0,700,0.313,34,0.059,0.059,0.0,0.059,0.088,0.0,0.0,0.0,0.265,0.029,95.824,0.322,684,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,1
9,TEX-2016-09-02,2016-09-02,HOU,A,TEX,1,1,0.2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,14,108,0.595,20,0.15,0.05,0.0,0.15,0.1,0.0,0.0,0.0,0.1,0.05,93.8,0.431,41,0.122,0.049,0.0,0.098,0.073,0.0,0.0,0.0,0.22,0.024,96.537,0
