,game_code,date,team,side,opp,PA,IP,ER,H,2B,3B,HR,BB,IBB,K,HBP,SF,GDP,GB,FB,LD,PU,days_rest
0,NYM-2016-08-13,2016-08-13,NYM,H,SDP,3,1.0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,99
1,NYM-2016-08-14,2016-08-14,NYM,H,SDP,5,1.0,1,2,0,0,0,0,0,1,0,0,0,2,2,1,1,0
2,NYM-2016-08-17,2016-08-17,NYM,A,ARI,6,1.0,3,2,0,1,0,1,0,0,1,1,1,2,2,1,0,2
3,NYM-2016-09-06,2016-09-06,NYM,A,CIN,1,0.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19
4,NYM-2016-09-07,2016-09-07,NYM,A,CIN,3,0.0,3,2,0,0,0,1,0,0,0,0,0,0,2,2,0,0
5,NYM-2016-09-12,2016-09-12,NYM,A,WSN,11,2.0,2,3,0,0,0,2,0,1,0,0,0,4,4,1,0,4
6,NYM-2016-09-18,2016-09-18,NYM,H,MIN,19,4.2,1,4,0,0,0,1,0,8,0,1,0,2,8,5,0,5
7,NYM-2016-09-23,2016-09-23,NYM,H,PHI,12,2.0,2,5,0,0,0,1,0,1,0,0,0,5,5,4,0,4
8,NYM-2016-09-26,2016-09-26,NYM,A,MIA,8,1.2,0,3,0,0,0,0,0,2,0,0,0,3,3,2,0,2
9,NYM-2016-10-02,2016-10-02,NYM,A,PHI,20,4.2,1,5,0,0,0,1,0,2,0,0,0,14,3,1,1,5
0,BAL-2017-05-05,2017-05-05,BAL,H,CHW,23,6.0,0,6,1,0,0,0,0,5,0,0,1,8,10,4,2,99
1,BAL-2017-06-16,2017-06-16,BAL,H,STL,9,1.1,5,5,0,0,3,0,0,2,0,0,0,2,5,1,0,41
2,BAL-2017-06-19,2017-06-19,BAL,H,CLE,14,3.0,0,4,0,1,0,1,0,2,0,1,0,3,8,5,1,2
3,BAL-2017-06-22,2017-06-22,BAL,H,CLE,10,2.1,1,2,0,1,0,1,0,3,0,0,0,1,5,1,0,2
4,BAL-2017-09-04,2017-09-04,BAL,H,NYY,7,2.0,0,0,0,0,0,1,0,1,0,0,0,0,5,0,1,73
5,BAL-2017-09-09,2017-09-09,BAL,A,CLE,21,4.2,3,7,3,0,0,0,0,2,0,0,0,7,12,4,1,4
6,BAL-2017-09-15,2017-09-15,BAL,A,NYY,20,4.1,2,5,1,0,0,2,0,5,0,1,1,5,8,5,1,5
