,game_code,date,team,side,opp,PA,AB,IP,ER,H,2B,3B,HR,BB,IBB,K,HBP,SF,GDP,GB,FB,LD,PU,days_rest,w_park_factor,r_wOBA,r_PA,r_1B_PA,r_2B_PA,r_3B_PA,r_HR_PA,r_BB_PA,r_IBB_PA,r_HBP_PA,r_GDP_PA,r_K_PA,r_SF_PA,r_avg_pf,h_wOBA,h_PA,h_1B_PA,h_2B_PA,h_3B_PA,h_HR_PA,h_BB_PA,h_IBB_PA,h_HBP_PA,h_GDP_PA,h_K_PA,h_SF_PA,h_avg_pf,imputed
69,LAD-2015-04-06,2015-04-06,LAD,H,SDP,3,3,1.0,0,1,0,0,0,0,0,0,0,0,1,1,2,0,1,99,288,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,0.313,254.0,0.138,0.055,0.004,0.031,0.055,0.004,0.004,0.004,0.283,0.004,98.681,1
70,LAD-2015-04-08,2015-04-08,LAD,H,SDP,4,4,1.0,0,1,0,0,0,0,0,1,0,0,0,1,2,1,0,1,384,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,0.313,255.0,0.141,0.055,0.004,0.031,0.051,0.004,0.004,0.008,0.278,0.004,98.616,1
71,ARI-2015-04-10,2015-04-10,LAD,A,ARI,3,3,1.0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,1,315,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,0.311,259.0,0.143,0.054,0.004,0.031,0.05,0.004,0.004,0.008,0.278,0.004,98.575,1
72,ARI-2015-04-12,2015-04-12,LAD,A,ARI,1,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,105,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,0.308,262.0,0.141,0.053,0.004,0.031,0.05,0.004,0.004,0.008,0.282,0.004,98.649,1
73,LAD-2015-04-13,2015-04-13,LAD,H,SEA,3,3,1.0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,0,288,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,0.306,263.0,0.141,0.053,0.004,0.03,0.049,0.004,0.004,0.008,0.281,0.004,98.673,1
74,LAD-2015-04-18,2015-04-18,LAD,H,COL,4,3,1.0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,1,4,384,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,0.308,259.0,0.143,0.054,0.004,0.031,0.05,0.004,0.0,0.008,0.282,0.004,98.61,1
75,SFG-2015-04-23,2015-04-23,LAD,A,SFG,3,1,0.1,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,4,288,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,0.311,254.0,0.142,0.055,0.004,0.031,0.051,0.004,0.0,0.008,0.28,0.004,98.626,1
76,CHC-2015-06-23,2015-06-23,LAD,A,CHC,3,2,0.0,1,2,0,0,0,1,0,0,0,0,0,1,1,1,0,60,300,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,0.309,151.0,0.132,0.066,0.007,0.026,0.046,0.007,0.0,0.007,0.272,0.007,98.563,1
77,CHC-2015-06-24,2015-06-24,LAD,A,CHC,2,2,0.2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,200,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,0.319,154.0,0.143,0.065,0.006,0.026,0.052,0.006,0.0,0.006,0.266,0.006,98.591,1
78,CHC-2015-06-25,2015-06-25,LAD,A,CHC,3,3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,300,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,0.315,156.0,0.141,0.064,0.006,0.026,0.051,0.006,0.0,0.006,0.263,0.006,98.609,1
79,ARI-2015-06-29,2015-06-29,LAD,A,ARI,5,5,1.0,2,2,0,0,1,0,0,0,0,0,0,1,4,2,0,3,525,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,0.294,152.0,0.138,0.059,0.007,0.02,0.053,0.007,0.0,0.007,0.263,0.007,98.48,1
80,ARI-2015-06-30,2015-06-30,LAD,A,ARI,3,3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,315,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,0.298,153.0,0.144,0.059,0.007,0.02,0.052,0.007,0.0,0.007,0.255,0.007,98.627,1
81,LAD-2015-07-06,2015-07-06,LAD,H,PHI,3,2,0.2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,5,288,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,0.298,149.0,0.148,0.054,0.007,0.02,0.054,0.007,0.0,0.007,0.248,0.007,98.644,1
82,LAD-2015-07-09,2015-07-09,LAD,H,PHI,4,4,1.0,0,1,0,0,0,0,0,1,0,0,0,2,1,1,0,2,384,0.32,20.0,0.15,0.0,0.0,0.05,0.1,0.0,0.0,0.0,0.1,0.0,96.4,0.287,145.0,0.131,0.055,0.007,0.021,0.055,0.007,0.0,0.007,0.262,0.007,98.669,0
83,LAD-2015-07-11,2015-07-11,LAD,H,MIL,5,5,1.0,1,2,1,0,0,0,0,1,0,0,0,1,3,2,0,1,480,0.303,24.0,0.167,0.0,0.0,0.042,0.083,0.0,0.0,0.0,0.125,0.0,96.333,0.285,149.0,0.134,0.054,0.007,0.02,0.054,0.007,0.0,0.007,0.262,0.007,98.597,0
84,WSN-2015-07-17,2015-07-17,LAD,A,WSN,4,3,0.2,0,1,1,0,0,1,1,0,0,0,0,1,2,0,1,5,404,0.333,21.0,0.143,0.048,0.0,0.048,0.048,0.0,0.0,0.0,0.19,0.0,94.857,0.289,150.0,0.14,0.053,0.007,0.02,0.053,0.007,0.0,0.007,0.253,0.007,98.553,0
85,ATL-2015-07-20,2015-07-20,LAD,A,ATL,6,5,1.0,2,3,1,0,0,1,0,0,0,0,0,4,1,1,0,2,594,0.314,20.0,0.1,0.1,0.0,0.0,0.1,0.05,0.0,0.0,0.2,0.0,93.55,0.297,154.0,0.136,0.058,0.006,0.019,0.058,0.013,0.0,0.006,0.247,0.006,98.617,0
86,ATL-2015-07-21,2015-07-21,LAD,A,ATL,5,4,1.0,0,1,1,0,0,1,0,2,0,0,0,1,1,0,0,0,495,0.445,23.0,0.174,0.13,0.0,0.0,0.13,0.043,0.0,0.0,0.174,0.0,93.478,0.309,160.0,0.144,0.062,0.006,0.019,0.062,0.012,0.0,0.006,0.238,0.006,98.631,0
87,NYM-2015-07-24,2015-07-24,LAD,A,NYM,5,5,0.2,1,3,0,0,0,0,0,0,0,0,0,1,4,3,0,2,475,0.434,28.0,0.143,0.143,0.0,0.0,0.143,0.036,0.0,0.0,0.214,0.0,94.464,0.312,165.0,0.139,0.067,0.006,0.018,0.067,0.012,0.0,0.006,0.242,0.006,98.642,0
88,NYM-2015-07-25,2015-07-25,LAD,A,NYM,1,1,0.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,95,0.45,33.0,0.212,0.121,0.0,0.0,0.121,0.03,0.0,0.0,0.182,0.0,94.545,0.319,170.0,0.153,0.065,0.006,0.018,0.065,0.012,0.0,0.006,0.235,0.006,98.535,0
89,LAD-2015-07-29,2015-07-29,LAD,H,OAK,3,3,1.0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,3,288,0.457,31.0,0.226,0.129,0.0,0.0,0.097,0.032,0.0,0.0,0.129,0.0,94.419,0.317,171.0,0.152,0.064,0.006,0.018,0.064,0.012,0.0,0.006,0.234,0.006,98.515,0
90,PHI-2015-08-04,2015-08-04,LAD,A,PHI,3,3,0.2,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,5,300,0.445,25.0,0.2,0.12,0.0,0.0,0.12,0.04,0.0,0.0,0.08,0.0,94.04,0.325,159.0,0.157,0.069,0.006,0.019,0.057,0.006,0.0,0.006,0.214,0.006,98.648,0
91,PHI-2015-08-06,2015-08-06,LAD,A,PHI,3,3,0.1,2,2,0,0,0,0,0,0,0,0,0,2,1,0,1,1,300,0.473,28.0,0.179,0.107,0.0,0.036,0.107,0.036,0.0,0.0,0.107,0.0,94.679,0.338,159.0,0.157,0.069,0.006,0.025,0.057,0.006,0.0,0.006,0.214,0.006,98.723,0
