,game_code,date,team,side,opp,PA,AB,IP,ER,H,2B,3B,HR,BB,IBB,K,HBP,SF,GDP,GB,FB,LD,PU,days_rest,w_park_factor,r_wOBA,r_PA,r_1B_PA,r_2B_PA,r_3B_PA,r_HR_PA,r_BB_PA,r_IBB_PA,r_HBP_PA,r_GDP_PA,r_K_PA,r_SF_PA,r_avg_pf,h_wOBA,h_PA,h_1B_PA,h_2B_PA,h_3B_PA,h_HR_PA,h_BB_PA,h_IBB_PA,h_HBP_PA,h_GDP_PA,h_K_PA,h_SF_PA,h_avg_pf,imputed
27,LAD-2015-04-06,2015-04-06,LAD,H,SDP,26,23,6.0,3,6,4,0,0,2,0,9,1,0,0,6,8,5,0,99,2496,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,0.234,723.0,0.127,0.039,0.007,0.012,0.041,0.0,0.003,0.021,0.321,0.001,98.147,1
28,ARI-2015-04-11,2015-04-11,LAD,A,ARI,30,27,6.1,5,10,0,0,1,3,0,5,0,0,1,13,9,6,2,4,3150,0.341,27.0,0.074,0.148,0.0,0.0,0.074,0.0,0.037,0.0,0.333,0.0,92.444,0.238,749.0,0.126,0.043,0.007,0.012,0.043,0.0,0.004,0.02,0.322,0.001,98.072,0
29,LAD-2015-04-17,2015-04-17,LAD,H,COL,25,24,6.0,1,6,1,0,2,1,0,12,0,0,0,5,7,5,0,5,2400,0.374,57.0,0.193,0.07,0.0,0.018,0.088,0.0,0.018,0.018,0.246,0.0,99.053,0.244,779.0,0.132,0.041,0.006,0.013,0.045,0.0,0.004,0.021,0.316,0.001,98.339,0
30,SFG-2015-04-22,2015-04-22,LAD,A,SFG,21,19,6.0,2,3,0,0,0,1,0,9,0,0,0,5,6,3,0,4,2016,0.366,82.0,0.171,0.061,0.0,0.037,0.073,0.0,0.012,0.012,0.317,0.0,98.122,0.248,804.0,0.132,0.041,0.006,0.015,0.045,0.0,0.004,0.02,0.321,0.001,98.266,0
31,LAD-2015-04-28,2015-04-28,LAD,H,SFG,27,27,7.0,2,7,1,0,1,0,0,8,0,0,1,12,7,3,1,5,2592,0.321,77.0,0.195,0.013,0.0,0.039,0.065,0.0,0.0,0.013,0.338,0.0,98.26,0.246,825.0,0.132,0.04,0.006,0.015,0.045,0.0,0.004,0.019,0.324,0.001,98.208,0
32,MIL-2015-05-04,2015-05-04,LAD,A,MIL,27,27,7.1,3,5,1,2,1,0,0,8,0,0,0,12,7,3,0,5,2754,0.275,74.0,0.149,0.027,0.0,0.041,0.027,0.0,0.0,0.014,0.392,0.0,94.703,0.248,852.0,0.134,0.04,0.006,0.015,0.043,0.0,0.004,0.02,0.323,0.001,98.138,0
33,COL-2015-05-10,2015-05-10,LAD,A,COL,29,24,5.2,5,8,1,0,0,4,1,5,0,0,0,12,8,6,1,5,3364,0.249,76.0,0.118,0.026,0.026,0.026,0.013,0.0,0.0,0.013,0.329,0.0,96.868,0.247,851.0,0.125,0.041,0.008,0.016,0.043,0.0,0.004,0.018,0.322,0.001,98.2,0
34,LAD-2015-05-15,2015-05-15,LAD,H,COL,27,24,6.2,3,4,0,0,0,3,0,10,0,0,0,8,6,5,0,4,2592,0.312,84.0,0.155,0.036,0.024,0.024,0.048,0.012,0.0,0.012,0.25,0.0,103.69,0.249,854.0,0.128,0.04,0.008,0.015,0.048,0.001,0.004,0.015,0.316,0.001,98.902,0
35,SFG-2015-05-21,2015-05-21,LAD,A,SFG,31,28,7.1,4,7,1,0,1,2,0,7,1,0,1,10,11,7,1,5,2976,0.286,84.0,0.143,0.024,0.024,0.012,0.083,0.012,0.0,0.0,0.274,0.0,103.69,0.241,868.0,0.128,0.038,0.005,0.015,0.048,0.001,0.003,0.015,0.319,0.001,98.72,0
36,LAD-2015-05-26,2015-05-26,LAD,H,ATL,25,25,7.0,0,4,1,0,0,0,0,10,0,0,0,7,8,4,1,4,2400,0.301,88.0,0.182,0.023,0.0,0.011,0.102,0.011,0.011,0.011,0.25,0.0,101.5,0.245,876.0,0.132,0.037,0.005,0.016,0.047,0.001,0.005,0.016,0.314,0.001,98.616,0
37,COL-2015-06-01,2015-06-01,LAD,A,COL,27,26,7.0,2,5,0,0,1,1,0,7,0,0,0,11,8,4,2,5,3132,0.233,84.0,0.143,0.024,0.0,0.012,0.06,0.0,0.012,0.012,0.321,0.0,94.857,0.239,872.0,0.134,0.033,0.005,0.015,0.046,0.001,0.005,0.016,0.317,0.001,98.662,0
38,LAD-2015-06-06,2015-06-06,LAD,H,STL,27,24,8.0,0,1,0,0,0,2,0,11,1,0,1,9,4,1,1,4,2592,0.241,84.0,0.143,0.024,0.0,0.024,0.036,0.0,0.012,0.012,0.286,0.0,101.286,0.241,871.0,0.135,0.033,0.005,0.015,0.047,0.001,0.005,0.016,0.315,0.001,99.317,0
