,game_code,date,team,side,opp,PA,IP,ER,H,2B,3B,HR,BB,IBB,K,HBP,SF,GDP,GB,FB,LD,PU,days_rest
0,COL-2015-09-19,2015-09-19,SDP,A,COL,11,2.0,1,5,1,0,0,0,0,3,0,0,0,3,5,5,0,99
1,SDP-2015-09-25,2015-09-25,SDP,H,ARI,23,5.0,6,6,2,0,1,1,0,1,1,0,0,9,11,7,0,5
2,LAD-2015-10-02,2015-10-02,SDP,A,LAD,22,4.1,3,8,1,0,0,2,0,3,0,0,1,9,8,8,0,6
0,ATL-2016-04-22,2016-04-22,ATL,H,NYM,12,3.0,1,3,2,0,0,0,0,0,0,0,0,2,10,6,2,99
1,PHI-2016-05-22,2016-05-22,ATL,A,PHI,25,5.0,3,7,1,2,1,1,0,1,2,0,0,11,10,4,2,29
2,ATL-2016-05-25,2016-05-25,ATL,H,MIL,19,4.0,1,5,0,0,0,3,2,1,0,0,0,9,6,3,1,2
3,SDP-2016-06-06,2016-06-06,ATL,A,SDP,7,1.2,0,2,0,0,0,0,0,1,0,0,0,5,1,1,0,11
4,SDP-2016-06-07,2016-06-07,ATL,A,SDP,5,1.2,0,0,0,0,0,0,0,1,0,1,0,3,1,0,0,0
5,ATL-2016-06-12,2016-06-12,ATL,H,CHC,10,1.1,4,5,3,0,0,2,1,0,0,0,0,4,4,3,0,4
6,ATL-2016-06-13,2016-06-13,ATL,H,CIN,3,1.0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0
7,ATL-2016-06-15,2016-06-15,ATL,H,CIN,7,1.0,3,4,1,0,0,0,0,0,0,0,0,3,4,4,0,1
8,ATL-2016-06-29,2016-06-29,ATL,H,CLE,4,1.0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,1,13
9,ATL-2016-07-01,2016-07-01,ATL,H,MIA,10,2.0,2,3,1,0,0,1,0,2,0,0,0,0,7,3,1,1
0,SFG-2018-08-11,2018-08-11,SFG,H,PIT,17,5.0,0,2,0,0,0,0,0,3,0,0,0,10,4,2,1,99
1,LAD-2018-08-15,2018-08-15,SFG,A,LAD,7,1.1,1,2,1,0,0,2,1,0,0,1,1,2,3,1,1,3
2,CIN-2018-08-17,2018-08-17,SFG,A,CIN,21,4.1,1,9,1,0,0,1,0,2,0,0,0,8,11,7,0,1
3,NYM-2018-08-22,2018-08-22,SFG,A,NYM,27,6.0,2,7,2,1,2,0,0,4,0,0,0,9,14,4,2,4
4,COL-2018-09-04,2018-09-04,SFG,A,COL,5,1.0,0,1,0,0,0,1,0,2,0,0,0,2,0,0,0,12
5,STL-2018-09-23,2018-09-23,SFG,A,STL,6,1.0,2,1,0,0,1,1,0,2,1,0,0,1,1,0,0,18
6,SFG-2018-09-26,2018-09-26,SFG,H,SDP,21,5.0,2,6,1,1,0,0,0,3,0,1,0,10,8,2,2,2
