,game_code,date,team,side,opp,PA,AB,IP,ER,H,2B,3B,HR,BB,IBB,K,HBP,SF,GDP,GB,FB,LD,PU,days_rest,w_park_factor,r_wOBA,r_PA,r_1B_PA,r_2B_PA,r_3B_PA,r_HR_PA,r_BB_PA,r_IBB_PA,r_HBP_PA,r_GDP_PA,r_K_PA,r_SF_PA,r_avg_pf,h_wOBA,h_PA,h_1B_PA,h_2B_PA,h_3B_PA,h_HR_PA,h_BB_PA,h_IBB_PA,h_HBP_PA,h_GDP_PA,h_K_PA,h_SF_PA,h_avg_pf
0,TBR-2018-03-31,2018-03-31,TBR,H,BOS,20,17,4.0,1,4,2,0,0,3,0,3,0,0,0,3,11,5,3,99,1920,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,BOS-2018-04-05,2018-04-05,TBR,A,BOS,2,1,0.0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,4,208,0.316,21,0.095,0.095,0.0,0.0,0.143,0.0,0.0,0.0,0.143,0.0,91.429,0.315,21,0.095,0.095,0.0,0.0,0.143,0.0,0.0,0.0,0.143,0.0,91.429
2,BOS-2018-04-08,2018-04-08,TBR,A,BOS,17,14,4.0,1,2,0,0,0,3,0,3,0,0,0,3,8,2,1,2,1768,0.359,23,0.13,0.087,0.0,0.0,0.174,0.0,0.0,0.0,0.13,0.0,92.522,0.358,23,0.13,0.087,0.0,0.0,0.174,0.0,0.0,0.0,0.13,0.0,92.522
3,TBR-2018-04-15,2018-04-15,TBR,H,PHI,21,18,4.2,2,3,2,0,0,2,0,2,1,0,0,5,11,4,2,6,2016,0.301,40,0.125,0.05,0.0,0.0,0.175,0.0,0.0,0.0,0.15,0.0,97.4,0.3,40,0.125,0.05,0.0,0.0,0.175,0.0,0.0,0.0,0.15,0.0,97.4
4,TBR-2018-04-20,2018-04-20,TBR,H,MIN,5,5,1.1,1,1,0,0,1,0,0,2,0,0,0,0,3,1,2,4,480,0.287,61,0.098,0.066,0.0,0.0,0.148,0.0,0.016,0.0,0.131,0.0,96.918,0.286,61,0.098,0.066,0.0,0.0,0.148,0.0,0.016,0.0,0.131,0.0,96.918
5,TBR-2018-04-22,2018-04-22,TBR,H,MIN,7,5,1.1,2,1,1,0,0,1,0,0,1,0,0,0,5,1,2,1,672,0.287,46,0.087,0.043,0.0,0.022,0.13,0.0,0.022,0.0,0.152,0.0,97.217,0.294,66,0.091,0.061,0.0,0.015,0.136,0.0,0.015,0.0,0.152,0.0,96.848
6,BOS-2018-04-28,2018-04-28,TBR,A,BOS,15,15,4.0,2,3,1,0,1,0,0,6,0,0,0,4,5,1,1,5,1560,0.28,51,0.059,0.059,0.0,0.02,0.118,0.0,0.039,0.0,0.137,0.0,96.784,0.302,73,0.082,0.068,0.0,0.014,0.137,0.0,0.027,0.0,0.137,0.0,96.767
7,TBR-2018-05-04,2018-05-04,TBR,H,TOR,16,16,5.0,0,1,0,0,0,0,0,4,0,0,0,6,6,3,1,5,1536,0.298,49,0.041,0.082,0.0,0.041,0.061,0.0,0.041,0.0,0.204,0.0,96.49,0.297,88,0.08,0.068,0.0,0.023,0.114,0.0,0.023,0.0,0.182,0.0,98.0
8,TBR-2018-05-09,2018-05-09,TBR,H,ATL,22,20,5.0,5,6,0,0,1,0,0,7,1,1,0,7,7,3,2,4,2112,0.226,44,0.045,0.045,0.0,0.045,0.023,0.0,0.023,0.0,0.273,0.0,96.545,0.26,104,0.077,0.058,0.0,0.019,0.096,0.0,0.019,0.0,0.192,0.0,97.692
9,KCR-2018-05-14,2018-05-14,TBR,A,KCR,21,18,5.0,1,5,0,0,1,3,0,4,0,0,2,6,8,5,0,4,2142,0.23,54,0.13,0.019,0.0,0.037,0.0,0.0,0.019,0.0,0.315,0.019,96.444,0.271,126,0.103,0.048,0.0,0.024,0.079,0.0,0.024,0.0,0.214,0.008,97.397
10,LAA-2018-05-19,2018-05-19,TBR,A,LAA,23,22,6.1,1,4,2,0,0,1,0,4,0,0,1,6,12,5,3,4,2277,0.265,60,0.167,0.0,0.0,0.033,0.05,0.0,0.017,0.033,0.25,0.017,96.5,0.284,147,0.116,0.041,0.0,0.027,0.088,0.0,0.02,0.014,0.211,0.007,98.054
11,TBR-2018-05-25,2018-05-25,TBR,H,BAL,26,26,7.0,1,7,0,0,1,0,0,8,0,0,2,11,7,3,3,5,2496,0.299,67,0.164,0.03,0.0,0.03,0.06,0.0,0.015,0.045,0.224,0.015,97.478,0.274,170,0.112,0.047,0.0,0.024,0.082,0.0,0.018,0.018,0.206,0.006,98.182
12,OAK-2018-05-31,2018-05-31,TBR,A,OAK,27,24,5.2,3,5,1,0,2,3,2,9,0,0,0,9,6,2,0,5,2592,0.284,71,0.169,0.028,0.0,0.028,0.056,0.0,0.0,0.07,0.225,0.0,97.394,0.275,196,0.128,0.041,0.0,0.026,0.071,0.0,0.015,0.026,0.219,0.005,97.893
