,game_code,date,team,side,opp,PA,AB,IP,ER,H,2B,3B,HR,BB,IBB,K,HBP,SF,GDP,GB,FB,LD,PU,days_rest,w_park_factor,r_wOBA,r_PA,r_1B_PA,r_2B_PA,r_3B_PA,r_HR_PA,r_BB_PA,r_IBB_PA,r_HBP_PA,r_GDP_PA,r_K_PA,r_SF_PA,r_avg_pf,h_wOBA,h_PA,h_1B_PA,h_2B_PA,h_3B_PA,h_HR_PA,h_BB_PA,h_IBB_PA,h_HBP_PA,h_GDP_PA,h_K_PA,h_SF_PA,h_avg_pf,imputed
0,NYY-2016-04-23,2016-04-23,TBR,A,NYY,19,18,5.0,1,2,0,0,0,1,0,6,0,0,0,3,9,2,2,99,1919,0.322,76,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,0.322,684,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,1
1,TBR-2016-06-16,2016-06-16,TBR,H,SEA,21,18,3.1,1,8,0,0,0,3,0,3,0,0,2,10,5,4,0,53,2037,0.322,76,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,0.322,684,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,1
2,CLE-2016-06-21,2016-06-21,TBR,A,CLE,29,24,6.2,2,7,1,0,0,3,0,3,0,0,0,9,14,10,1,4,3016,0.433,22,0.364,0.0,0.0,0.0,0.136,0.0,0.0,0.091,0.136,0.0,92.591,0.289,41,0.244,0.0,0.0,0.0,0.098,0.0,0.0,0.049,0.22,0.0,96.488,0
3,TBR-2016-06-27,2016-06-27,TBR,H,BOS,27,23,5.1,4,8,1,0,0,4,0,4,0,0,0,9,10,4,1,5,2619,0.368,51,0.275,0.02,0.0,0.0,0.118,0.0,0.0,0.039,0.118,0.0,99.078,0.301,70,0.229,0.014,0.0,0.0,0.1,0.0,0.0,0.029,0.171,0.0,99.6,0
4,TBR-2016-07-02,2016-07-02,TBR,H,DET,24,19,5.1,3,4,1,0,1,4,0,4,0,1,0,5,11,2,2,4,2328,0.371,78,0.269,0.026,0.0,0.0,0.128,0.0,0.0,0.026,0.128,0.0,98.359,0.323,97,0.237,0.021,0.0,0.0,0.113,0.0,0.0,0.021,0.165,0.0,98.876,0
5,TBR-2016-07-07,2016-07-07,TBR,H,LAA,24,22,6.0,2,4,1,0,0,2,0,7,0,0,0,10,5,2,0,4,2328,0.34,81,0.185,0.037,0.0,0.012,0.136,0.0,0.0,0.0,0.136,0.012,98.309,0.323,121,0.207,0.025,0.0,0.008,0.124,0.0,0.0,0.017,0.165,0.008,98.504,0
6,COL-2016-07-19,2016-07-19,TBR,A,COL,21,18,6.0,0,1,0,0,0,3,0,9,0,0,0,5,4,3,0,11,2436,0.272,49,0.102,0.041,0.0,0.02,0.122,0.0,0.0,0.0,0.224,0.02,95.02,0.306,145,0.193,0.028,0.0,0.007,0.117,0.0,0.0,0.014,0.186,0.007,98.255,0
7,OAK-2016-07-24,2016-07-24,TBR,A,OAK,28,26,6.2,2,7,2,0,0,2,0,4,0,0,1,7,15,8,0,4,2744,0.182,46,0.087,0.022,0.0,0.0,0.109,0.0,0.0,0.0,0.348,0.0,103.565,0.285,166,0.175,0.024,0.0,0.006,0.12,0.0,0.0,0.012,0.217,0.006,100.5,0
8,TBR-2016-07-31,2016-07-31,TBR,H,NYY,22,19,5.1,2,5,0,0,1,3,0,9,0,0,2,4,6,4,1,6,2134,0.229,50,0.12,0.04,0.0,0.0,0.1,0.0,0.0,0.02,0.26,0.0,103.6,0.286,194,0.175,0.031,0.0,0.005,0.113,0.0,0.0,0.015,0.206,0.005,100.139,0
9,TBR-2016-08-05,2016-08-05,TBR,H,MIN,22,20,5.1,1,4,0,1,0,2,0,7,0,0,0,3,10,4,1,4,2134,0.265,72,0.139,0.028,0.0,0.014,0.111,0.0,0.0,0.042,0.306,0.0,101.583,0.293,216,0.176,0.028,0.0,0.009,0.116,0.0,0.0,0.023,0.227,0.005,99.819,0
