,game_code,date,team,side,opp,PA,IP,ER,H,2B,3B,HR,BB,IBB,K,HBP,SF,GDP,GB,FB,LD,PU,days_rest
0,MIA-2014-04-04,2014-04-04,MIA,H,SDP,25,6.0,2,7,1,0,0,1,0,1,0,0,1,10,13,6,1,99
1,WSN-2014-04-10,2014-04-10,MIA,A,WSN,24,6.0,2,5,1,0,1,2,0,6,0,0,1,9,7,1,0,5
2,MIA-2014-04-15,2014-04-15,MIA,H,WSN,26,7.0,0,1,0,0,0,5,0,3,0,0,1,10,8,4,0,4
3,ATL-2014-04-21,2014-04-21,MIA,A,ATL,27,6.1,2,5,0,0,1,2,0,8,1,0,1,8,8,2,2,5
4,NYM-2014-04-27,2014-04-27,MIA,A,NYM,25,5.0,4,5,2,0,1,4,0,2,1,0,0,8,10,5,1,5
5,MIA-2014-05-02,2014-05-02,MIA,H,LAD,26,7.0,0,3,1,0,0,2,0,4,1,0,1,12,7,4,0,4
6,MIA-2014-05-07,2014-05-07,MIA,H,NYM,27,8.0,0,2,1,0,0,1,0,5,0,0,0,11,10,3,3,4
7,LAD-2014-05-12,2014-05-12,MIA,A,LAD,21,3.2,4,6,0,0,1,5,0,1,0,0,0,6,10,4,0,4
8,SFG-2014-05-17,2014-05-17,MIA,A,SFG,27,7.0,0,4,0,1,0,2,0,7,0,0,0,9,9,4,0,4
9,MIA-2014-05-23,2014-05-23,MIA,H,MIL,24,5.0,7,9,2,1,2,0,0,3,0,1,0,9,12,8,1,5
10,MIA-2014-05-30,2014-05-30,MIA,H,ATL,31,7.0,3,7,1,1,0,4,0,5,2,1,2,8,12,6,1,6
11,TBR-2014-06-04,2014-06-04,MIA,A,TBR,23,5.0,3,6,1,0,2,4,0,4,0,0,2,10,5,2,0,4
12,TEX-2014-06-10,2014-06-10,MIA,A,TEX,25,5.1,5,5,0,0,0,3,0,7,1,2,0,4,10,4,1,5
13,MIA-2014-06-16,2014-06-16,MIA,H,CHC,23,6.0,4,5,0,0,1,0,0,5,0,0,0,7,11,6,0,5
14,MIA-2014-06-21,2014-06-21,MIA,H,NYM,26,7.0,2,4,1,0,0,3,0,8,0,0,1,5,10,6,0,4
15,PHI-2014-06-26,2014-06-26,MIA,A,PHI,25,6.0,2,7,0,0,0,0,0,6,0,1,0,6,13,5,1,4
