,game_code,date,team,side,opp,PA,AB,IP,ER,H,2B,3B,HR,BB,IBB,K,HBP,SF,GDP,GB,FB,LD,PU,days_rest,w_park_factor,r_wOBA,r_PA,r_1B_PA,r_2B_PA,r_3B_PA,r_HR_PA,r_BB_PA,r_IBB_PA,r_HBP_PA,r_GDP_PA,r_K_PA,r_SF_PA,r_avg_pf,h_wOBA,h_PA,h_1B_PA,h_2B_PA,h_3B_PA,h_HR_PA,h_BB_PA,h_IBB_PA,h_HBP_PA,h_GDP_PA,h_K_PA,h_SF_PA,h_avg_pf
0,ATL-2018-04-21,2018-04-21,ATL,H,NYM,4,3,1.0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,99,408,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,CIN-2018-04-23,2018-04-23,ATL,A,CIN,6,5,1.1,0,1,0,0,0,1,0,1,0,0,0,3,1,0,0,1,612,0.172,5,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,81.6,0.173,5,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,81.6
2,CIN-2018-04-25,2018-04-25,ATL,A,CIN,9,8,2.0,0,3,1,0,0,1,1,2,0,0,1,4,2,1,1,1,918,0.226,11,0.091,0.0,0.0,0.0,0.182,0.0,0.0,0.0,0.091,0.0,92.727,0.226,11,0.091,0.0,0.0,0.0,0.182,0.0,0.0,0.0,0.091,0.0,92.727
3,PHI-2018-04-29,2018-04-29,ATL,A,PHI,7,6,2.0,0,0,0,0,0,1,0,5,0,0,0,1,0,0,0,3,700,0.331,20,0.15,0.05,0.0,0.0,0.15,0.05,0.0,0.05,0.15,0.0,96.9,0.33,20,0.15,0.05,0.0,0.0,0.15,0.05,0.0,0.05,0.15,0.0,96.9
4,NYM-2018-05-03,2018-05-03,ATL,A,NYM,3,3,1.0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,3,285,0.266,27,0.111,0.037,0.0,0.0,0.148,0.037,0.0,0.037,0.296,0.0,97.704,0.265,27,0.111,0.037,0.0,0.0,0.148,0.037,0.0,0.037,0.296,0.0,97.704
5,ATL-2018-05-04,2018-05-04,ATL,H,SFG,6,5,1.0,2,2,0,0,1,1,0,2,0,0,0,1,2,2,0,0,612,0.237,30,0.1,0.033,0.0,0.0,0.133,0.033,0.0,0.033,0.3,0.0,97.433,0.237,30,0.1,0.033,0.0,0.0,0.133,0.033,0.0,0.033,0.3,0.0,97.433
6,ATL-2018-05-06,2018-05-06,ATL,H,SFG,3,3,0.2,0,1,1,0,0,0,0,0,0,0,0,1,2,1,0,1,306,0.301,36,0.111,0.028,0.0,0.028,0.139,0.028,0.0,0.028,0.306,0.0,98.194,0.3,36,0.111,0.028,0.0,0.028,0.139,0.028,0.0,0.028,0.306,0.0,98.194
7,MIA-2018-05-11,2018-05-11,ATL,A,MIA,7,7,2.0,0,2,1,0,0,0,0,1,0,0,0,4,2,1,0,4,665,0.311,39,0.103,0.051,0.0,0.026,0.128,0.026,0.0,0.026,0.282,0.0,98.487,0.309,39,0.103,0.051,0.0,0.026,0.128,0.026,0.0,0.026,0.282,0.0,98.487
8,MIA-2018-05-13,2018-05-13,ATL,A,MIA,2,2,0.0,2,2,0,0,0,0,0,0,0,0,0,1,1,1,0,1,190,0.323,42,0.119,0.071,0.0,0.024,0.095,0.024,0.0,0.024,0.286,0.0,97.571,0.307,46,0.109,0.065,0.0,0.022,0.109,0.022,0.0,0.022,0.261,0.0,97.957
9,ATL-2018-05-19,2018-05-19,ATL,H,MIA,4,4,1.0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,1,5,408,0.337,29,0.138,0.069,0.0,0.034,0.069,0.0,0.0,0.0,0.31,0.0,95.103,0.332,48,0.146,0.062,0.0,0.021,0.104,0.021,0.0,0.021,0.25,0.0,97.833
