,game_code,date,team,side,opp,PA,AB,IP,ER,H,2B,3B,HR,BB,IBB,K,HBP,SF,GDP,GB,FB,LD,PU,days_rest,w_park_factor,r_wOBA,r_PA,r_1B_PA,r_2B_PA,r_3B_PA,r_HR_PA,r_BB_PA,r_IBB_PA,r_HBP_PA,r_GDP_PA,r_K_PA,r_SF_PA,r_avg_pf,h_wOBA,h_PA,h_1B_PA,h_2B_PA,h_3B_PA,h_HR_PA,h_BB_PA,h_IBB_PA,h_HBP_PA,h_GDP_PA,h_K_PA,h_SF_PA,h_avg_pf,imputed
0,NYY-2016-08-26,2016-08-26,NYY,H,BAL,4,4,1.0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,99,404,0.322,76,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,0.322,684,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,1
1,NYY-2016-08-28,2016-08-28,NYY,H,BAL,6,5,0.2,2,3,1,0,1,1,0,1,0,0,0,1,3,2,0,1,606,0.322,76,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,0.322,684,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,1
2,KCR-2016-08-30,2016-08-30,NYY,A,KCR,4,2,0.1,0,1,0,0,0,1,1,1,1,0,0,0,1,1,0,1,404,0.322,76,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,0.322,684,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,1
3,KCR-2016-08-31,2016-08-31,NYY,A,KCR,3,3,1.0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,303,0.322,76,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,0.322,684,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,1
4,NYY-2016-09-05,2016-09-05,NYY,H,TOR,1,1,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,4,101,0.322,76,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,0.322,684,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,1
5,NYY-2016-09-06,2016-09-06,NYY,H,TOR,2,1,0.0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,202,0.322,76,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,0.322,684,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,1
6,NYY-2016-09-12,2016-09-12,NYY,H,LAD,5,5,1.0,1,2,0,0,1,0,0,1,0,0,0,1,3,2,1,5,505,0.522,21,0.143,0.095,0.0,0.048,0.143,0.048,0.048,0.0,0.095,0.0,96.19,0.322,684,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,1
7,BOS-2016-09-16,2016-09-16,NYY,A,BOS,3,3,1.0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,3,315,0.641,22,0.182,0.091,0.0,0.091,0.136,0.045,0.045,0.0,0.136,0.0,96.409,0.322,684,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,1
8,TOR-2016-09-23,2016-09-23,NYY,A,TOR,6,5,1.0,2,2,1,0,1,0,0,2,1,0,0,1,2,0,0,6,600,0.322,76,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,0.322,684,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,1
9,NYY-2016-09-30,2016-09-30,NYY,H,BAL,6,5,1.0,0,1,0,0,0,1,0,1,0,0,0,3,1,0,0,6,606,0.322,76,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,0.322,684,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,1
