,game_code,date,team,side,opp,PA,IP,ER,H,2B,3B,HR,BB,IBB,K,HBP,SF,GDP,GB,FB,LD,PU,days_rest
0,MIN-2018-08-12,2018-08-12,MIN,A,DET,21,4.1,3,8,0,0,0,1,0,1,1,0,2,14,4,2,2,99
1,MIN-2018-08-18,2018-08-18,MIN,H,DET,16,2.2,3,3,2,0,0,4,0,2,1,0,0,5,4,2,1,5
2,MIN-2018-08-23,2018-08-23,MIN,H,OAK,23,4.2,3,7,3,0,1,2,0,6,0,0,0,7,8,3,1,4
3,MIN-2018-08-29,2018-08-29,MIN,A,CLE,22,4.2,3,6,2,0,0,2,0,2,0,0,0,11,7,4,0,5
4,MIN-2018-09-04,2018-09-04,MIN,A,HOU,18,5.0,0,3,1,0,0,1,0,3,0,0,1,8,6,3,2,5
5,MIN-2018-09-11,2018-09-11,MIN,H,NYY,15,3.1,3,2,0,0,0,5,0,0,1,0,2,7,2,1,1,6
6,MIN-2018-09-17,2018-09-17,MIN,A,DET,23,6.0,0,3,0,0,0,3,0,5,0,0,1,5,10,8,1,5
7,MIN-2018-09-25,2018-09-25,MIN,H,DET,21,6.0,0,2,0,0,0,0,0,5,0,0,0,7,9,7,0,7
0,MIN-2019-04-24,2019-04-24,MIN,A,HOU,27,6.0,5,8,2,0,2,3,0,1,0,0,1,13,10,4,0,99
1,MIN-2019-05-11,2019-05-11,MIN,H,DET,25,6.0,3,6,1,1,1,2,0,2,0,0,1,12,9,4,0,16
2,MIN-2019-06-20,2019-06-20,MIN,A,KCR,13,4.0,0,2,0,0,0,0,0,1,0,0,2,7,5,4,1,39
3,MIN-2019-07-05,2019-07-05,MIN,H,TEX,4,1.1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,14
4,MIN-2019-07-21,2019-07-21,MIN,H,OAK,4,1.0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,15
5,MIN-2019-07-23,2019-07-23,MIN,H,NYY,6,1.0,2,3,0,0,0,0,0,0,0,0,0,2,4,2,0,1
6,MIN-2019-08-07,2019-08-07,MIN,H,ATL,14,3.0,4,5,1,0,1,1,0,1,0,0,1,4,8,4,1,14
7,MIN-2019-09-12,2019-09-12,MIN,H,WSN,13,2.0,4,5,2,0,1,1,0,3,1,0,0,3,5,4,0,35
8,MIN-2019-09-29,2019-09-29,MIN,A,KCR,3,1.0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,16
0,CHC-2021-05-31,2021-05-31,CHC,H,SDP,19,5.0,0,3,0,0,0,1,0,2,1,0,2,10,5,2,2,99
1,CHC-2021-06-05,2021-06-05,CHC,A,SFG,19,3.2,3,7,1,0,1,2,0,5,0,0,1,6,6,3,0,4
2,CHC-2021-06-11,2021-06-11,CHC,H,STL,20,4.0,5,6,1,0,0,2,0,3,1,0,0,5,9,5,1,5
3,CHC-2021-07-05,2021-07-05,CHC,H,PHI,6,1.0,0,1,0,0,1,1,0,1,0,0,0,3,1,1,0,23
