,game_code,date,team,side,opp,PA,AB,IP,ER,H,2B,3B,HR,BB,IBB,K,HBP,SF,GDP,GB,FB,LD,PU,days_rest,w_park_factor,r_wOBA,r_PA,r_1B_PA,r_2B_PA,r_3B_PA,r_HR_PA,r_BB_PA,r_IBB_PA,r_HBP_PA,r_GDP_PA,r_K_PA,r_SF_PA,r_avg_pf,h_wOBA,h_PA,h_1B_PA,h_2B_PA,h_3B_PA,h_HR_PA,h_BB_PA,h_IBB_PA,h_HBP_PA,h_GDP_PA,h_K_PA,h_SF_PA,h_avg_pf
0,PIT-2014-05-07,2014-05-07,SFG,A,PIT,7,7,2.0,0,3,0,1,0,0,0,1,0,0,1,3,3,1,1,99,672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,SFG-2014-05-25,2014-05-25,SFG,H,MIN,7,7,2.0,0,1,0,0,0,0,0,3,0,0,0,1,3,1,1,17,665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,SFG-2014-05-26,2014-05-26,SFG,H,CHC,1,1,0.2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,SFG-2014-05-28,2014-05-28,SFG,H,CHC,4,4,1.1,0,0,0,0,0,0,0,2,0,0,0,1,1,1,0,1,380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,STL-2014-05-31,2014-05-31,SFG,A,STL,6,5,1.0,1,2,1,0,0,1,1,3,0,0,0,0,2,2,0,2,588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,CIN-2014-06-03,2014-06-03,SFG,A,CIN,7,6,2.0,0,0,0,0,0,1,0,1,0,0,0,1,4,1,1,2,707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,CIN-2014-06-05,2014-06-05,SFG,A,CIN,3,3,1.0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,1,303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,SFG-2014-06-07,2014-06-07,SFG,H,NYM,5,4,1.0,1,1,0,0,0,1,0,2,0,0,0,1,1,0,0,1,475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,SFG-2014-06-09,2014-06-09,SFG,H,WSN,7,6,1.0,3,3,2,0,0,1,0,0,0,0,0,3,3,1,1,1,665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,SFG-2014-06-11,2014-06-11,SFG,H,WSN,7,7,2.0,0,1,0,0,0,0,0,3,0,0,0,1,3,0,1,1,665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,SFG-2014-06-13,2014-06-13,SFG,H,COL,2,1,0.2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,PHI-2014-07-21,2014-07-21,SFG,A,PHI,7,7,2.0,0,1,0,0,0,0,0,3,0,0,0,1,3,0,0,37,693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,PHI-2014-07-22,2014-07-22,SFG,A,PHI,11,9,2.1,1,2,1,0,0,2,0,1,0,0,0,4,4,2,0,0,1089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,SFG-2014-07-25,2014-07-25,SFG,H,LAD,9,8,2.0,1,2,0,0,0,1,0,1,0,0,0,1,6,3,1,2,855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,SFG-2014-08-29,2014-08-29,SFG,H,MIL,6,6,2.0,0,1,0,0,0,0,0,1,0,0,1,3,2,0,0,34,570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,SFG-2014-08-31,2014-08-31,SFG,H,MIL,3,3,0.2,1,1,0,0,1,0,0,0,0,0,0,0,3,2,0,1,285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,COL-2014-09-02,2014-09-02,SFG,A,COL,5,5,1.2,0,0,0,0,0,0,0,1,0,0,0,2,2,1,1,1,590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,DET-2014-09-05,2014-09-05,SFG,A,DET,7,7,2.0,0,2,1,0,0,0,0,0,0,0,0,2,5,2,1,2,707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,DET-2014-09-07,2014-09-07,SFG,A,DET,3,3,0.1,2,2,1,0,0,0,0,0,0,0,0,2,1,1,0,1,303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,SFG-2014-09-11,2014-09-11,SFG,H,ARI,4,4,1.1,0,0,0,0,0,0,0,2,0,0,0,1,1,1,0,3,380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,SDP-2014-09-19,2014-09-19,SFG,A,SDP,4,3,1.0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,7,380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,SDP-2014-09-21,2014-09-21,SFG,A,SDP,4,3,0.2,0,1,0,0,0,1,1,0,0,0,0,2,1,1,0,1,380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,SFG-2014-09-26,2014-09-26,SFG,H,SDP,3,2,0.2,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,4,285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,SFG-2014-09-28,2014-09-28,SFG,H,SDP,3,3,1.0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,ARI-2015-04-07,2015-04-07,SFG,A,ARI,7,6,2.0,0,1,0,0,0,1,0,0,0,0,1,2,4,4,0,99,735,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.273,126.0,0.127,0.048,0.008,0.008,0.087,0.024,0.0,0.024,0.214,0.0,96.881
25,SDP-2015-04-09,2015-04-09,SFG,A,SDP,7,7,1.2,0,1,0,0,0,0,0,2,0,0,0,2,3,1,0,1,665,0.224,8.0,0.125,0.0,0.0,0.0,0.125,0.0,0.0,0.125,0.0,0.0,91.875,0.271,133.0,0.128,0.045,0.008,0.008,0.09,0.023,0.0,0.03,0.203,0.0,97.308
26,SDP-2015-04-11,2015-04-11,SFG,A,SDP,5,5,1.1,0,1,1,0,0,0,0,2,0,0,0,0,3,1,0,1,475,0.175,15.0,0.133,0.0,0.0,0.0,0.067,0.0,0.0,0.067,0.133,0.0,93.333,0.263,140.0,0.129,0.043,0.007,0.007,0.086,0.021,0.0,0.029,0.207,0.0,97.193
27,SFG-2015-04-13,2015-04-13,SFG,H,COL,3,3,0.1,0,2,0,0,0,0,0,0,0,0,0,1,2,1,0,1,288,0.195,20.0,0.1,0.05,0.0,0.0,0.05,0.0,0.0,0.05,0.2,0.0,93.75,0.263,145.0,0.124,0.048,0.007,0.007,0.083,0.021,0.0,0.028,0.214,0.0,97.117
28,SFG-2015-04-15,2015-04-15,SFG,H,COL,6,6,2.0,0,0,0,0,0,0,0,3,0,0,0,2,1,0,0,1,576,0.249,23.0,0.174,0.043,0.0,0.0,0.043,0.0,0.0,0.043,0.174,0.0,94.043,0.27,148.0,0.135,0.047,0.007,0.007,0.081,0.02,0.0,0.027,0.209,0.0,97.095
29,SFG-2015-04-17,2015-04-17,SFG,H,ARI,6,6,1.1,1,2,0,0,0,0,0,0,0,0,0,3,3,1,1,1,576,0.195,29.0,0.138,0.034,0.0,0.0,0.034,0.0,0.0,0.034,0.241,0.0,94.448,0.259,154.0,0.13,0.045,0.006,0.006,0.078,0.019,0.0,0.026,0.221,0.0,97.052
30,SFG-2015-04-19,2015-04-19,SFG,H,ARI,6,6,2.0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,1,576,0.213,35.0,0.171,0.029,0.0,0.0,0.029,0.0,0.0,0.029,0.2,0.0,94.714,0.261,160.0,0.138,0.044,0.006,0.006,0.075,0.019,0.0,0.025,0.212,0.0,97.012
31,SFG-2015-04-22,2015-04-22,SFG,H,LAD,3,3,0.2,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,2,288,0.181,41.0,0.146,0.024,0.0,0.0,0.024,0.0,0.0,0.024,0.171,0.0,94.902,0.251,166.0,0.133,0.042,0.006,0.006,0.072,0.018,0.0,0.024,0.205,0.0,96.976
32,SFG-2015-04-23,2015-04-23,SFG,H,LAD,2,2,0.1,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,192,0.168,44.0,0.136,0.023,0.0,0.0,0.023,0.0,0.0,0.023,0.182,0.0,94.977,0.246,169.0,0.13,0.041,0.006,0.006,0.071,0.018,0.0,0.024,0.207,0.0,96.959
33,LAD-2015-04-27,2015-04-27,SFG,A,LAD,7,7,2.0,1,1,0,0,1,0,0,0,0,0,0,5,2,1,0,3,672,0.18,46.0,0.152,0.022,0.0,0.0,0.022,0.0,0.0,0.022,0.174,0.0,95.022,0.249,171.0,0.135,0.041,0.006,0.006,0.07,0.018,0.0,0.023,0.205,0.0,96.947
34,LAD-2015-04-29,2015-04-29,SFG,A,LAD,8,5,2.0,1,2,1,0,0,2,0,0,0,1,2,2,4,2,0,1,768,0.191,46.0,0.13,0.022,0.0,0.022,0.0,0.0,0.0,0.0,0.174,0.0,93.652,0.251,178.0,0.129,0.039,0.006,0.011,0.067,0.017,0.0,0.022,0.197,0.0,96.91
35,SFG-2015-05-05,2015-05-05,SFG,H,SDP,4,4,1.0,0,1,0,0,0,0,0,2,0,0,0,2,0,0,0,5,384,0.216,39.0,0.103,0.026,0.0,0.026,0.051,0.0,0.0,0.051,0.103,0.026,93.538,0.259,186.0,0.129,0.043,0.005,0.011,0.075,0.016,0.0,0.032,0.188,0.005,96.871
36,SFG-2015-05-06,2015-05-06,SFG,H,SDP,5,4,1.0,0,1,0,0,0,1,0,1,0,0,0,2,1,1,0,0,480,0.253,37.0,0.135,0.027,0.0,0.027,0.054,0.0,0.0,0.054,0.081,0.027,93.405,0.259,190.0,0.132,0.042,0.005,0.011,0.074,0.016,0.0,0.032,0.195,0.005,96.853
37,SFG-2015-05-07,2015-05-07,SFG,H,MIA,1,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,96,0.26,42.0,0.143,0.024,0.0,0.024,0.071,0.0,0.0,0.048,0.095,0.024,93.714,0.252,188.0,0.128,0.043,0.0,0.011,0.08,0.016,0.0,0.027,0.197,0.005,96.862
38,SFG-2015-05-09,2015-05-09,SFG,H,MIA,4,4,1.0,0,1,0,0,0,0,0,1,0,0,0,3,0,0,0,1,384,0.247,37.0,0.108,0.027,0.0,0.027,0.081,0.0,0.0,0.054,0.108,0.027,93.405,0.25,189.0,0.127,0.042,0.0,0.011,0.079,0.016,0.0,0.026,0.196,0.005,96.857
39,HOU-2015-05-13,2015-05-13,SFG,A,HOU,6,5,1.1,0,1,0,0,0,1,0,2,0,0,0,2,1,0,0,3,582,0.316,32.0,0.156,0.031,0.0,0.031,0.094,0.0,0.0,0.062,0.125,0.031,93.0,0.25,193.0,0.13,0.041,0.0,0.01,0.078,0.016,0.0,0.026,0.197,0.005,96.839
40,CIN-2015-05-16,2015-05-16,SFG,A,CIN,3,3,1.0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,2,303,0.299,36.0,0.139,0.028,0.0,0.028,0.111,0.0,0.0,0.056,0.167,0.028,93.5,0.25,199.0,0.131,0.04,0.0,0.01,0.08,0.015,0.0,0.025,0.201,0.005,96.844
41,CIN-2015-05-17,2015-05-17,SFG,A,CIN,1,1,0.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,101,0.276,39.0,0.128,0.026,0.0,0.026,0.103,0.0,0.0,0.051,0.179,0.026,94.077,0.246,202.0,0.129,0.04,0.0,0.01,0.079,0.015,0.0,0.025,0.203,0.005,96.906
42,SFG-2015-05-21,2015-05-21,SFG,H,LAD,2,2,0.1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,3,192,0.204,25.0,0.16,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.28,0.0,93.2,0.245,203.0,0.128,0.039,0.0,0.01,0.079,0.015,0.0,0.025,0.202,0.005,96.926
43,COL-2015-05-22,2015-05-22,SFG,A,COL,6,6,1.0,3,3,0,0,1,0,0,0,0,0,0,1,5,5,0,0,696,0.222,27.0,0.185,0.0,0.0,0.0,0.074,0.0,0.0,0.0,0.259,0.0,93.407,0.247,205.0,0.132,0.039,0.0,0.01,0.078,0.015,0.0,0.024,0.2,0.005,96.917
44,COL-2015-05-23,2015-05-23,SFG,A,COL,5,4,1.1,0,1,0,0,0,0,0,1,0,0,0,2,2,2,0,0,580,0.3,33.0,0.212,0.0,0.0,0.03,0.061,0.0,0.0,0.0,0.212,0.0,97.515,0.259,211.0,0.137,0.038,0.0,0.014,0.076,0.014,0.0,0.024,0.194,0.005,97.46
45,COL-2015-05-24,2015-05-24,SFG,A,COL,3,3,1.0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,348,0.291,38.0,0.211,0.0,0.0,0.026,0.053,0.0,0.0,0.0,0.211,0.0,99.947,0.258,216.0,0.139,0.037,0.0,0.014,0.074,0.014,0.0,0.023,0.194,0.005,97.889
46,MIL-2015-05-26,2015-05-26,SFG,A,MIL,3,3,0.2,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,306,0.274,37.0,0.189,0.0,0.0,0.027,0.054,0.0,0.0,0.0,0.162,0.0,101.676,0.26,211.0,0.137,0.038,0.0,0.014,0.076,0.014,0.0,0.019,0.185,0.005,98.256
47,SFG-2015-05-30,2015-05-30,SFG,H,ATL,2,2,0.2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,192,0.287,30.0,0.2,0.0,0.0,0.033,0.033,0.0,0.0,0.0,0.167,0.0,103.6,0.266,210.0,0.143,0.038,0.0,0.014,0.076,0.014,0.0,0.019,0.181,0.005,98.371
48,SFG-2015-05-31,2015-05-31,SFG,H,ATL,2,2,0.2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,192,0.268,32.0,0.188,0.0,0.0,0.031,0.031,0.0,0.0,0.0,0.156,0.0,103.125,0.255,206.0,0.141,0.034,0.0,0.015,0.073,0.01,0.0,0.019,0.17,0.005,98.359
49,SFG-2015-06-01,2015-06-01,SFG,H,PIT,7,7,2.0,0,1,1,0,0,0,0,2,0,0,0,2,3,1,0,0,672,0.251,34.0,0.176,0.0,0.0,0.029,0.029,0.0,0.0,0.0,0.147,0.0,102.706,0.253,208.0,0.139,0.034,0.0,0.014,0.072,0.01,0.0,0.019,0.168,0.005,98.337
50,PHI-2015-06-07,2015-06-07,SFG,A,PHI,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0.266,31.0,0.161,0.032,0.0,0.032,0.0,0.0,0.0,0.0,0.129,0.0,102.516,0.258,200.0,0.14,0.04,0.0,0.015,0.065,0.01,0.0,0.02,0.165,0.005,98.205
51,NYM-2015-06-10,2015-06-10,SFG,A,NYM,4,4,1.0,0,1,0,0,0,0,0,2,0,0,0,1,1,1,0,2,380,0.266,31.0,0.161,0.032,0.0,0.032,0.0,0.0,0.0,0.0,0.129,0.0,102.516,0.246,193.0,0.14,0.031,0.0,0.016,0.062,0.01,0.0,0.021,0.171,0.005,98.321
52,NYM-2015-06-11,2015-06-11,SFG,A,NYM,5,5,1.1,0,1,1,0,0,0,0,0,0,0,0,0,5,3,1,0,475,0.249,33.0,0.152,0.03,0.0,0.03,0.0,0.0,0.0,0.0,0.182,0.0,102.0,0.25,190.0,0.142,0.032,0.0,0.016,0.063,0.011,0.0,0.021,0.168,0.005,98.374
53,SFG-2015-06-13,2015-06-13,SFG,H,ARI,3,3,1.0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,288,0.164,27.0,0.074,0.074,0.0,0.0,0.0,0.0,0.0,0.0,0.185,0.0,95.0,0.244,193.0,0.135,0.036,0.0,0.016,0.057,0.01,0.0,0.021,0.166,0.005,98.321
54,SFG-2015-06-14,2015-06-14,SFG,H,ARI,4,3,1.0,0,0,0,0,0,0,0,1,0,1,0,0,3,0,1,0,384,0.164,27.0,0.074,0.074,0.0,0.0,0.0,0.0,0.0,0.0,0.185,0.0,92.778,0.24,196.0,0.133,0.036,0.0,0.015,0.056,0.01,0.0,0.02,0.163,0.005,98.286
55,SFG-2015-06-16,2015-06-16,SFG,H,SEA,2,2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,192,0.126,28.0,0.036,0.071,0.0,0.0,0.0,0.0,0.0,0.0,0.179,0.036,92.25,0.235,200.0,0.13,0.035,0.0,0.015,0.055,0.01,0.0,0.02,0.165,0.01,98.24
