,game_code,date,team,side,opp,PA,IP,ER,H,2B,3B,HR,BB,IBB,K,HBP,SF,GDP,GB,FB,LD,PU,days_rest
0,PIT-2014-05-04,2014-05-04,TOR,A,PIT,4,0.2,1,1,0,1,0,0,0,0,1,1,0,1,2,1,0,99
1,PHI-2014-05-06,2014-05-06,TOR,A,PHI,5,1.1,0,1,0,0,0,0,0,1,0,0,0,3,1,1,0,1
2,TOR-2014-05-08,2014-05-08,TOR,H,PHI,4,1.1,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1
3,TOR-2014-05-11,2014-05-11,TOR,H,LAA,11,1.2,4,6,1,1,1,0,0,2,0,0,0,3,6,4,0,2
4,TOR-2014-05-14,2014-05-14,TOR,H,CLE,10,1.1,4,5,1,0,0,1,0,0,0,0,1,6,3,2,0,2
5,TOR-2014-05-31,2014-05-31,TOR,H,KCR,23,6.0,1,5,1,0,0,0,0,6,0,0,1,12,5,2,2,16
6,TOR-2014-06-06,2014-06-06,TOR,H,STL,27,6.0,1,7,1,0,0,2,0,7,1,0,0,10,7,3,0,5
7,TOR-2014-06-11,2014-06-11,TOR,H,MIN,27,6.0,3,9,3,0,1,0,0,4,0,1,0,11,12,4,3,4
8,NYY-2014-06-17,2014-06-17,TOR,A,NYY,18,3.2,2,4,1,0,1,3,0,2,0,0,0,3,10,6,1,5
9,TOR-2014-06-23,2014-06-23,TOR,H,NYY,27,8.0,1,3,0,0,1,1,0,7,0,0,1,6,13,5,0,5
10,TOR-2014-06-28,2014-06-28,TOR,H,CHW,23,6.2,2,2,2,0,0,2,0,6,0,0,0,8,7,3,1,4
11,OAK-2014-07-04,2014-07-04,TOR,A,OAK,27,7.0,0,3,1,0,0,3,0,7,0,0,0,9,8,2,4,5
12,LAA-2014-07-09,2014-07-09,TOR,A,LAA,19,3.2,5,8,0,0,1,1,0,4,0,0,0,6,8,7,0,4
13,TOR-2014-07-19,2014-07-19,TOR,H,TEX,25,7.0,0,4,0,0,0,0,0,5,0,0,0,11,9,1,4,9
14,TOR-2014-07-24,2014-07-24,TOR,H,BOS,22,7.0,0,1,0,0,0,2,0,7,0,0,1,9,4,1,1,4
15,BOS-2014-07-29,2014-07-29,TOR,A,BOS,29,7.0,1,6,2,0,0,2,1,8,0,0,0,9,10,2,2,4
