,game_code,date,team,side,opp,PA,IP,ER,H,2B,3B,HR,BB,IBB,K,HBP,SF,GDP,GB,FB,LD,PU,days_rest
0,HOU-2019-05-12,2019-05-12,HOU,H,TEX,20,5.1,2,3,2,0,1,1,0,9,0,0,0,4,6,2,2,99
1,HOU-2019-05-18,2019-05-18,HOU,A,BOS,20,4.0,2,5,1,0,1,4,0,0,0,0,0,6,10,3,2,5
2,HOU-2019-05-23,2019-05-23,HOU,H,CHW,17,3.1,3,6,2,0,1,1,0,3,0,0,0,8,5,3,0,4
3,HOU-2019-05-28,2019-05-28,HOU,H,CHC,19,3.2,3,5,0,0,3,3,0,4,0,0,0,5,7,3,1,4
4,HOU-2019-06-03,2019-06-03,HOU,A,SEA,16,3.0,2,4,0,0,2,3,0,3,0,0,0,3,7,2,1,5
0,ARI-2021-05-18,2021-05-18,ARI,A,LAD,23,5.0,3,4,0,0,2,4,0,6,0,0,0,7,6,1,2,99
1,ARI-2021-05-25,2021-05-25,ARI,H,SFG,20,4.0,6,5,2,0,1,3,0,2,0,0,0,4,11,7,1,6
2,ARI-2021-06-15,2021-06-15,ARI,A,SFG,15,3.0,2,4,0,1,0,2,0,2,0,0,0,4,7,3,0,20
3,ARI-2021-06-20,2021-06-20,ARI,H,LAD,21,3.2,4,7,3,0,0,3,0,3,0,0,1,5,10,5,1,4
4,ARI-2021-06-25,2021-06-25,ARI,A,SDP,7,0.1,4,3,0,0,2,2,0,0,1,1,0,0,4,1,0,4
