,game_code,date,team,side,opp,PA,AB,IP,ER,H,2B,3B,HR,BB,IBB,K,HBP,SF,GDP,GB,FB,LD,PU,days_rest,w_park_factor,r_wOBA,r_PA,r_1B_PA,r_2B_PA,r_3B_PA,r_HR_PA,r_BB_PA,r_IBB_PA,r_HBP_PA,r_GDP_PA,r_K_PA,r_SF_PA,r_avg_pf,h_wOBA,h_PA,h_1B_PA,h_2B_PA,h_3B_PA,h_HR_PA,h_BB_PA,h_IBB_PA,h_HBP_PA,h_GDP_PA,h_K_PA,h_SF_PA,h_avg_pf
0,MIL-2021-04-12,2021-04-12,CHC,A,MIL,7,5,1.1,0,1,0,0,0,1,0,2,1,0,0,3,0,0,0,99,700,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,MIL-2021-04-14,2021-04-14,CHC,A,MIL,4,4,1.0,0,1,0,0,0,0,0,2,0,0,0,0,2,2,0,1,400,0.328,8,0.125,0.0,0.0,0.0,0.125,0.0,0.125,0.0,0.25,0.0,87.5,0.33,8,0.125,0.0,0.0,0.0,0.125,0.0,0.125,0.0,0.25,0.0,87.5
2,CHC-2021-04-16,2021-04-16,CHC,H,ATL,3,2,1.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,297,0.288,12,0.167,0.0,0.0,0.0,0.083,0.0,0.083,0.0,0.333,0.0,91.667,0.29,12,0.167,0.0,0.0,0.0,0.083,0.0,0.083,0.0,0.333,0.0,91.667
3,CIN-2021-04-30,2021-04-30,CHC,A,CIN,8,8,2.0,0,1,0,0,0,0,0,5,0,0,0,2,1,1,0,13,848,0.278,15,0.133,0.0,0.0,0.0,0.067,0.0,0.133,0.067,0.267,0.0,93.133,0.28,15,0.133,0.0,0.0,0.0,0.067,0.0,0.133,0.067,0.267,0.0,93.133
4,CIN-2021-05-02,2021-05-02,CHC,A,CIN,6,6,1.0,3,3,0,0,2,0,0,1,0,0,0,3,2,1,0,1,636,0.217,23,0.13,0.0,0.0,0.0,0.043,0.0,0.087,0.043,0.391,0.0,97.609,0.218,23,0.13,0.0,0.0,0.0,0.043,0.0,0.087,0.043,0.391,0.0,97.609
5,CHC-2021-05-04,2021-05-04,CHC,H,LAD,4,3,1.0,0,0,0,0,0,1,1,2,0,0,0,0,1,0,0,1,396,0.351,22,0.136,0.0,0.0,0.091,0.0,0.0,0.045,0.045,0.364,0.0,99.136,0.344,29,0.138,0.0,0.0,0.069,0.034,0.0,0.069,0.034,0.345,0.0,99.345
6,CHC-2021-05-09,2021-05-09,CHC,H,PIT,7,6,2.0,0,0,0,0,0,1,0,2,0,0,0,4,0,0,0,4,693,0.38,19,0.105,0.0,0.0,0.105,0.053,0.053,0.0,0.0,0.421,0.0,98.947,0.334,33,0.121,0.0,0.0,0.061,0.061,0.03,0.061,0.03,0.364,0.0,99.303
7,CLE-2021-05-12,2021-05-12,CHC,A,CLE,3,2,0.2,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,2,300,0.298,26,0.077,0.0,0.0,0.077,0.077,0.038,0.0,0.0,0.385,0.0,98.962,0.291,40,0.1,0.0,0.0,0.05,0.075,0.025,0.05,0.025,0.35,0.0,99.25
8,DET-2021-05-15,2021-05-15,CHC,A,DET,7,5,1.1,0,1,1,0,0,2,0,1,0,0,0,4,0,0,0,2,693,0.302,29,0.069,0.0,0.0,0.069,0.103,0.069,0.0,0.0,0.414,0.0,99.069,0.294,43,0.093,0.0,0.0,0.047,0.093,0.047,0.047,0.023,0.372,0.0,99.302
9,CHC-2021-05-18,2021-05-18,CHC,H,WSN,2,2,0.2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,198,0.317,36,0.056,0.028,0.0,0.056,0.139,0.056,0.0,0.0,0.361,0.0,99.056,0.306,50,0.08,0.02,0.0,0.04,0.12,0.04,0.04,0.02,0.34,0.0,99.26
10,CHC-2021-05-20,2021-05-20,CHC,H,WSN,5,4,1.1,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,1,495,0.299,38,0.053,0.026,0.0,0.053,0.132,0.053,0.0,0.0,0.368,0.0,99.053,0.293,52,0.077,0.019,0.0,0.038,0.115,0.038,0.038,0.019,0.346,0.0,99.25
11,CHC-2021-08-10,2021-08-10,CHC,H,MIL,21,20,5.0,3,5,1,0,2,1,0,1,0,0,0,11,8,3,0,81,2079,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.279,57,0.07,0.018,0.0,0.035,0.123,0.035,0.035,0.018,0.368,0.0,99.228
12,CIN-2021-08-16,2021-08-16,CHC,A,CIN,20,17,4.0,2,5,1,0,1,3,0,5,0,0,0,5,7,2,1,5,2120,0.367,22,0.091,0.045,0.0,0.091,0.045,0.0,0.0,0.0,0.045,0.0,94.5,0.303,78,0.077,0.026,0.0,0.051,0.103,0.026,0.026,0.013,0.282,0.0,99.167
13,CHC-2021-08-25,2021-08-25,CHC,H,COL,17,15,3.2,4,5,0,0,1,2,0,5,0,0,0,1,9,5,1,8,1683,0.382,42,0.119,0.048,0.0,0.071,0.095,0.0,0.0,0.0,0.143,0.0,99.976,0.323,98,0.092,0.031,0.0,0.051,0.112,0.02,0.02,0.01,0.276,0.0,100.561
14,MIN-2021-09-01,2021-09-01,CHC,A,MIN,19,15,5.0,0,1,0,0,0,3,0,3,1,0,1,8,4,0,1,6,1862,0.402,38,0.184,0.026,0.0,0.053,0.132,0.0,0.0,0.0,0.263,0.0,100.079,0.336,115,0.113,0.026,0.0,0.052,0.113,0.017,0.017,0.009,0.278,0.0,100.33
15,CHC-2021-09-06,2021-09-06,CHC,H,CIN,23,18,5.0,3,4,2,0,0,2,0,4,2,0,0,10,5,2,1,4,2277,0.294,37,0.135,0.0,0.0,0.027,0.135,0.0,0.027,0.027,0.216,0.0,95.811,0.315,134,0.104,0.022,0.0,0.045,0.119,0.015,0.022,0.015,0.261,0.0,100.0
16,CHC-2021-09-12,2021-09-12,CHC,H,SFG,26,24,5.0,4,10,2,0,1,2,0,4,0,0,2,8,12,8,1,5,2574,0.304,60,0.117,0.033,0.0,0.017,0.117,0.0,0.05,0.017,0.2,0.0,97.033,0.316,157,0.102,0.032,0.0,0.038,0.115,0.013,0.032,0.013,0.248,0.0,99.854
17,MIL-2021-09-18,2021-09-18,CHC,A,MIL,19,15,4.0,2,2,0,0,2,4,0,4,0,0,0,3,8,1,1,5,1900,0.34,69,0.145,0.058,0.0,0.014,0.101,0.0,0.043,0.043,0.159,0.0,97.29,0.338,183,0.126,0.038,0.0,0.038,0.109,0.011,0.027,0.022,0.235,0.0,99.732
18,CHC-2021-09-24,2021-09-24,CHC,H,STL,23,21,5.0,6,7,1,0,3,2,0,5,0,0,1,6,10,3,1,5,2277,0.386,69,0.13,0.058,0.0,0.043,0.116,0.0,0.029,0.029,0.174,0.0,97.841,0.339,202,0.114,0.035,0.0,0.045,0.119,0.01,0.025,0.02,0.233,0.0,99.757
19,PIT-2021-09-30,2021-09-30,CHC,A,PIT,24,23,7.0,0,4,0,0,0,1,0,7,0,0,2,11,5,3,0,5,2400,0.443,69,0.145,0.043,0.0,0.087,0.116,0.0,0.0,0.043,0.188,0.0,97.841,0.355,225,0.116,0.036,0.0,0.053,0.116,0.009,0.022,0.022,0.231,0.0,99.68
