,game_code,date,team,side,opp,PA,AB,IP,ER,H,2B,3B,HR,BB,IBB,K,HBP,SF,GDP,GB,FB,LD,PU,days_rest,w_park_factor,r_wOBA,r_PA,r_1B_PA,r_2B_PA,r_3B_PA,r_HR_PA,r_BB_PA,r_IBB_PA,r_HBP_PA,r_GDP_PA,r_K_PA,r_SF_PA,r_avg_pf,h_wOBA,h_PA,h_1B_PA,h_2B_PA,h_3B_PA,h_HR_PA,h_BB_PA,h_IBB_PA,h_HBP_PA,h_GDP_PA,h_K_PA,h_SF_PA,h_avg_pf,imputed
0,SDP-2016-09-22,2016-09-22,SDP,H,SFG,4,4,1.0,0,1,1,0,0,0,0,2,0,0,0,0,2,2,0,99,388,0.322,76,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,0.322,684,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,1
1,SDP-2016-09-23,2016-09-23,SDP,H,SFG,2,2,0.2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,194,0.322,76,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,0.322,684,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,1
2,SDP-2016-09-27,2016-09-27,SDP,H,LAD,6,4,1.0,0,1,0,0,0,2,0,0,0,0,0,1,3,0,1,3,582,0.322,76,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,0.322,684,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,1
3,SDP-2016-09-29,2016-09-29,SDP,H,LAD,2,2,0.1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,194,0.322,76,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,0.322,684,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,1
4,LAD-2017-04-03,2017-04-03,SDP,A,LAD,5,4,1.0,2,1,0,0,1,0,0,2,1,0,0,0,2,1,0,99,480,0.325,76,0.145,0.045,0.004,0.033,0.085,0.005,0.009,0.02,0.216,0.006,100.0,0.325,686,0.145,0.045,0.004,0.033,0.085,0.005,0.009,0.02,0.216,0.006,100.0,1
5,LAD-2017-04-05,2017-04-05,SDP,A,LAD,5,5,1.1,0,1,1,0,0,0,0,3,0,0,0,1,1,0,0,1,480,0.325,76,0.145,0.045,0.004,0.033,0.085,0.005,0.009,0.02,0.216,0.006,100.0,0.325,686,0.145,0.045,0.004,0.033,0.085,0.005,0.009,0.02,0.216,0.006,100.0,1
6,SDP-2017-04-07,2017-04-07,SDP,H,SFG,3,3,1.0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,1,291,0.325,76,0.145,0.045,0.004,0.033,0.085,0.005,0.009,0.02,0.216,0.006,100.0,0.325,686,0.145,0.045,0.004,0.033,0.085,0.005,0.009,0.02,0.216,0.006,100.0,1
7,SDP-2017-04-09,2017-04-09,SDP,H,SFG,4,4,1.0,0,1,1,0,0,0,0,1,0,0,0,0,3,0,0,1,388,0.325,76,0.145,0.045,0.004,0.033,0.085,0.005,0.009,0.02,0.216,0.006,100.0,0.325,686,0.145,0.045,0.004,0.033,0.085,0.005,0.009,0.02,0.216,0.006,100.0,1
8,COL-2017-04-10,2017-04-10,SDP,A,COL,4,4,1.0,1,1,0,0,1,0,0,1,0,0,0,1,2,0,0,0,460,0.325,76,0.145,0.045,0.004,0.033,0.085,0.005,0.009,0.02,0.216,0.006,100.0,0.325,686,0.145,0.045,0.004,0.033,0.085,0.005,0.009,0.02,0.216,0.006,100.0,1
9,COL-2017-04-12,2017-04-12,SDP,A,COL,5,5,1.2,0,0,0,0,0,0,0,1,0,0,0,0,4,0,1,1,575,0.34,22,0.0,0.091,0.0,0.091,0.0,0.0,0.045,0.0,0.409,0.0,95.409,0.325,686,0.145,0.045,0.004,0.033,0.085,0.005,0.009,0.02,0.216,0.006,100.0,1
10,ATL-2017-04-15,2017-04-15,SDP,A,ATL,3,3,1.0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,2,306,0.275,27,0.0,0.074,0.0,0.074,0.0,0.0,0.037,0.0,0.37,0.0,99.037,0.299,41,0.024,0.098,0.0,0.049,0.049,0.0,0.024,0.0,0.317,0.0,98.341,0
