,game_code,date,team,side,opp,PA,AB,IP,ER,H,2B,3B,HR,BB,IBB,K,HBP,SF,GDP,GB,FB,LD,PU,days_rest,w_park_factor,r_wOBA,r_PA,r_1B_PA,r_2B_PA,r_3B_PA,r_HR_PA,r_BB_PA,r_IBB_PA,r_HBP_PA,r_GDP_PA,r_K_PA,r_SF_PA,r_avg_pf,h_wOBA,h_PA,h_1B_PA,h_2B_PA,h_3B_PA,h_HR_PA,h_BB_PA,h_IBB_PA,h_HBP_PA,h_GDP_PA,h_K_PA,h_SF_PA,h_avg_pf
0,SFG-2016-04-19,2016-04-19,SFG,H,ARI,8,6,2.0,0,1,1,0,0,2,1,2,0,0,1,2,2,1,0,99,776,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,SFG-2016-04-21,2016-04-21,SFG,H,ARI,2,1,0.2,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,194,0.375,9,0.0,0.111,0.0,0.0,0.222,0.111,0.0,0.111,0.222,0.0,86.222,0.376,9,0.0,0.111,0.0,0.0,0.222,0.111,0.0,0.111,0.222,0.0,86.222
2,SFG-2016-04-24,2016-04-24,SFG,H,MIA,1,1,0.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,97,0.368,11,0.0,0.091,0.0,0.0,0.273,0.091,0.0,0.182,0.182,0.0,88.182,0.369,11,0.0,0.091,0.0,0.0,0.273,0.091,0.0,0.182,0.182,0.0,88.182
3,SFG-2016-04-27,2016-04-27,SFG,H,SDP,5,5,0.2,3,3,0,0,1,0,0,1,0,0,0,2,2,1,0,2,485,0.332,12,0.0,0.083,0.0,0.0,0.25,0.083,0.0,0.167,0.25,0.0,88.917,0.332,12,0.0,0.083,0.0,0.0,0.25,0.083,0.0,0.167,0.25,0.0,88.917
4,NYM-2016-04-29,2016-04-29,SFG,A,NYM,9,9,2.0,1,3,0,0,0,0,0,2,0,0,0,3,4,2,2,1,846,0.472,17,0.118,0.059,0.0,0.059,0.176,0.059,0.0,0.118,0.235,0.0,91.294,0.476,17,0.118,0.059,0.0,0.059,0.176,0.059,0.0,0.118,0.235,0.0,91.294
5,TBR-2016-06-18,2016-06-18,SFG,A,TBR,1,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,49,97,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.408,26,0.192,0.038,0.0,0.038,0.115,0.038,0.0,0.077,0.231,0.0,92.231
6,TBR-2016-06-19,2016-06-19,SFG,A,TBR,1,1,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,97,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.5,0.391,27,0.185,0.037,0.0,0.037,0.111,0.037,0.0,0.074,0.222,0.0,92.407
7,CHC-2016-09-02,2016-09-02,SFG,A,CHC,4,3,0.2,0,1,0,0,0,1,0,1,0,0,0,0,2,1,1,74,400,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,28,0.214,0.036,0.0,0.036,0.107,0.036,0.0,0.071,0.214,0.0,92.571
8,CHC-2016-09-04,2016-09-04,SFG,A,CHC,3,3,1.0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,300,0.392,5,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,80.0,0.408,32,0.219,0.031,0.0,0.031,0.125,0.031,0.0,0.062,0.219,0.0,93.5
9,COL-2016-09-07,2016-09-07,SFG,A,COL,3,3,1.0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,2,348,0.224,8,0.125,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.125,0.0,87.5,0.371,35,0.2,0.029,0.0,0.029,0.114,0.029,0.0,0.057,0.2,0.0,94.057
10,SFG-2016-09-12,2016-09-12,SFG,H,SDP,3,3,1.0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,4,291,0.157,11,0.091,0.0,0.0,0.0,0.091,0.0,0.0,0.0,0.182,0.0,95.273,0.34,38,0.184,0.026,0.0,0.026,0.105,0.026,0.0,0.053,0.211,0.0,95.789
11,SFG-2016-09-13,2016-09-13,SFG,H,SDP,2,2,0.1,1,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,194,0.121,14,0.071,0.0,0.0,0.0,0.071,0.0,0.0,0.0,0.214,0.0,95.643,0.314,41,0.171,0.024,0.0,0.024,0.098,0.024,0.0,0.049,0.22,0.0,95.878
12,SFG-2016-09-18,2016-09-18,SFG,H,STL,1,1,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4,97,0.239,16,0.062,0.0,0.0,0.062,0.062,0.0,0.0,0.0,0.188,0.0,95.812,0.349,43,0.163,0.023,0.0,0.047,0.093,0.023,0.0,0.047,0.209,0.0,95.93
13,LAD-2016-09-20,2016-09-20,SFG,A,LAD,6,6,1.2,0,1,0,0,0,0,0,3,0,0,0,1,2,1,0,1,576,0.279,17,0.118,0.0,0.0,0.059,0.059,0.0,0.0,0.0,0.176,0.0,95.882,0.361,44,0.182,0.023,0.0,0.045,0.091,0.023,0.0,0.045,0.205,0.0,95.955
14,SDP-2016-09-25,2016-09-25,SFG,A,SDP,3,3,1.0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,4,291,0.251,16,0.125,0.0,0.0,0.062,0.0,0.0,0.0,0.0,0.312,0.0,94.125,0.335,50,0.18,0.02,0.0,0.04,0.08,0.02,0.0,0.04,0.24,0.0,95.96
15,SFG-2016-09-28,2016-09-28,SFG,H,COL,6,6,1.1,0,2,0,0,0,0,0,1,0,0,0,2,3,2,1,2,582,0.251,16,0.125,0.0,0.0,0.062,0.0,0.0,0.0,0.0,0.312,0.0,90.562,0.315,53,0.17,0.019,0.0,0.038,0.075,0.019,0.0,0.038,0.245,0.0,96.019
16,SFG-2017-04-16,2017-04-16,SFG,H,COL,1,1,0.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,99,96,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,59,0.186,0.017,0.0,0.034,0.068,0.017,0.0,0.034,0.237,0.0,96.119
17,KCR-2017-04-18,2017-04-18,SFG,A,KCR,1,1,0.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,102,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.305,60,0.183,0.017,0.0,0.033,0.067,0.017,0.0,0.033,0.233,0.0,96.117
18,KCR-2017-04-19,2017-04-19,SFG,A,KCR,3,3,1.0,0,1,0,0,0,0,0,1,0,0,0,0,2,1,0,0,306,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.29,53,0.208,0.0,0.0,0.038,0.038,0.0,0.0,0.019,0.226,0.0,96.094
19,COL-2017-04-21,2017-04-21,SFG,A,COL,3,3,0.2,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,1,345,0.175,6,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0.0,84.0,0.288,54,0.222,0.0,0.0,0.037,0.019,0.0,0.0,0.0,0.241,0.0,96.389
20,COL-2017-04-23,2017-04-23,SFG,A,COL,4,2,0.2,1,1,1,0,0,0,0,0,1,0,0,2,1,1,0,1,460,0.264,9,0.111,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.222,0.0,94.333,0.295,57,0.211,0.018,0.0,0.035,0.018,0.0,0.0,0.0,0.246,0.0,97.368
21,SFG-2017-04-24,2017-04-24,SFG,H,LAD,2,2,0.2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,192,0.369,13,0.077,0.154,0.0,0.0,0.0,0.0,0.077,0.0,0.154,0.0,100.692,0.318,60,0.2,0.033,0.0,0.033,0.017,0.0,0.017,0.0,0.217,0.0,98.55
22,SFG-2017-04-26,2017-04-26,SFG,H,LAD,5,5,1.2,0,0,0,0,0,0,0,1,0,0,0,2,2,1,0,1,480,0.313,15,0.067,0.133,0.0,0.0,0.0,0.0,0.067,0.0,0.133,0.0,100.067,0.308,62,0.194,0.032,0.0,0.032,0.016,0.0,0.016,0.0,0.21,0.0,98.468
23,SFG-2017-04-27,2017-04-27,SFG,H,LAD,3,2,0.0,3,2,0,0,0,1,0,0,0,0,0,1,1,1,0,0,288,0.226,20,0.05,0.1,0.0,0.0,0.0,0.0,0.05,0.0,0.15,0.0,99.05,0.245,62,0.161,0.032,0.0,0.016,0.016,0.0,0.016,0.0,0.21,0.0,98.387
24,LAD-2017-05-01,2017-05-01,SFG,A,LAD,5,5,1.2,0,0,0,0,0,0,0,1,0,0,0,0,4,1,1,3,480,0.31,23,0.13,0.087,0.0,0.0,0.043,0.0,0.043,0.0,0.13,0.0,98.652,0.269,56,0.161,0.036,0.0,0.018,0.036,0.0,0.018,0.0,0.196,0.0,98.964
25,LAD-2017-05-03,2017-05-03,SFG,A,LAD,5,4,1.2,0,0,0,0,0,0,0,1,1,0,1,1,2,0,0,1,480,0.25,28,0.107,0.071,0.0,0.0,0.036,0.0,0.036,0.0,0.143,0.0,98.179,0.246,61,0.148,0.033,0.0,0.016,0.033,0.0,0.016,0.0,0.197,0.0,98.721
26,CIN-2017-05-06,2017-05-06,SFG,A,CIN,6,5,0.2,2,3,2,0,0,1,0,0,0,0,0,2,3,2,0,2,612,0.233,33,0.091,0.061,0.0,0.0,0.03,0.0,0.061,0.03,0.152,0.0,97.848,0.238,66,0.136,0.03,0.0,0.015,0.03,0.0,0.03,0.015,0.197,0.0,98.515
27,NYM-2017-05-08,2017-05-08,SFG,A,NYM,4,4,1.1,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,1,376,0.313,38,0.105,0.105,0.0,0.0,0.053,0.0,0.053,0.026,0.132,0.0,98.553,0.275,72,0.139,0.056,0.0,0.014,0.042,0.0,0.028,0.014,0.181,0.0,98.806
