,game_code,date,team,side,opp,PA,AB,IP,ER,H,2B,3B,HR,BB,IBB,K,HBP,SF,GDP,GB,FB,LD,PU,days_rest,w_park_factor,r_wOBA,r_PA,r_1B_PA,r_2B_PA,r_3B_PA,r_HR_PA,r_BB_PA,r_IBB_PA,r_HBP_PA,r_GDP_PA,r_K_PA,r_SF_PA,r_avg_pf,h_wOBA,h_PA,h_1B_PA,h_2B_PA,h_3B_PA,h_HR_PA,h_BB_PA,h_IBB_PA,h_HBP_PA,h_GDP_PA,h_K_PA,h_SF_PA,h_avg_pf
0,PIT-2017-04-24,2017-04-24,PIT,H,CHC,7,7,2.0,1,2,1,0,0,0,0,1,0,0,1,1,5,1,0,99,686,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,PIT-2017-06-08,2017-06-08,PIT,H,MIA,4,4,1.0,0,2,0,0,0,0,0,0,0,0,1,3,1,0,1,44,392,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.303,8,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.0,85.75
2,PIT-2017-06-09,2017-06-09,PIT,H,MIA,12,10,2.0,2,4,0,0,1,1,0,1,1,0,0,5,4,3,0,0,1176,0.438,5,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,78.4,0.352,12,0.25,0.083,0.0,0.0,0.0,0.0,0.0,0.167,0.083,0.0,89.833
3,PIT-2017-08-03,2017-08-03,PIT,H,CIN,3,3,1.0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,54,294,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.432,24,0.25,0.042,0.0,0.042,0.042,0.0,0.042,0.083,0.083,0.0,93.917
4,PIT-2017-08-05,2017-08-05,PIT,H,SDP,3,3,1.0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,294,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,73.5,0.382,27,0.222,0.037,0.0,0.037,0.037,0.0,0.037,0.074,0.111,0.0,94.37
5,PIT-2017-08-06,2017-08-06,PIT,H,SDP,9,8,2.0,0,2,0,0,0,0,0,3,0,0,0,3,3,0,0,0,882,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.286,0.0,84.0,0.343,30,0.2,0.033,0.0,0.033,0.033,0.0,0.033,0.067,0.133,0.0,94.733
6,PIT-2017-08-19,2017-08-19,PIT,H,STL,3,3,1.0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,12,294,0.125,16,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.312,0.0,91.875,0.316,39,0.205,0.026,0.0,0.026,0.026,0.0,0.026,0.051,0.179,0.0,95.487
7,PIT-2017-08-20,2017-08-20,PIT,H,STL,2,2,0.2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,196,0.103,19,0.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.316,0.0,92.842,0.292,42,0.19,0.024,0.0,0.024,0.024,0.0,0.024,0.048,0.19,0.0,95.667
8,PIT-2017-08-21,2017-08-21,PIT,H,LAD,4,4,1.0,1,1,0,0,1,0,0,0,0,0,0,2,2,0,0,0,392,0.092,21,0.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.0,93.333,0.278,44,0.182,0.023,0.0,0.023,0.023,0.0,0.023,0.045,0.205,0.0,95.773
9,CHC-2017-08-29,2017-08-29,PIT,A,CHC,3,3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,7,300,0.22,10,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.0,88.2,0.298,48,0.167,0.021,0.0,0.042,0.021,0.0,0.021,0.042,0.188,0.0,95.958
10,CHC-2017-08-30,2017-08-30,PIT,A,CHC,1,1,0.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,100,0.165,13,0.0,0.0,0.0,0.077,0.0,0.0,0.0,0.0,0.154,0.0,90.923,0.28,51,0.157,0.02,0.0,0.039,0.02,0.0,0.02,0.039,0.176,0.0,96.196
11,PIT-2017-09-01,2017-09-01,PIT,H,CIN,6,5,1.0,2,3,0,0,0,1,0,0,0,0,1,2,3,3,0,1,588,0.152,14,0.0,0.0,0.0,0.071,0.0,0.0,0.0,0.0,0.214,0.0,91.571,0.274,52,0.154,0.019,0.0,0.038,0.019,0.0,0.019,0.038,0.192,0.0,96.269
12,PIT-2017-09-04,2017-09-04,PIT,H,CHC,4,4,1.0,0,1,1,0,0,0,0,1,0,0,0,2,1,1,0,2,392,0.279,20,0.15,0.0,0.0,0.05,0.05,0.0,0.0,0.05,0.15,0.0,93.5,0.304,58,0.19,0.017,0.0,0.034,0.034,0.0,0.017,0.052,0.172,0.0,96.448
13,PIT-2017-09-07,2017-09-07,PIT,H,CHC,4,3,1.0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,2,392,0.284,24,0.125,0.042,0.0,0.042,0.042,0.0,0.0,0.042,0.167,0.0,94.25,0.305,62,0.177,0.032,0.0,0.032,0.032,0.0,0.016,0.048,0.177,0.0,96.548
14,STL-2017-09-09,2017-09-09,PIT,A,STL,4,4,1.0,1,1,0,0,1,0,0,2,0,0,0,0,2,0,1,1,384,0.301,25,0.12,0.04,0.0,0.04,0.08,0.0,0.0,0.04,0.16,0.0,94.4,0.296,66,0.167,0.03,0.0,0.03,0.045,0.0,0.015,0.045,0.182,0.0,96.636
15,STL-2017-09-10,2017-09-10,PIT,A,STL,3,3,1.0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,288,0.354,27,0.111,0.037,0.0,0.074,0.074,0.0,0.0,0.037,0.185,0.0,94.37,0.309,70,0.157,0.029,0.0,0.043,0.043,0.0,0.014,0.043,0.2,0.0,96.6
16,MIL-2017-09-13,2017-09-13,PIT,A,MIL,5,5,1.0,0,2,0,0,0,0,0,0,0,0,0,2,3,2,0,2,505,0.289,26,0.115,0.038,0.0,0.038,0.077,0.0,0.0,0.038,0.192,0.0,94.0,0.296,73,0.151,0.027,0.0,0.041,0.041,0.0,0.014,0.041,0.192,0.0,96.575
17,CIN-2017-09-16,2017-09-16,PIT,A,CIN,4,3,1.0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,0,2,408,0.299,31,0.161,0.032,0.0,0.032,0.065,0.0,0.0,0.032,0.161,0.0,95.129,0.299,78,0.167,0.026,0.0,0.038,0.038,0.0,0.013,0.038,0.179,0.0,96.859
18,PIT-2017-09-19,2017-09-19,PIT,H,MIL,6,4,1.1,0,1,0,0,0,2,0,1,0,0,0,1,2,0,0,2,588,0.312,32,0.156,0.031,0.0,0.031,0.094,0.0,0.0,0.031,0.156,0.0,95.531,0.293,82,0.159,0.024,0.0,0.037,0.049,0.0,0.012,0.037,0.171,0.0,97.11
19,PIT-2017-09-22,2017-09-22,PIT,H,STL,3,2,1.0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,2,294,0.287,31,0.097,0.032,0.0,0.032,0.129,0.0,0.0,0.0,0.161,0.0,95.387,0.299,88,0.159,0.023,0.0,0.034,0.068,0.0,0.011,0.034,0.17,0.0,97.17
20,PIT-2017-09-23,2017-09-23,PIT,H,STL,2,2,0.2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,196,0.282,34,0.088,0.029,0.0,0.029,0.147,0.0,0.0,0.029,0.147,0.0,95.618,0.296,91,0.154,0.022,0.0,0.033,0.077,0.0,0.011,0.044,0.165,0.0,97.198
21,PIT-2017-09-27,2017-09-27,PIT,H,BAL,4,4,1.0,0,1,0,0,0,0,0,0,0,0,0,2,2,1,0,3,392,0.261,32,0.094,0.0,0.0,0.031,0.156,0.0,0.0,0.031,0.125,0.0,95.469,0.29,93,0.151,0.022,0.0,0.032,0.075,0.0,0.011,0.043,0.161,0.0,97.215
