,game_code,date,team,side,opp,PA,IP,ER,H,2B,3B,HR,BB,IBB,K,HBP,SF,GDP,GB,FB,LD,PU,days_rest
0,CIN-2017-06-29,2017-06-29,CIN,H,MIL,14,2.2,4,5,0,0,2,1,0,3,0,0,0,6,4,1,0,99
1,CIN-2017-07-29,2017-07-29,CIN,A,MIA,9,2.0,1,2,1,0,0,0,0,3,1,0,0,4,2,0,2,29
2,CIN-2017-08-01,2017-08-01,CIN,A,PIT,4,1.0,0,1,0,0,0,0,0,2,0,0,0,1,1,0,0,2
3,CIN-2017-08-03,2017-08-03,CIN,A,PIT,4,0.1,2,3,0,0,0,0,0,1,0,0,0,1,2,0,0,1
4,CIN-2017-08-05,2017-08-05,CIN,H,STL,4,0.2,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,1
5,CIN-2017-08-06,2017-08-06,CIN,H,STL,6,2.0,0,1,0,0,0,0,0,1,0,0,1,3,2,2,0,0
6,CIN-2017-08-12,2017-08-12,CIN,A,MIL,11,2.0,2,3,0,0,2,1,0,3,1,0,0,2,4,3,0,5
7,CIN-2017-08-14,2017-08-14,CIN,A,CHC,5,1.1,0,0,0,0,0,1,0,2,0,0,0,2,0,0,0,1
8,CIN-2017-08-16,2017-08-16,CIN,A,CHC,4,1.1,0,0,0,0,0,0,0,2,0,0,0,0,2,2,0,1
9,CIN-2017-08-18,2017-08-18,CIN,A,ATL,6,0.2,2,3,1,0,0,1,0,0,0,0,0,4,1,1,0,1
10,CIN-2017-08-22,2017-08-22,CIN,H,CHC,12,1.2,3,3,0,0,0,4,0,1,0,1,0,4,3,1,1,3
11,CIN-2017-08-27,2017-08-27,CIN,H,PIT,3,1.0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,4
12,CIN-2017-08-29,2017-08-29,CIN,H,NYM,3,0.2,0,1,0,0,0,0,0,0,0,0,0,1,2,1,0,1
13,CIN-2017-09-01,2017-09-01,CIN,A,PIT,3,1.0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,2
14,CIN-2017-09-03,2017-09-03,CIN,A,PIT,1,0.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
15,CIN-2017-09-04,2017-09-04,CIN,H,MIL,4,1.0,0,2,0,0,0,0,0,1,0,0,1,2,1,1,0,0
16,CIN-2017-09-06,2017-09-06,CIN,H,MIL,3,1.0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1
17,CIN-2017-09-09,2017-09-09,CIN,A,NYM,5,1.0,0,1,0,0,0,0,0,1,1,0,0,2,1,1,0,2
18,CIN-2017-09-13,2017-09-13,CIN,A,STL,6,2.0,0,1,0,0,0,0,0,2,0,0,1,4,0,0,0,3
19,CIN-2017-09-16,2017-09-16,CIN,H,PIT,4,0.2,1,1,0,0,1,1,0,1,0,0,0,0,2,0,1,2
20,CIN-2017-09-19,2017-09-19,CIN,H,STL,4,1.0,1,1,0,0,1,0,0,0,0,0,0,1,3,1,0,2
21,CIN-2017-09-21,2017-09-21,CIN,H,STL,6,1.1,0,0,0,0,0,2,0,2,0,0,0,1,1,0,1,1
22,CIN-2017-09-24,2017-09-24,CIN,H,BOS,3,1.0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2
23,CIN-2017-09-27,2017-09-27,CIN,A,MIL,4,1.0,0,0,0,0,0,1,0,1,0,0,0,0,2,1,0,2
24,CIN-2017-09-29,2017-09-29,CIN,A,CHC,4,1.0,0,1,0,0,0,0,0,3,0,0,0,1,0,0,0,1
25,CIN-2017-10-01,2017-10-01,CIN,A,CHC,3,1.0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1
0,CIN-2018-04-25,2018-04-25,CIN,H,ATL,8,1.0,2,4,0,0,0,0,0,1,1,0,0,4,2,1,0,99
1,CIN-2018-04-27,2018-04-27,CIN,A,MIN,12,2.2,2,4,3,0,0,1,0,1,0,0,1,2,8,4,1,1
2,CIN-2018-05-05,2018-05-05,CIN,H,MIA,3,1.0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,7
3,CIN-2018-05-06,2018-05-06,CIN,H,MIA,4,0.1,1,2,1,0,0,1,1,1,0,0,0,0,2,2,0,0
4,CIN-2018-05-19,2018-05-19,CIN,H,CHC,14,3.0,2,3,0,0,0,2,0,2,0,2,0,4,6,2,0,12
