,game_code,date,team,side,opp,PA,IP,ER,H,2B,3B,HR,BB,IBB,K,HBP,SF,GDP,GB,FB,LD,PU,days_rest
0,CHW-2014-03-31,2014-03-31,CHW,H,MIN,27,7.1,3,5,2,0,0,1,0,8,0,0,1,11,7,3,1,99
1,CHW-2014-04-06,2014-04-06,CHW,A,KCR,28,8.0,0,4,0,0,0,1,0,6,0,0,1,12,9,3,1,5
2,CHW-2014-04-11,2014-04-11,CHW,H,CLE,23,5.0,3,6,2,0,0,2,0,5,0,0,0,5,11,4,1,4
3,CHW-2014-04-17,2014-04-17,CHW,H,BOS,26,7.0,1,1,0,0,1,3,0,10,1,0,0,4,8,3,0,5
4,CHW-2014-05-22,2014-05-22,CHW,H,NYY,19,6.0,0,1,0,0,0,0,0,10,0,0,0,4,5,2,2,34
5,CHW-2014-05-27,2014-05-27,CHW,H,CLE,10,3.0,0,0,0,0,0,1,0,4,0,0,0,3,2,0,0,4
6,CHW-2014-06-01,2014-06-01,CHW,H,SDP,28,9.0,1,2,0,0,1,0,0,9,0,0,1,6,13,3,2,4
7,CHW-2014-06-07,2014-06-07,CHW,A,LAA,29,7.0,4,7,1,0,1,1,0,6,0,0,2,12,10,4,2,5
8,CHW-2014-06-12,2014-06-12,CHW,H,DET,25,7.0,1,5,0,0,1,0,0,10,0,0,0,9,6,1,0,4
9,CHW-2014-06-18,2014-06-18,CHW,H,SFG,28,6.0,3,8,0,0,0,1,0,7,2,1,1,8,10,3,4,5
10,CHW-2014-06-23,2014-06-23,CHW,A,BAL,29,6.0,2,11,1,0,1,1,0,3,1,0,2,12,12,6,2,4
11,CHW-2014-06-28,2014-06-28,CHW,A,TOR,29,7.0,2,4,0,0,1,5,0,6,0,0,1,7,11,2,4,4
12,CHW-2014-07-04,2014-07-04,CHW,H,SEA,32,9.0,1,6,1,0,0,0,0,12,0,1,0,8,12,8,2,5
13,CHW-2014-07-09,2014-07-09,CHW,A,BOS,28,7.2,1,4,2,0,0,0,0,6,1,0,0,7,14,4,1,4
14,CHW-2014-07-21,2014-07-21,CHW,H,KCR,28,7.0,1,7,2,0,0,1,0,8,1,0,1,10,8,4,1,11
15,CHW-2014-07-26,2014-07-26,CHW,A,MIN,31,8.0,0,5,0,0,0,2,0,12,0,0,0,7,10,3,2,4
16,CHW-2014-08-01,2014-08-01,CHW,H,MIN,28,6.0,4,8,3,0,0,1,0,7,1,0,0,6,13,8,3,5
17,CHW-2014-08-06,2014-08-06,CHW,H,TEX,23,6.0,2,3,0,0,1,2,1,9,1,0,0,5,6,3,0,4
18,CHW-2014-08-12,2014-08-12,CHW,A,SFG,30,8.0,0,4,0,1,0,2,0,12,0,0,0,6,10,3,4,5
19,CHW-2014-08-18,2014-08-18,CHW,H,BAL,27,6.0,3,8,2,0,2,2,0,8,0,0,0,6,11,3,2,5
20,CHW-2014-08-24,2014-08-24,CHW,A,NYY,27,6.0,0,4,2,0,0,3,0,7,1,0,0,6,10,1,2,5
21,CHW-2014-08-30,2014-08-30,CHW,H,DET,29,7.0,3,6,1,0,2,2,0,13,1,0,1,4,9,4,0,5
22,CHW-2014-09-05,2014-09-05,CHW,A,CLE,22,6.0,1,5,0,0,0,1,0,5,0,0,1,9,7,4,0,5
23,CHW-2014-09-11,2014-09-11,CHW,H,OAK,28,8.0,0,2,0,0,0,2,0,9,0,0,0,5,12,5,5,5
24,CHW-2014-09-17,2014-09-17,CHW,A,KCR,26,5.0,5,9,2,0,2,2,0,6,0,0,0,6,12,5,2,5
25,CHW-2014-09-24,2014-09-24,CHW,A,DET,25,6.0,1,4,1,0,0,3,1,10,1,1,1,5,6,2,2,6
0,CHW-2015-04-12,2015-04-12,CHW,H,MIN,24,6.0,1,5,2,0,0,1,0,8,0,0,0,8,7,4,1,99
1,CHW-2015-04-18,2015-04-18,CHW,A,DET,23,6.0,2,4,1,0,1,1,0,6,0,0,0,6,10,4,2,5
2,CHW-2015-04-23,2015-04-23,CHW,H,KCR,27,7.0,2,9,0,0,0,1,0,2,1,0,3,14,9,8,0,4
3,CHW-2015-04-30,2015-04-30,CHW,A,MIN,21,3.0,8,9,2,0,1,2,0,4,0,0,0,6,9,4,1,6
4,CHW-2015-05-06,2015-05-06,CHW,H,DET,27,5.1,5,7,1,1,1,5,0,6,0,1,1,6,10,7,0,5
5,CHW-2015-05-12,2015-05-12,CHW,A,MIL,28,8.0,2,3,0,1,1,1,0,11,0,0,0,6,10,2,2,5
6,CHW-2015-05-18,2015-05-18,CHW,H,CLE,30,8.0,1,4,1,0,0,2,0,7,0,1,0,7,14,7,1,5
7,CHW-2015-05-23,2015-05-23,CHW,H,MIN,31,8.0,3,5,1,0,2,1,0,10,1,0,1,10,9,5,0,4
8,CHW-2015-05-28,2015-05-28,CHW,A,BAL,27,7.2,0,4,0,0,0,0,0,12,0,0,0,5,10,2,1,4
9,CHW-2015-06-03,2015-06-03,CHW,A,TEX,25,7.0,0,3,1,0,0,2,0,13,0,0,1,4,6,5,1,5
10,CHW-2015-06-08,2015-06-08,CHW,H,HOU,30,8.0,1,5,2,0,0,1,0,14,0,0,0,7,8,2,2,4
11,CHW-2015-06-14,2015-06-14,CHW,A,TBR,28,6.2,2,3,0,0,1,3,0,12,1,0,0,3,9,1,4,5
12,CHW-2015-06-19,2015-06-19,CHW,H,TEX,26,8.0,0,2,0,0,0,0,0,14,0,0,0,7,5,2,1,4
13,CHW-2015-06-24,2015-06-24,CHW,A,MIN,30,6.2,5,9,4,0,0,1,0,10,0,1,0,9,10,6,0,4
14,CHW-2015-06-30,2015-06-30,CHW,A,STL,31,8.0,1,6,1,0,1,1,0,12,0,0,0,7,11,5,2,5
15,CHW-2015-07-06,2015-07-06,CHW,H,TOR,32,9.0,2,6,0,0,2,0,0,6,1,0,2,13,12,4,4,5
16,CHW-2015-07-11,2015-07-11,CHW,A,CHC,29,7.0,1,6,1,0,0,1,0,10,0,0,0,6,12,6,2,4
17,CHW-2015-07-19,2015-07-19,CHW,H,KCR,29,6.1,4,11,1,0,2,1,0,6,0,0,2,8,14,6,1,7
18,CHW-2015-07-25,2015-07-25,CHW,A,CLE,28,7.0,2,7,4,0,0,0,0,7,0,0,0,9,12,8,0,5
19,CHW-2015-07-30,2015-07-30,CHW,A,BOS,28,5.0,7,12,1,0,0,1,0,7,2,0,0,10,8,6,1,4
20,CHW-2015-08-04,2015-08-04,CHW,H,TBR,26,5.1,7,6,0,0,2,3,0,9,1,0,0,7,6,3,2,4
21,CHW-2015-08-10,2015-08-10,CHW,H,LAA,29,7.1,2,5,3,1,0,2,0,7,1,0,1,7,12,8,1,5
22,CHW-2015-08-16,2015-08-16,CHW,H,CHC,26,7.0,0,1,0,0,0,2,0,15,1,0,0,3,5,1,1,5
23,CHW-2015-08-21,2015-08-21,CHW,A,SEA,26,7.0,3,3,0,0,1,1,0,14,0,0,0,4,7,2,1,4
