,game_code,date,team,side,opp,PA,IP,ER,H,2B,3B,HR,BB,IBB,K,HBP,SF,GDP,GB,FB,LD,PU,days_rest
0,MIN-2014-07-24,2014-07-24,MIN,H,CHW,8,2.0,0,1,0,0,0,1,0,1,0,0,0,5,1,1,0,99
1,MIN-2014-07-26,2014-07-26,MIN,H,CHW,10,3.0,0,1,0,0,0,0,0,0,0,1,0,3,7,1,0,1
2,MIN-2014-07-30,2014-07-30,MIN,A,KCR,3,0.2,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,3
3,MIN-2014-07-31,2014-07-31,MIN,A,KCR,4,0.2,1,2,0,1,0,0,0,1,0,0,0,1,2,2,0,0
4,MIN-2014-08-02,2014-08-02,MIN,A,CHW,1,0.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
5,MIN-2014-08-07,2014-08-07,MIN,A,OAK,4,1.0,0,0,0,0,0,1,1,0,0,0,0,2,1,1,0,4
6,MIN-2014-08-09,2014-08-09,MIN,A,OAK,8,2.0,0,1,0,0,0,1,0,4,0,0,0,1,2,1,0,1
7,MIN-2014-08-11,2014-08-11,MIN,A,HOU,4,1.1,0,0,0,0,0,0,0,1,0,0,0,1,2,1,0,1
8,MIN-2014-08-15,2014-08-15,MIN,H,KCR,4,1.0,0,1,0,0,0,0,0,0,0,0,0,2,2,1,1,3
9,MIN-2014-08-17,2014-08-17,MIN,H,KCR,8,1.0,2,4,1,1,1,0,0,1,1,0,0,2,4,3,0,1
10,MIN-2014-08-18,2014-08-18,MIN,H,KCR,6,1.0,1,2,0,0,1,1,0,0,0,0,0,2,3,1,1,0
11,MIN-2014-08-22,2014-08-22,MIN,H,DET,2,0.2,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,3
12,MIN-2014-08-23,2014-08-23,MIN,H,DET,7,2.0,0,1,1,0,0,0,0,2,0,0,0,2,3,2,0,0
13,MIN-2014-08-28,2014-08-28,MIN,A,KCR,5,0.2,1,1,0,0,1,2,0,0,0,0,0,2,1,1,0,4
14,MIN-2014-08-30,2014-08-30,MIN,A,BAL,4,1.0,0,1,0,0,0,0,0,0,0,0,0,2,2,1,1,1
15,MIN-2014-09-03,2014-09-03,MIN,H,CHW,3,1.0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
16,MIN-2014-09-05,2014-09-05,MIN,H,LAA,1,0.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
17,MIN-2014-09-07,2014-09-07,MIN,H,LAA,7,1.0,2,4,0,0,0,0,0,0,0,0,0,4,3,2,1,1
18,MIN-2014-09-13,2014-09-13,MIN,A,CHW,7,1.2,0,1,0,0,0,1,0,0,0,0,0,4,2,1,0,5
19,MIN-2014-09-15,2014-09-15,MIN,H,DET,5,1.1,0,1,1,0,0,0,0,1,0,0,0,2,2,1,1,1
20,MIN-2014-09-17,2014-09-17,MIN,H,DET,7,1.1,0,4,1,0,0,0,0,0,0,0,0,4,3,2,0,1
21,MIN-2014-09-21,2014-09-21,MIN,H,CLE,1,0.1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3
22,MIN-2014-09-22,2014-09-22,MIN,H,ARI,3,1.0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0
23,MIN-2014-09-25,2014-09-25,MIN,A,DET,5,1.0,1,2,1,0,0,0,0,0,0,0,0,3,2,2,0,2
24,MIN-2014-09-27,2014-09-27,MIN,A,DET,5,1.0,1,2,1,0,0,0,0,0,0,1,0,1,4,1,0,1
0,MIN-2015-05-03,2015-05-03,MIN,H,CHW,8,2.2,0,0,0,0,0,0,0,3,0,0,0,4,1,0,0,99
1,MIN-2015-05-05,2015-05-05,MIN,H,OAK,3,1.0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,1
2,MIN-2015-05-06,2015-05-06,MIN,H,OAK,5,1.0,0,2,0,0,0,0,0,3,0,0,0,1,1,1,0,0
