,game_code,date,team,side,opp,PA,IP,ER,H,2B,3B,HR,BB,IBB,K,HBP,SF,GDP,GB,FB,LD,PU,days_rest
0,CHC-2015-07-04,2015-07-04,CHC,H,MIA,30,6.1,2,8,2,0,0,1,0,4,0,0,0,15,10,7,0,99
1,CHC-2015-07-08,2015-07-08,CHC,H,STL,19,3.0,4,7,0,2,0,3,1,1,0,0,0,7,8,6,0,3
2,CIN-2015-07-20,2015-07-20,CHC,A,CIN,20,5.2,3,4,0,0,2,1,0,1,0,0,2,10,8,5,1,11
3,MIL-2015-08-02,2015-08-02,CHC,A,MIL,23,6.0,1,5,2,0,0,0,0,3,0,0,0,12,8,6,1,12
4,CHC-2015-08-12,2015-08-12,CHC,H,MIL,4,1.1,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,9
5,CHW-2015-08-14,2015-08-14,CHC,A,CHW,8,2.0,0,1,0,0,0,1,0,3,0,0,0,4,0,0,0,1
6,CHC-2015-08-19,2015-08-19,CHC,H,DET,15,3.1,1,5,1,0,1,0,0,4,0,0,0,5,6,4,0,4
7,CHC-2015-08-22,2015-08-22,CHC,H,ATL,3,1.0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2
8,CHC-2015-08-23,2015-08-23,CHC,H,ATL,5,0.2,1,2,0,0,0,0,0,0,1,0,0,4,0,0,0,0
9,SFG-2015-08-25,2015-08-25,CHC,A,SFG,2,0.0,1,2,1,0,0,0,0,0,0,0,0,0,2,2,0,1
10,LAD-2015-08-28,2015-08-28,CHC,A,LAD,3,1.0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,2
11,CHC-2015-08-31,2015-08-31,CHC,H,CIN,2,0.2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2
12,CHC-2015-09-01,2015-09-01,CHC,H,CIN,2,0.0,1,2,2,0,0,0,0,0,0,0,0,0,2,2,0,0
13,CHC-2015-09-02,2015-09-02,CHC,H,CIN,1,0.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14,STL-2015-09-08,2015-09-08,CHC,A,STL,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5
15,STL-2015-09-09,2015-09-09,CHC,A,STL,1,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
16,PHI-2015-09-13,2015-09-13,CHC,A,PHI,15,4.0,1,3,0,1,0,0,0,4,0,0,1,8,3,2,0,3
17,PIT-2015-09-17,2015-09-17,CHC,A,PIT,13,3.1,2,4,1,0,0,0,0,0,0,0,0,9,4,3,0,3
18,CHC-2015-09-19,2015-09-19,CHC,H,STL,4,0.2,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,1
19,CHC-2015-09-21,2015-09-21,CHC,H,MIL,4,1.1,0,1,0,0,0,0,0,0,0,0,0,1,3,3,0,1
20,CHC-2015-09-26,2015-09-26,CHC,H,PIT,4,1.0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,4
21,CHC-2015-09-28,2015-09-28,CHC,H,KCR,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
22,CIN-2015-10-01,2015-10-01,CHC,A,CIN,1,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2
0,CHC-2016-04-13,2016-04-13,CHC,H,CIN,3,1.0,0,1,0,0,0,0,0,0,0,0,1,3,0,0,0,99
1,CHC-2016-04-15,2016-04-15,CHC,H,COL,4,0.1,0,1,0,0,0,1,1,1,0,0,0,2,0,0,0,1
2,STL-2016-04-20,2016-04-20,CHC,A,STL,1,0.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
3,CIN-2016-04-23,2016-04-23,CHC,A,CIN,6,1.0,2,3,0,0,0,1,0,1,0,0,0,3,1,0,0,2
4,CHC-2016-05-05,2016-05-05,CHC,H,WSN,1,0.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11
5,CHC-2016-05-06,2016-05-06,CHC,H,WSN,4,0.2,2,1,0,0,0,1,0,1,0,0,0,2,0,0,0,0
6,CHC-2016-05-07,2016-05-07,CHC,H,WSN,2,1.0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
7,CHC-2016-05-10,2016-05-10,CHC,H,SDP,1,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2
8,CHC-2016-05-11,2016-05-11,CHC,H,SDP,3,1.0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0
9,CHC-2016-05-13,2016-05-13,CHC,H,PIT,1,0.0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1
