,game_code,date,team,side,opp,PA,AB,IP,ER,H,2B,3B,HR,BB,IBB,K,HBP,SF,GDP,GB,FB,LD,PU,days_rest,w_park_factor,r_wOBA,r_PA,r_1B_PA,r_2B_PA,r_3B_PA,r_HR_PA,r_BB_PA,r_IBB_PA,r_HBP_PA,r_GDP_PA,r_K_PA,r_SF_PA,r_avg_pf,h_wOBA,h_PA,h_1B_PA,h_2B_PA,h_3B_PA,h_HR_PA,h_BB_PA,h_IBB_PA,h_HBP_PA,h_GDP_PA,h_K_PA,h_SF_PA,h_avg_pf
0,CLE-2015-06-21,2015-06-21,CLE,H,TBR,29,28,7.2,0,6,1,0,0,1,0,4,0,0,1,14,10,5,1,99,2958,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,TBR-2015-06-29,2015-06-29,CLE,A,TBR,26,26,8.0,1,2,0,0,1,0,0,2,0,0,0,9,15,5,4,7,2522,0.219,30,0.167,0.033,0.0,0.0,0.033,0.0,0.0,0.033,0.133,0.0,98.6,0.222,30,0.167,0.033,0.0,0.0,0.033,0.0,0.0,0.033,0.133,0.0,98.6
2,PIT-2015-07-04,2015-07-04,CLE,A,PIT,29,28,8.0,1,6,2,0,0,0,0,4,0,0,0,16,9,3,2,4,2842,0.169,56,0.107,0.018,0.0,0.018,0.018,0.0,0.0,0.018,0.107,0.0,97.857,0.172,56,0.107,0.018,0.0,0.018,0.018,0.0,0.0,0.018,0.107,0.0,97.857
3,CLE-2015-07-09,2015-07-09,CLE,H,HOU,23,21,6.2,1,3,0,0,1,2,0,1,0,0,1,9,11,5,2,4,2346,0.185,85,0.118,0.035,0.0,0.012,0.012,0.0,0.0,0.012,0.118,0.0,97.906,0.188,85,0.118,0.035,0.0,0.012,0.012,0.0,0.0,0.012,0.118,0.0,97.906
4,MIL-2015-07-22,2015-07-22,CLE,A,MIL,18,18,2.2,4,10,0,0,1,0,0,1,0,0,0,4,13,11,0,12,1836,0.22,53,0.113,0.038,0.0,0.019,0.038,0.0,0.0,0.019,0.094,0.0,97.887,0.197,108,0.111,0.028,0.0,0.019,0.028,0.0,0.0,0.019,0.102,0.0,98.778
5,CLE-2015-07-27,2015-07-27,CLE,H,KCR,28,25,5.2,7,8,2,1,2,2,0,2,1,0,0,12,11,6,1,4,2856,0.371,42,0.262,0.0,0.0,0.048,0.048,0.0,0.0,0.024,0.048,0.0,99.571,0.25,126,0.167,0.024,0.0,0.024,0.024,0.0,0.0,0.016,0.095,0.0,99.238
6,OAK-2015-08-01,2015-08-01,CLE,A,OAK,26,24,6.2,3,6,2,0,1,2,0,4,0,0,1,10,10,7,1,4,2548,0.499,47,0.255,0.043,0.021,0.064,0.043,0.0,0.021,0.0,0.064,0.0,99.83,0.291,154,0.156,0.032,0.006,0.032,0.032,0.0,0.006,0.013,0.091,0.0,99.74
7,CLE-2015-08-07,2015-08-07,CLE,H,MIN,14,12,2.2,6,5,2,0,0,1,1,2,0,0,0,5,6,4,1,5,1428,0.438,73,0.205,0.055,0.014,0.055,0.055,0.0,0.014,0.014,0.096,0.0,99.178,0.298,180,0.15,0.039,0.006,0.033,0.039,0.0,0.006,0.017,0.1,0.0,99.489
8,CLE-2015-08-26,2015-08-26,CLE,H,MIL,17,15,4.1,2,2,0,0,1,2,0,4,0,0,0,3,8,2,3,18,1734,0.487,15,0.2,0.133,0.0,0.0,0.067,0.067,0.0,0.0,0.133,0.0,95.2,0.31,194,0.155,0.046,0.005,0.031,0.041,0.005,0.005,0.015,0.103,0.0,99.67
9,TOR-2015-09-01,2015-09-01,CLE,A,TOR,23,18,6.0,2,3,0,0,0,2,0,2,0,2,0,12,7,3,1,5,2323,0.254,18,0.056,0.0,0.0,0.056,0.111,0.0,0.0,0.0,0.222,0.0,96.333,0.306,211,0.147,0.043,0.005,0.033,0.047,0.005,0.005,0.014,0.114,0.0,99.858
