,game_code,date,team,side,opp,PA,IP,ER,H,2B,3B,HR,BB,IBB,K,HBP,SF,GDP,GB,FB,LD,PU,days_rest
0,SDP-2014-04-02,2014-04-02,SDP,H,LAD,24,5.0,3,5,2,0,0,4,0,7,0,0,1,6,7,3,2,99
1,SDP-2014-04-08,2014-04-08,SDP,A,CLE,26,5.1,2,5,1,0,1,5,0,2,0,1,2,12,7,4,0,5
2,SDP-2014-04-13,2014-04-13,SDP,H,DET,29,7.0,1,6,1,0,0,1,0,7,1,0,0,12,8,3,1,4
3,SDP-2014-04-18,2014-04-18,SDP,H,SFG,28,8.0,0,4,1,0,0,1,0,9,0,0,1,10,8,3,2,4
4,SDP-2014-04-23,2014-04-23,SDP,A,MIL,27,6.0,5,9,1,0,2,2,0,3,0,0,0,9,13,9,0,4
5,SDP-2014-04-28,2014-04-28,SDP,A,SFG,23,5.1,4,8,1,1,1,2,0,4,0,0,3,10,7,5,0,4
6,SDP-2014-05-04,2014-05-04,SDP,H,ARI,29,7.0,1,7,0,0,1,1,0,5,0,0,1,16,7,2,1,5
7,SDP-2014-05-09,2014-05-09,SDP,H,MIA,26,7.0,1,4,0,0,1,2,0,8,0,0,1,12,4,2,0,4
8,SDP-2014-05-15,2014-05-15,SDP,A,CIN,28,7.0,1,3,1,0,0,5,0,8,0,0,1,11,4,2,1,5
9,SDP-2014-05-21,2014-05-21,SDP,H,MIN,27,7.0,1,3,0,0,0,3,0,8,0,1,0,12,4,2,0,5
10,SDP-2014-05-26,2014-05-26,SDP,A,ARI,23,5.0,4,9,1,0,0,0,0,4,0,0,1,11,8,4,0,4
11,SDP-2014-05-31,2014-05-31,SDP,A,CHW,26,6.0,1,5,1,0,0,3,0,5,0,0,2,11,7,5,0,4
12,SDP-2014-06-06,2014-06-06,SDP,H,WSN,26,5.1,5,5,1,1,1,3,0,7,1,0,0,10,5,4,0,5
13,SDP-2014-06-11,2014-06-11,SDP,A,PHI,26,7.0,0,4,0,0,0,1,0,7,0,0,1,13,5,2,0,4
14,SDP-2014-06-16,2014-06-16,SDP,A,SEA,31,5.2,5,7,1,0,2,7,0,6,1,0,1,8,9,5,1,4
15,SDP-2014-06-21,2014-06-21,SDP,H,LAD,27,7.0,2,6,1,0,0,1,0,5,0,1,0,14,8,5,0,4
16,SDP-2014-06-27,2014-06-27,SDP,H,ARI,26,7.0,2,5,1,0,0,1,0,7,0,0,1,12,6,4,0,5
17,SDP-2014-07-02,2014-07-02,SDP,H,CIN,30,9.0,0,3,1,0,0,0,0,9,0,0,0,9,12,4,1,4
18,SDP-2014-07-08,2014-07-08,SDP,A,COL,24,6.0,2,6,1,0,1,0,0,6,0,0,0,9,9,6,0,5
19,SDP-2014-07-13,2014-07-13,SDP,A,LAD,28,7.0,1,6,1,0,0,1,0,9,1,0,0,10,7,5,0,4
20,SDP-2014-07-19,2014-07-19,SDP,H,NYM,26,7.0,0,4,0,0,0,3,0,6,0,0,1,10,7,5,0,5
21,SDP-2014-07-24,2014-07-24,SDP,A,CHC,25,6.0,1,5,1,0,0,1,0,11,0,0,0,8,5,3,0,4
22,SDP-2014-07-29,2014-07-29,SDP,H,STL,26,6.0,1,4,1,0,0,5,0,7,0,1,1,7,7,3,1,4
23,SDP-2014-08-03,2014-08-03,SDP,H,ATL,24,6.0,2,5,1,1,0,2,1,7,0,0,1,7,8,6,1,4
24,SDP-2014-08-10,2014-08-10,SDP,A,PIT,26,6.0,2,6,1,0,1,2,0,3,2,0,1,8,11,5,4,6
25,SDP-2014-08-15,2014-08-15,SDP,A,STL,29,6.0,3,5,0,0,0,4,0,2,2,0,0,14,7,4,0,4
26,SDP-2014-08-21,2014-08-21,SDP,A,LAD,28,8.0,2,4,0,0,1,2,0,8,0,0,0,14,4,0,0,5
27,SDP-2014-08-26,2014-08-26,SDP,H,MIL,23,6.1,1,4,2,0,0,2,0,6,0,0,0,5,10,3,1,4
28,SDP-2014-09-01,2014-09-01,SDP,H,ARI,26,6.0,1,6,0,0,0,2,0,8,0,0,0,11,5,2,2,5
29,SDP-2014-09-07,2014-09-07,SDP,A,COL,27,5.2,3,7,0,0,1,4,1,7,1,0,1,10,5,4,0,5
30,SDP-2014-09-13,2014-09-13,SDP,A,ARI,17,3.0,4,5,1,0,0,2,0,4,0,0,0,7,4,4,0,5
