,game_code,date,team,side,opp,PA,AB,IP,ER,H,2B,3B,HR,BB,IBB,K,HBP,SF,GDP,GB,FB,LD,PU,days_rest,w_park_factor,r_wOBA,r_PA,r_1B_PA,r_2B_PA,r_3B_PA,r_HR_PA,r_BB_PA,r_IBB_PA,r_HBP_PA,r_GDP_PA,r_K_PA,r_SF_PA,r_avg_pf,h_wOBA,h_PA,h_1B_PA,h_2B_PA,h_3B_PA,h_HR_PA,h_BB_PA,h_IBB_PA,h_HBP_PA,h_GDP_PA,h_K_PA,h_SF_PA,h_avg_pf
0,MIN-2020-08-18,2020-08-18,MIL,A,MIN,5,3,1.0,1,1,0,0,0,2,0,1,0,0,1,2,0,0,0,99,490,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,MIN-2020-08-20,2020-08-20,MIL,A,MIN,9,5,1.0,2,1,1,0,0,3,1,3,1,0,0,2,0,0,0,1,882,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,PIT-2020-08-22,2020-08-22,MIL,A,PIT,5,3,0.2,3,1,1,0,0,2,0,1,0,0,0,1,1,1,0,1,500,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,MIL-2021-04-13,2021-04-13,MIL,H,CHC,3,3,1.0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,99,300,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.499,20,0.05,0.1,0.0,0.0,0.35,0.05,0.05,0.05,0.25,0.0,93.6
4,MIL-2021-04-16,2021-04-16,MIL,H,PIT,3,3,1.0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,2,300,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,75.0,0.428,23,0.043,0.087,0.0,0.0,0.304,0.043,0.043,0.043,0.304,0.0,94.435
5,MIL-2021-04-18,2021-04-18,MIL,H,PIT,4,3,0.2,0,1,0,0,0,1,0,0,0,0,0,2,1,0,0,1,400,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.571,0.0,85.714,0.374,26,0.038,0.077,0.0,0.0,0.269,0.038,0.038,0.038,0.346,0.0,95.077
6,CHC-2021-04-23,2021-04-23,MIL,A,CHC,7,5,1.0,4,2,1,0,1,1,0,2,1,0,0,1,2,0,0,4,693,0.157,11,0.091,0.0,0.0,0.0,0.091,0.0,0.0,0.0,0.364,0.0,90.909,0.377,30,0.067,0.067,0.0,0.0,0.267,0.033,0.033,0.033,0.3,0.0,95.733
7,MIL-2021-04-26,2021-04-26,MIL,H,MIA,4,4,1.0,1,1,0,0,1,0,0,3,0,0,0,0,1,1,0,2,400,0.367,18,0.056,0.056,0.0,0.056,0.111,0.0,0.056,0.0,0.333,0.0,94.056,0.434,37,0.054,0.081,0.0,0.027,0.243,0.027,0.054,0.027,0.297,0.0,96.351
8,MIL-2021-04-28,2021-04-28,MIL,H,MIA,3,2,1.0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,300,0.392,22,0.045,0.045,0.0,0.091,0.091,0.0,0.045,0.0,0.409,0.0,95.136,0.441,41,0.049,0.073,0.0,0.049,0.22,0.024,0.049,0.024,0.341,0.0,96.707
9,MIL-2021-05-01,2021-05-01,MIL,H,LAD,2,1,0.2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2,200,0.372,25,0.04,0.04,0.0,0.08,0.12,0.0,0.04,0.0,0.36,0.0,95.72,0.426,44,0.045,0.068,0.0,0.045,0.227,0.023,0.045,0.023,0.318,0.0,96.932
