,game_code,date,team,side,opp,PA,AB,IP,ER,H,2B,3B,HR,BB,IBB,K,HBP,SF,GDP,GB,FB,LD,PU,days_rest,w_park_factor,r_wOBA,r_PA,r_1B_PA,r_2B_PA,r_3B_PA,r_HR_PA,r_BB_PA,r_IBB_PA,r_HBP_PA,r_GDP_PA,r_K_PA,r_SF_PA,r_avg_pf,h_wOBA,h_PA,h_1B_PA,h_2B_PA,h_3B_PA,h_HR_PA,h_BB_PA,h_IBB_PA,h_HBP_PA,h_GDP_PA,h_K_PA,h_SF_PA,h_avg_pf,imputed
42,CIN-2015-04-12,2015-04-12,STL,A,CIN,11,6,2.0,0,1,0,0,0,3,0,3,1,0,0,2,2,1,1,99,1111,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,0.319,293.0,0.137,0.082,0.003,0.014,0.065,0.014,0.007,0.01,0.225,0.007,99.392,1
43,WSN-2015-04-21,2015-04-21,STL,A,WSN,3,3,0.2,1,1,0,0,1,0,0,1,0,0,0,0,2,2,0,8,303,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,0.31,280.0,0.132,0.068,0.004,0.014,0.075,0.014,0.011,0.011,0.221,0.007,99.489,1
44,MIL-2015-04-26,2015-04-26,STL,A,MIL,6,6,2.0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,1,4,612,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,0.302,256.0,0.113,0.07,0.004,0.016,0.078,0.012,0.012,0.012,0.242,0.004,99.137,1
45,STL-2015-04-28,2015-04-28,STL,H,PHI,3,3,1.0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,291,0.301,21.0,0.048,0.0,0.0,0.048,0.143,0.0,0.048,0.0,0.19,0.0,96.476,0.294,262.0,0.111,0.069,0.004,0.015,0.076,0.011,0.011,0.011,0.237,0.004,99.202,0
46,STL-2015-04-30,2015-04-30,STL,H,PHI,10,9,3.2,0,0,0,0,0,0,0,2,0,1,0,2,6,1,1,1,970,0.26,24.0,0.042,0.0,0.0,0.042,0.125,0.0,0.042,0.0,0.208,0.0,96.542,0.291,265.0,0.109,0.068,0.004,0.015,0.075,0.011,0.011,0.011,0.238,0.004,99.177,0
47,STL-2015-05-02,2015-05-02,STL,H,PIT,5,4,1.0,0,1,1,0,0,1,1,1,0,0,0,2,1,1,0,1,485,0.179,34.0,0.029,0.0,0.0,0.029,0.088,0.0,0.029,0.0,0.206,0.029,96.676,0.28,275.0,0.105,0.065,0.004,0.015,0.073,0.011,0.011,0.011,0.236,0.007,99.098,0
48,STL-2015-05-04,2015-05-04,STL,H,CHC,10,9,2.1,0,1,0,1,0,1,0,4,0,0,0,2,3,1,1,1,970,0.154,28.0,0.0,0.036,0.0,0.036,0.036,0.036,0.0,0.0,0.179,0.036,95.036,0.281,276.0,0.098,0.069,0.004,0.014,0.076,0.014,0.011,0.007,0.239,0.007,99.062,0
49,STL-2015-05-06,2015-05-06,STL,H,CHC,4,3,1.0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,1,388,0.175,38.0,0.0,0.026,0.026,0.026,0.053,0.026,0.0,0.0,0.237,0.026,95.553,0.281,284.0,0.095,0.067,0.007,0.014,0.077,0.014,0.011,0.007,0.246,0.007,98.989,0
50,CLE-2015-05-13,2015-05-13,STL,A,CLE,5,4,1.0,0,1,0,0,0,1,0,1,0,0,0,1,2,2,0,6,510,0.133,39.0,0.0,0.026,0.026,0.0,0.077,0.026,0.0,0.0,0.231,0.026,95.282,0.275,272.0,0.092,0.062,0.007,0.015,0.077,0.015,0.011,0.007,0.257,0.007,98.919,0
51,STL-2015-05-16,2015-05-16,STL,H,DET,13,12,3.1,0,4,0,0,0,1,0,2,0,0,1,5,5,2,1,2,1261,0.154,44.0,0.023,0.023,0.023,0.0,0.091,0.023,0.0,0.0,0.227,0.023,96.045,0.276,277.0,0.094,0.061,0.007,0.014,0.079,0.014,0.011,0.007,0.256,0.007,98.975,0
