,game_code,date,team,side,opp,PA,IP,ER,H,2B,3B,HR,BB,IBB,K,HBP,SF,GDP,GB,FB,LD,PU,days_rest
0,TBR-2019-06-29,2019-06-29,TBR,H,TEX,20,6.0,0,1,0,0,0,1,0,3,0,0,0,6,10,5,2,99
1,TBR-2019-07-05,2019-07-05,TBR,H,NYY,20,5.0,3,6,0,0,1,0,0,3,0,0,1,6,11,6,3,5
2,TBR-2019-07-13,2019-07-13,TBR,A,BAL,18,5.0,0,3,0,0,0,0,0,7,0,0,0,6,5,4,1,7
3,TBR-2019-07-19,2019-07-19,TBR,H,CHW,20,3.1,6,10,5,0,1,0,0,5,0,0,0,4,11,5,2,5
4,TBR-2019-08-01,2019-08-01,TBR,A,BOS,24,5.1,3,7,2,0,2,1,0,7,0,0,0,5,11,5,1,12
5,TBR-2019-08-07,2019-08-07,TBR,H,TOR,23,5.0,3,6,2,0,2,1,0,8,0,0,0,3,11,3,1,5
6,TBR-2019-08-13,2019-08-13,TBR,A,SDP,21,4.0,4,5,2,0,0,6,0,7,0,0,0,4,4,0,0,5
7,TBR-2019-08-19,2019-08-19,TBR,H,SEA,13,2.0,3,3,0,0,2,3,0,1,0,0,0,5,4,0,1,5
8,TBR-2019-09-06,2019-09-06,TBR,H,TOR,12,3.2,0,1,0,1,0,0,0,7,0,0,0,2,3,0,0,17
9,TBR-2019-09-12,2019-09-12,TBR,A,TEX,19,3.1,3,6,2,0,0,2,0,2,0,0,0,7,8,3,1,5
10,TBR-2019-09-18,2019-09-18,TBR,A,LAD,16,4.0,3,3,2,0,0,1,0,3,0,1,0,3,9,4,0,5
11,TBR-2019-09-24,2019-09-24,TBR,H,NYY,8,1.2,0,2,0,0,0,1,0,3,0,0,0,1,3,1,0,5
12,TBR-2019-09-29,2019-09-29,TBR,A,TOR,2,0.2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4
