,game_code,date,team,side,opp,PA,IP,ER,H,2B,3B,HR,BB,IBB,K,HBP,SF,GDP,GB,FB,LD,PU,days_rest
0,SFG-2014-03-31,2014-03-31,SFG,A,ARI,21,4.0,0,6,2,0,0,2,0,3,0,0,0,9,7,2,1,99
1,SFG-2014-04-05,2014-04-05,SFG,A,LAD,27,6.1,2,8,3,0,0,1,0,10,0,0,0,7,9,6,1,4
2,SFG-2014-04-11,2014-04-11,SFG,H,COL,28,6.0,4,9,2,0,1,2,0,7,0,0,0,9,10,3,0,5
3,SFG-2014-04-17,2014-04-17,SFG,H,LAD,22,4.1,2,6,2,0,0,3,1,6,0,0,0,4,9,7,1,5
4,SFG-2014-04-22,2014-04-22,SFG,A,COL,33,8.0,2,9,0,0,2,1,1,6,0,0,2,14,12,4,0,4
5,SFG-2014-04-28,2014-04-28,SFG,H,SDP,28,5.0,4,7,2,0,1,4,0,5,0,0,0,11,8,3,1,5
6,SFG-2014-05-04,2014-05-04,SFG,A,ATL,23,6.0,0,3,0,0,0,1,0,9,0,1,0,3,10,3,3,5
7,SFG-2014-05-09,2014-05-09,SFG,A,LAD,28,8.0,1,4,1,0,1,1,0,8,0,0,1,5,14,3,1,4
8,SFG-2014-05-14,2014-05-14,SFG,H,ATL,22,5.0,4,7,4,1,0,1,0,5,0,0,1,8,8,4,1,4
9,SFG-2014-05-20,2014-05-20,SFG,A,COL,28,6.0,3,8,2,0,1,1,0,6,1,0,1,14,7,3,0,5
10,SFG-2014-05-25,2014-05-25,SFG,H,MIN,25,7.0,1,3,0,0,0,0,0,10,1,1,0,8,6,1,1,4
11,SFG-2014-05-30,2014-05-30,SFG,A,STL,24,7.0,0,3,1,0,0,1,0,10,0,0,2,7,6,3,0,4
12,SFG-2014-06-05,2014-06-05,SFG,A,CIN,27,8.0,1,3,0,0,1,0,0,5,0,0,0,14,8,4,3,5
13,SFG-2014-06-10,2014-06-10,SFG,H,WSN,28,7.0,2,8,2,0,0,1,1,5,0,1,1,8,14,12,0,4
14,SFG-2014-06-15,2014-06-15,SFG,H,COL,29,7.0,4,6,1,0,1,4,0,9,1,0,2,10,5,2,0,4
15,SFG-2014-06-22,2014-06-22,SFG,A,ARI,28,8.0,0,2,0,0,0,2,0,7,0,0,0,13,6,3,1,6
16,SFG-2014-06-27,2014-06-27,SFG,H,CIN,27,6.0,5,9,1,0,0,1,0,3,0,0,0,12,11,8,0,4
17,SFG-2014-07-03,2014-07-03,SFG,H,STL,24,5.0,4,6,2,0,1,3,0,6,0,0,1,6,9,5,1,5
18,SFG-2014-07-08,2014-07-08,SFG,A,OAK,33,7.0,6,10,4,0,0,3,0,3,0,0,0,12,15,9,2,4
19,SFG-2014-07-13,2014-07-13,SFG,H,ARI,27,6.1,4,10,1,0,1,0,0,5,0,0,0,13,9,7,0,4
20,SFG-2014-07-18,2014-07-18,SFG,A,MIA,23,6.0,1,4,1,0,1,2,0,7,0,0,1,9,5,3,0,4
21,SFG-2014-07-23,2014-07-23,SFG,A,PHI,27,8.0,0,5,1,0,0,0,0,6,0,0,1,11,10,6,1,4
22,SFG-2014-07-28,2014-07-28,SFG,H,PIT,20,4.0,5,6,0,0,1,2,0,2,0,2,0,4,12,5,2,4
23,SFG-2014-08-03,2014-08-03,SFG,A,NYM,30,9.0,0,2,1,0,0,1,0,10,0,0,1,4,15,5,3,5
24,SFG-2014-08-08,2014-08-08,SFG,A,KCR,30,8.0,3,7,1,0,1,0,0,5,1,0,2,14,10,5,0,4
25,SFG-2014-08-15,2014-08-15,SFG,H,PHI,24,7.0,1,4,1,0,1,0,0,9,0,0,0,6,9,3,2,6
26,SFG-2014-08-21,2014-08-21,SFG,A,CHC,29,7.0,3,7,0,0,2,1,0,12,0,0,0,6,10,1,1,5
27,SFG-2014-08-26,2014-08-26,SFG,H,COL,28,9.0,0,1,1,0,0,0,0,13,0,0,0,4,11,4,4,4
28,SFG-2014-08-31,2014-08-31,SFG,H,MIL,23,6.0,1,5,1,0,0,1,0,7,0,0,1,6,9,6,1,4
29,SFG-2014-09-06,2014-09-06,SFG,A,DET,26,6.0,3,10,1,0,2,0,0,0,0,0,1,11,15,7,3,5
30,SFG-2014-09-12,2014-09-12,SFG,H,LAD,27,7.0,0,3,1,0,0,2,0,9,1,0,0,9,7,2,1,5
31,SFG-2014-09-17,2014-09-17,SFG,A,ARI,26,6.0,2,7,1,1,0,2,0,6,0,0,0,5,13,5,1,4
32,SFG-2014-09-23,2014-09-23,SFG,A,LAD,28,7.1,4,6,0,0,3,0,0,5,1,0,0,10,12,2,2,5
0,SFG-2015-04-06,2015-04-06,SFG,A,ARI,28,7.0,1,6,0,1,0,1,0,3,2,0,2,13,9,2,1,99
1,SFG-2015-04-11,2015-04-11,SFG,A,SDP,18,3.0,5,10,1,0,0,0,0,4,0,0,0,4,10,6,2,4
