,game_code,date,team,side,opp,PA,AB,IP,ER,H,2B,3B,HR,BB,IBB,K,HBP,SF,GDP,GB,FB,LD,PU,days_rest,w_park_factor,r_wOBA,r_PA,r_1B_PA,r_2B_PA,r_3B_PA,r_HR_PA,r_BB_PA,r_IBB_PA,r_HBP_PA,r_GDP_PA,r_K_PA,r_SF_PA,r_avg_pf,h_wOBA,h_PA,h_1B_PA,h_2B_PA,h_3B_PA,h_HR_PA,h_BB_PA,h_IBB_PA,h_HBP_PA,h_GDP_PA,h_K_PA,h_SF_PA,h_avg_pf
0,CHW-2018-08-21,2018-08-21,CHW,H,MIN,10,9,2.0,0,3,0,0,0,0,0,4,1,0,0,1,4,1,0,99,990,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,DET-2018-08-26,2018-08-26,CHW,A,DET,26,24,6.0,1,7,2,0,0,0,0,4,2,0,1,7,13,7,1,4,2652,0.336,11,0.273,0.0,0.0,0.0,0.0,0.0,0.091,0.0,0.364,0.0,90.0,0.335,11,0.273,0.0,0.0,0.0,0.0,0.0,0.091,0.0,0.364,0.0,90.0
2,CHW-2018-08-31,2018-08-31,CHW,H,BOS,12,9,3.0,0,1,1,0,0,1,0,1,2,0,0,2,6,1,4,4,1188,0.325,37,0.216,0.054,0.0,0.0,0.0,0.0,0.081,0.027,0.216,0.0,98.432,0.324,37,0.216,0.054,0.0,0.0,0.0,0.0,0.081,0.027,0.216,0.0,98.432
3,CHW-2018-09-05,2018-09-05,CHW,H,DET,20,19,3.1,7,9,2,0,4,1,0,6,0,0,0,3,10,6,1,4,1980,0.314,49,0.163,0.061,0.0,0.0,0.02,0.0,0.102,0.02,0.184,0.0,98.571,0.313,49,0.163,0.061,0.0,0.0,0.02,0.0,0.102,0.02,0.184,0.0,98.571
4,LAA-2021-04-02,2021-04-02,CHW,A,LAA,7,6,2.0,0,0,0,0,0,1,0,3,0,0,0,1,2,0,2,99,714,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,SEA-2021-04-05,2021-04-05,CHW,A,SEA,8,7,2.0,0,1,1,0,0,1,0,5,0,0,0,2,0,0,0,2,760,0.099,8,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.375,0.0,89.25,0.1,8,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.375,0.0,89.25
6,CHW-2021-04-11,2021-04-11,CHW,H,KCR,7,7,2.1,0,0,0,0,0,0,0,3,0,0,0,1,3,2,1,5,707,0.175,16,0.0,0.062,0.0,0.0,0.125,0.0,0.0,0.0,0.5,0.0,92.125,0.176,16,0.0,0.062,0.0,0.0,0.125,0.0,0.0,0.0,0.5,0.0,92.125
7,CHW-2021-04-15,2021-04-15,CHW,H,CLE,7,6,1.1,1,1,0,0,0,1,0,2,0,0,0,2,2,0,0,3,707,0.119,23,0.0,0.043,0.0,0.0,0.087,0.0,0.0,0.0,0.478,0.0,94.826,0.12,23,0.0,0.043,0.0,0.0,0.087,0.0,0.0,0.0,0.478,0.0,94.826
8,BOS-2021-04-18,2021-04-18,CHW,A,BOS,11,10,3.0,1,1,0,0,0,1,0,4,0,0,0,4,2,1,1,2,1155,0.145,30,0.033,0.033,0.0,0.0,0.1,0.0,0.0,0.0,0.433,0.0,96.267,0.145,30,0.033,0.033,0.0,0.0,0.1,0.0,0.0,0.0,0.433,0.0,96.267
9,CHW-2021-04-25,2021-04-25,CHW,H,TEX,18,18,5.0,1,4,0,0,1,0,0,10,0,0,1,5,3,2,0,6,1818,0.154,34,0.059,0.029,0.0,0.0,0.088,0.0,0.0,0.0,0.412,0.0,97.912,0.145,41,0.049,0.024,0.0,0.0,0.098,0.0,0.0,0.0,0.415,0.0,98.61
10,CHW-2021-05-01,2021-05-01,CHW,H,CLE,10,10,3.0,0,1,0,0,0,0,0,3,0,0,0,3,4,0,2,5,1010,0.181,44,0.114,0.0,0.0,0.023,0.045,0.0,0.0,0.023,0.432,0.0,99.705,0.18,59,0.085,0.017,0.0,0.017,0.068,0.0,0.0,0.017,0.458,0.0,99.339
11,CIN-2021-05-05,2021-05-05,CHW,A,CIN,10,6,1.2,0,1,0,0,0,4,1,4,0,0,0,0,2,1,1,3,1060,0.188,47,0.128,0.0,0.0,0.021,0.043,0.0,0.0,0.021,0.404,0.0,99.787,0.166,69,0.087,0.014,0.0,0.014,0.058,0.0,0.0,0.014,0.435,0.0,99.58
12,KCR-2021-05-08,2021-05-08,CHW,A,KCR,9,9,2.0,1,3,1,1,0,0,0,1,0,0,0,2,6,2,2,2,927,0.224,50,0.12,0.0,0.0,0.02,0.1,0.02,0.0,0.02,0.42,0.0,100.86,0.195,79,0.089,0.013,0.0,0.013,0.101,0.013,0.0,0.013,0.43,0.0,100.392
13,CHW-2021-05-14,2021-05-14,CHW,H,KCR,16,14,4.0,1,2,0,0,1,2,0,5,0,0,0,2,7,1,2,5,1616,0.28,48,0.125,0.021,0.021,0.021,0.083,0.021,0.0,0.021,0.375,0.0,100.312,0.217,88,0.091,0.023,0.011,0.011,0.091,0.011,0.0,0.011,0.398,0.0,100.659
14,MIN-2021-05-18,2021-05-18,CHW,A,MIN,4,4,1.0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,0,3,392,0.284,46,0.087,0.022,0.022,0.022,0.13,0.022,0.0,0.0,0.283,0.0,100.283,0.225,104,0.087,0.019,0.01,0.019,0.096,0.01,0.0,0.01,0.385,0.0,100.712
15,NYY-2021-05-21,2021-05-21,CHW,A,NYY,6,6,1.0,1,3,0,0,1,0,0,2,0,0,0,1,3,2,0,2,594,0.278,50,0.1,0.02,0.02,0.02,0.12,0.02,0.0,0.0,0.26,0.0,100.1,0.225,108,0.093,0.019,0.009,0.019,0.093,0.009,0.0,0.009,0.37,0.0,100.611
16,CHW-2021-05-24,2021-05-24,CHW,H,STL,8,8,2.0,0,2,0,0,0,0,0,3,0,0,0,2,3,1,0,2,808,0.369,46,0.13,0.022,0.022,0.043,0.13,0.022,0.0,0.0,0.261,0.0,99.761,0.246,114,0.105,0.018,0.009,0.026,0.088,0.009,0.0,0.009,0.368,0.0,100.526
17,CHW-2021-05-26,2021-05-26,CHW,H,STL,4,3,1.0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,1,1,404,0.334,44,0.159,0.023,0.023,0.045,0.045,0.0,0.0,0.0,0.25,0.0,98.568,0.244,122,0.115,0.016,0.008,0.025,0.082,0.008,0.0,0.008,0.369,0.0,100.557
18,CHW-2021-07-01,2021-07-01,CHW,H,MIN,3,2,1.0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,35,303,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.242,126,0.111,0.016,0.008,0.024,0.087,0.008,0.0,0.008,0.357,0.0,100.571
19,MIN-2021-07-06,2021-07-06,CHW,A,MIN,4,4,1.0,0,1,0,0,0,0,0,0,0,0,0,3,1,1,0,4,392,0.231,4,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,75.75,0.242,129,0.109,0.016,0.008,0.023,0.093,0.008,0.0,0.016,0.349,0.0,100.581
