,game_code,date,team,side,opp,PA,AB,IP,ER,H,2B,3B,HR,BB,IBB,K,HBP,SF,GDP,GB,FB,LD,PU,days_rest,w_park_factor,r_wOBA,r_PA,r_1B_PA,r_2B_PA,r_3B_PA,r_HR_PA,r_BB_PA,r_IBB_PA,r_HBP_PA,r_GDP_PA,r_K_PA,r_SF_PA,r_avg_pf,h_wOBA,h_PA,h_1B_PA,h_2B_PA,h_3B_PA,h_HR_PA,h_BB_PA,h_IBB_PA,h_HBP_PA,h_GDP_PA,h_K_PA,h_SF_PA,h_avg_pf,imputed
0,CIN-2016-09-17,2016-09-17,CIN,H,PIT,5,2,1.0,0,0,0,0,0,2,0,0,0,0,0,2,1,0,1,99,510,0.322,76,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,0.322,684,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,1
1,CHC-2016-09-20,2016-09-20,CIN,A,CHC,4,4,1.0,0,2,0,0,0,0,0,0,0,0,1,1,3,1,0,2,400,0.322,76,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,0.322,684,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,1
2,CHC-2016-09-21,2016-09-21,CIN,A,CHC,2,2,0.1,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,0,200,0.322,76,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,0.322,684,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,1
3,STL-2016-09-27,2016-09-27,CIN,A,STL,6,4,1.0,3,2,0,0,1,2,0,1,0,0,0,0,3,1,1,5,588,0.322,76,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,0.322,684,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,1
4,CIN-2016-09-30,2016-09-30,CIN,H,CHC,3,2,1.0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,2,306,0.322,76,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,0.322,684,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,1
5,MIN-2018-04-29,2018-04-29,MIN,H,CIN,11,10,2.1,0,3,0,0,0,1,0,2,0,0,0,3,5,2,1,99,1111,0.318,76,0.142,0.045,0.004,0.03,0.085,0.005,0.011,0.019,0.223,0.007,100.0,0.318,685,0.142,0.045,0.004,0.03,0.085,0.005,0.011,0.019,0.223,0.007,100.0,1
6,MIN-2018-05-01,2018-05-01,MIN,H,TOR,2,2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,202,0.318,76,0.142,0.045,0.004,0.03,0.085,0.005,0.011,0.019,0.223,0.007,100.0,0.318,685,0.142,0.045,0.004,0.03,0.085,0.005,0.011,0.019,0.223,0.007,100.0,1
7,CHW-2018-05-05,2018-05-05,MIN,A,CHW,8,8,2.0,1,2,0,0,1,0,0,3,0,0,0,2,3,1,1,3,792,0.318,76,0.142,0.045,0.004,0.03,0.085,0.005,0.011,0.019,0.223,0.007,100.0,0.318,685,0.142,0.045,0.004,0.03,0.085,0.005,0.011,0.019,0.223,0.007,100.0,1
8,STL-2018-05-07,2018-05-07,MIN,A,STL,7,7,2.0,0,1,0,0,0,0,0,2,0,0,0,3,2,0,0,1,672,0.297,22,0.182,0.0,0.0,0.045,0.045,0.0,0.0,0.0,0.227,0.0,95.682,0.318,685,0.142,0.045,0.004,0.03,0.085,0.005,0.011,0.019,0.223,0.007,100.0,1
9,LAA-2018-05-10,2018-05-10,MIN,A,LAA,3,3,1.0,0,1,0,0,0,0,0,0,0,0,1,2,1,0,0,2,297,0.254,29,0.172,0.0,0.0,0.034,0.034,0.0,0.0,0.0,0.241,0.0,95.759,0.318,685,0.142,0.045,0.004,0.03,0.085,0.005,0.011,0.019,0.223,0.007,100.0,1
10,LAA-2018-05-11,2018-05-11,MIN,A,LAA,3,3,1.0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,297,0.258,32,0.188,0.0,0.0,0.031,0.031,0.0,0.0,0.031,0.219,0.0,96.062,0.318,685,0.142,0.045,0.004,0.03,0.085,0.005,0.011,0.019,0.223,0.007,100.0,1
11,MIN-2018-05-14,2018-05-14,MIN,H,SEA,3,3,1.0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,303,0.235,35,0.171,0.0,0.0,0.029,0.029,0.0,0.0,0.029,0.229,0.0,96.314,0.318,685,0.142,0.045,0.004,0.03,0.085,0.005,0.011,0.019,0.223,0.007,100.0,1
12,MIN-2018-05-16,2018-05-16,MIN,H,STL,4,4,0.2,0,2,0,0,0,0,0,1,0,0,0,1,2,1,1,1,404,0.216,38,0.158,0.0,0.0,0.026,0.026,0.0,0.0,0.026,0.211,0.0,96.684,0.318,685,0.142,0.045,0.004,0.03,0.085,0.005,0.011,0.019,0.223,0.007,100.0,1
13,MIN-2018-05-18,2018-05-18,MIN,H,MIL,5,5,1.0,1,3,2,0,0,0,0,1,0,0,0,1,3,2,0,1,505,0.238,42,0.19,0.0,0.0,0.024,0.024,0.0,0.0,0.024,0.214,0.0,97.095,0.236,42,0.19,0.0,0.0,0.024,0.024,0.0,0.0,0.024,0.214,0.0,97.095,0
14,MIN-2018-05-22,2018-05-22,MIN,H,DET,4,4,1.0,0,1,0,0,0,0,0,2,0,0,0,2,0,0,0,3,404,0.297,34,0.176,0.059,0.0,0.029,0.0,0.0,0.0,0.029,0.235,0.0,96.176,0.283,47,0.191,0.043,0.0,0.021,0.021,0.0,0.0,0.021,0.213,0.0,97.511,0
15,SEA-2018-05-26,2018-05-26,MIN,A,SEA,8,6,1.2,1,2,0,0,1,0,0,0,1,0,0,3,4,0,1,3,768,0.268,30,0.2,0.067,0.0,0.0,0.0,0.0,0.0,0.033,0.233,0.0,96.067,0.278,51,0.196,0.039,0.0,0.02,0.02,0.0,0.0,0.02,0.235,0.0,97.784,0
16,KCR-2018-05-29,2018-05-29,MIN,A,KCR,11,10,3.1,0,0,0,0,0,1,0,2,0,0,0,4,4,1,1,2,1122,0.363,31,0.194,0.065,0.0,0.032,0.0,0.0,0.032,0.032,0.161,0.0,96.065,0.307,59,0.186,0.034,0.0,0.034,0.017,0.0,0.017,0.017,0.203,0.0,97.542,0
17,MIN-2018-06-05,2018-06-05,MIN,H,CHW,11,10,3.0,0,1,1,0,0,1,0,3,0,0,0,3,4,1,0,6,1111,0.333,33,0.152,0.061,0.0,0.03,0.03,0.0,0.03,0.0,0.182,0.0,97.061,0.267,70,0.157,0.029,0.0,0.029,0.029,0.0,0.014,0.014,0.2,0.0,98.243,0
18,CLE-2018-06-16,2018-06-16,MIN,A,CLE,10,9,3.0,0,0,0,0,0,0,0,1,1,0,0,0,8,3,1,10,1030,0.119,23,0.0,0.043,0.0,0.0,0.087,0.0,0.0,0.0,0.217,0.0,97.087,0.254,81,0.136,0.037,0.0,0.025,0.037,0.0,0.012,0.012,0.21,0.0,98.617,0
19,MIN-2018-06-21,2018-06-21,MIN,H,BOS,6,6,1.0,1,3,1,0,0,0,0,2,0,0,0,2,2,1,0,4,606,0.127,22,0.0,0.045,0.0,0.0,0.045,0.0,0.045,0.0,0.182,0.0,97.318,0.234,91,0.121,0.033,0.0,0.022,0.033,0.0,0.022,0.011,0.198,0.0,99.099,0
20,MIN-2018-06-23,2018-06-23,MIN,H,TEX,15,13,3.1,3,3,1,0,2,1,0,5,1,0,0,3,5,2,0,1,1515,0.21,28,0.071,0.071,0.0,0.0,0.036,0.0,0.036,0.0,0.214,0.0,98.107,0.251,97,0.134,0.041,0.0,0.021,0.031,0.0,0.021,0.01,0.206,0.0,99.216,0
21,CHC-2018-06-29,2018-06-29,MIN,A,CHC,9,9,2.0,3,3,0,0,2,0,0,4,0,0,0,3,2,0,0,5,891,0.337,32,0.062,0.062,0.0,0.062,0.031,0.0,0.062,0.0,0.25,0.0,98.469,0.277,112,0.116,0.045,0.0,0.036,0.036,0.0,0.027,0.009,0.223,0.0,99.455,0
22,CHC-2018-07-01,2018-07-01,MIN,A,CHC,13,12,2.1,2,5,1,0,0,1,0,1,0,0,0,5,6,3,1,1,1287,0.385,41,0.073,0.049,0.0,0.098,0.024,0.0,0.049,0.0,0.293,0.0,98.585,0.296,121,0.116,0.041,0.0,0.05,0.033,0.0,0.025,0.008,0.24,0.0,99.421,0
