,game_code,date,team,side,opp,PA,IP,ER,H,2B,3B,HR,BB,IBB,K,HBP,SF,GDP,GB,FB,LD,PU,days_rest
0,BOS-2014-08-17,2014-08-17,BOS,H,HOU,15,4.0,1,4,0,0,1,0,0,4,0,0,1,7,4,2,0,99
1,BOS-2014-09-07,2014-09-07,BOS,H,TOR,16,5.0,0,2,0,0,0,1,0,6,0,0,1,9,0,0,0,20
2,KCR-2014-09-13,2014-09-13,BOS,A,KCR,12,3.0,0,3,0,0,0,0,0,2,0,0,0,6,4,1,0,5
3,PIT-2014-09-17,2014-09-17,BOS,A,PIT,8,1.0,4,5,0,0,1,0,0,0,0,0,0,3,5,3,0,3
4,BAL-2014-09-20,2014-09-20,BOS,A,BAL,13,3.0,1,3,1,0,0,1,0,6,0,0,0,1,5,3,0,2
5,BOS-2014-09-26,2014-09-26,BOS,H,NYY,22,5.0,0,4,0,0,0,2,0,4,0,0,0,9,7,3,0,5
0,NYY-2015-04-10,2015-04-10,BOS,A,NYY,22,5.0,2,6,2,0,1,3,0,1,0,0,1,9,9,5,0,99
1,OAK-2015-05-12,2015-05-12,BOS,A,OAK,26,5.2,3,6,0,0,1,3,0,4,0,0,0,14,5,3,2,31
2,SEA-2015-05-17,2015-05-17,BOS,A,SEA,21,5.0,2,5,1,0,1,1,0,4,0,0,0,7,9,4,1,4
3,BOS-2015-05-23,2015-05-23,BOS,H,LAA,24,6.1,2,4,2,0,0,1,0,2,0,0,0,6,15,4,2,5
4,TEX-2015-05-29,2015-05-29,BOS,A,TEX,22,5.2,3,5,1,0,2,1,0,4,0,0,0,10,7,4,1,5
5,BOS-2015-06-04,2015-06-04,BOS,H,MIN,26,6.0,3,6,0,0,1,0,0,2,0,0,0,13,11,3,3,5
6,BOS-2015-06-07,2015-06-07,BOS,H,OAK,11,3.1,0,1,0,0,0,1,0,2,0,0,0,1,7,1,1,2
7,BAL-2015-06-11,2015-06-11,BOS,A,BAL,11,2.2,0,1,1,0,0,2,0,2,0,1,0,3,4,2,0,3
8,BOS-2015-06-14,2015-06-14,BOS,H,TOR,11,2.0,3,4,0,0,1,1,0,3,0,0,0,3,4,3,1,2
9,KCR-2015-06-19,2015-06-19,BOS,A,KCR,5,1.0,1,2,2,0,0,0,0,0,0,0,0,2,3,2,0,4
10,KCR-2015-06-20,2015-06-20,BOS,A,KCR,3,0.2,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0
11,LAA-2015-07-20,2015-07-20,BOS,A,LAA,25,5.0,6,6,1,0,2,3,0,3,1,0,0,7,11,5,2,29
12,BOS-2015-07-25,2015-07-25,BOS,H,DET,20,4.1,2,5,2,0,1,2,0,4,0,0,0,5,9,4,0,4
13,BOS-2015-07-30,2015-07-30,BOS,H,CHW,29,7.0,2,6,0,0,1,2,0,8,0,0,0,7,12,2,2,4
14,NYY-2015-08-05,2015-08-05,BOS,A,NYY,29,8.0,1,4,0,0,1,2,0,9,0,0,1,8,10,1,3,5
15,MIA-2015-08-11,2015-08-11,BOS,A,MIA,25,5.0,2,5,1,0,0,5,0,4,0,0,0,8,8,4,1,5
0,TOR-2016-04-10,2016-04-10,BOS,A,TOR,27,6.2,1,6,1,0,0,3,0,5,0,0,2,12,7,4,0,99
1,BOS-2016-04-17,2016-04-17,BOS,H,TOR,26,6.0,2,6,0,0,1,0,0,6,2,0,0,5,13,3,1,6
2,HOU-2016-04-22,2016-04-22,BOS,A,HOU,28,6.2,0,4,0,0,0,5,0,6,0,0,1,9,8,7,0,4
3,BOS-2016-04-27,2016-04-27,BOS,H,ATL,30,7.0,1,3,1,0,0,3,0,8,1,0,0,5,13,4,3,4
4,CHW-2016-05-03,2016-05-03,BOS,A,CHW,24,6.0,2,3,0,1,0,4,1,6,0,0,1,7,7,2,0,5
5,NYY-2016-05-08,2016-05-08,BOS,A,NYY,29,9.0,1,3,1,0,1,1,0,7,0,0,1,7,14,3,1,4
6,BOS-2016-05-13,2016-05-13,BOS,H,HOU,23,4.1,5,9,2,0,0,2,0,3,0,0,0,7,11,7,1,4
7,KCR-2016-05-18,2016-05-18,BOS,A,KCR,29,8.0,3,5,0,1,1,1,0,6,0,1,1,11,11,3,2,4
8,BOS-2016-05-25,2016-05-25,BOS,H,COL,30,7.0,2,7,0,0,0,2,0,7,0,0,0,9,12,7,2,6
9,BAL-2016-05-30,2016-05-30,BOS,A,BAL,35,9.0,2,4,1,1,0,5,0,7,0,1,1,14,9,2,1,4
10,BOS-2016-06-04,2016-06-04,BOS,H,TOR,22,5.0,0,3,0,0,0,5,0,3,0,0,2,4,10,3,4,4
11,MIN-2016-06-10,2016-06-10,BOS,A,MIN,30,7.1,0,7,1,0,0,2,0,6,0,0,1,13,9,6,1,5
12,BOS-2016-06-15,2016-06-15,BOS,H,BAL,31,7.1,3,6,0,0,1,1,0,4,2,0,0,12,12,6,2,4
13,BOS-2016-06-20,2016-06-20,BOS,H,CHW,34,9.0,0,5,1,0,0,3,0,6,0,0,1,16,9,3,2,4
14,TEX-2016-06-25,2016-06-25,BOS,A,TEX,25,4.2,3,7,0,1,1,2,0,4,0,0,0,9,10,5,0,4
15,BOS-2016-07-01,2016-07-01,BOS,H,LAA,24,5.0,4,8,2,0,1,3,0,3,1,0,2,11,6,2,0,5
16,BOS-2016-07-06,2016-07-06,BOS,H,TEX,29,6.0,5,9,0,1,1,1,0,7,1,0,1,12,8,1,0,4
17,NYY-2016-07-15,2016-07-15,BOS,A,NYY,23,6.0,3,3,0,0,0,1,0,4,1,0,0,6,11,2,4,8
18,BOS-2016-07-21,2016-07-21,BOS,H,MIN,29,8.0,1,4,2,0,0,1,0,9,0,0,0,7,12,5,0,5
19,BOS-2016-07-26,2016-07-26,BOS,H,DET,26,4.2,8,9,0,0,1,3,0,2,0,0,0,9,12,2,3,4
20,LAA-2016-07-31,2016-07-31,BOS,A,LAA,25,5.0,3,10,1,0,0,2,0,5,0,0,0,6,12,4,3,4
21,LAD-2016-08-05,2016-08-05,BOS,A,LAD,31,9.0,0,3,1,0,0,1,0,9,0,0,0,6,15,4,3,4
22,BOS-2016-08-26,2016-08-26,BOS,H,KCR,26,6.0,5,7,1,0,2,3,0,1,0,0,2,11,11,2,3,20
23,BOS-2016-08-31,2016-08-31,BOS,H,TBR,20,4.0,4,7,2,0,2,3,0,3,0,0,0,3,11,4,1,4
0,DET-2017-04-07,2017-04-07,BOS,A,DET,27,6.2,4,7,0,1,1,3,1,4,1,1,3,10,9,4,1,99
1,BOS-2017-04-12,2017-04-12,BOS,H,BAL,13,1.1,8,8,1,0,4,0,0,1,1,0,0,3,8,4,0,4
2,BOS-2017-04-17,2017-04-17,BOS,H,TBR,27,6.0,1,9,3,0,0,1,0,4,0,0,1,9,13,6,1,4
3,BAL-2017-04-22,2017-04-22,BOS,A,BAL,20,3.2,4,9,2,0,2,0,0,0,0,0,0,11,9,5,0,4
4,BOS-2017-04-29,2017-04-29,BOS,H,CHC,27,6.1,5,7,3,0,2,1,0,4,0,0,1,7,15,6,2,6
0,BOS-2018-05-15,2018-05-15,BOS,H,OAK,11,2.1,2,2,0,0,0,3,0,1,0,0,1,4,3,2,0,99
1,BOS-2018-05-18,2018-05-18,BOS,H,BAL,19,4.2,2,3,2,0,1,2,0,5,0,0,0,6,6,1,2,2
2,TBR-2018-05-24,2018-05-24,BOS,A,TBR,4,1.0,0,0,0,0,0,1,0,1,0,0,0,0,2,2,0,5
3,BOS-2018-05-26,2018-05-26,BOS,H,ATL,11,3.0,0,2,0,0,0,1,0,1,0,0,1,3,6,1,2,1
4,BOS-2018-05-28,2018-05-28,BOS,H,TOR,7,2.0,0,1,1,0,0,0,0,2,0,0,0,4,1,1,0,1
5,HOU-2018-05-31,2018-05-31,BOS,A,HOU,12,3.0,0,1,0,0,0,3,1,4,0,0,0,4,1,1,0,2
6,BOS-2018-06-05,2018-06-05,BOS,H,DET,24,7.0,0,2,1,0,0,3,0,6,0,0,1,10,5,2,2,4
7,BAL-2018-06-11,2018-06-11,BOS,A,BAL,28,6.2,0,4,0,0,0,3,0,5,1,0,0,12,7,2,2,5
8,SEA-2018-06-16,2018-06-16,BOS,A,SEA,27,7.0,1,5,0,0,0,2,0,4,0,0,1,12,9,5,0,4
9,BOS-2018-06-22,2018-06-22,BOS,H,SEA,22,3.1,10,10,1,0,3,2,0,2,0,0,0,8,10,3,1,5
10,ATL-2018-09-03,2018-09-03,BOS,A,ATL,5,1.0,0,1,0,0,0,0,0,0,1,0,0,3,1,1,0,72
11,ATL-2018-09-04,2018-09-04,BOS,A,ATL,5,1.0,0,1,1,0,0,1,0,1,0,0,0,2,1,0,0,0
12,BOS-2018-09-09,2018-09-09,BOS,H,HOU,8,2.0,0,2,1,0,0,1,0,0,0,0,1,4,3,0,0,4
13,BOS-2018-09-12,2018-09-12,BOS,H,TOR,5,1.0,0,1,1,0,0,1,0,1,0,0,0,1,2,2,0,2
14,BOS-2018-09-15,2018-09-15,BOS,H,NYM,5,1.0,0,0,0,0,0,2,0,1,0,0,0,0,2,0,1,2
15,BOS-2018-09-16,2018-09-16,BOS,H,NYM,4,1.0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0
16,NYY-2018-09-20,2018-09-20,BOS,A,NYY,10,3.0,0,1,0,0,0,0,0,2,0,0,0,4,4,1,2,3
17,CLE-2018-09-23,2018-09-23,BOS,A,CLE,4,0.2,0,2,1,0,0,0,0,1,0,0,0,0,3,2,1,2
18,BOS-2018-09-26,2018-09-26,BOS,H,BAL,7,2.0,0,1,0,0,0,0,0,2,0,0,0,4,1,1,0,2
