,game_code,date,team,side,opp,PA,IP,ER,H,2B,3B,HR,BB,IBB,K,HBP,SF,GDP,GB,FB,LD,PU,days_rest
0,NYM-2016-08-19,2016-08-19,NYM,A,SFG,3,0.1,1,2,0,0,0,0,0,0,0,0,0,2,1,1,0,99
1,NYM-2016-08-20,2016-08-20,NYM,A,SFG,2,0.2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2,NYM-2016-08-23,2016-08-23,NYM,A,STL,9,2.0,1,2,0,0,1,0,0,2,1,0,0,0,6,2,0,2
3,NYM-2016-08-25,2016-08-25,NYM,A,STL,3,0.0,1,2,0,0,1,0,0,0,0,0,0,1,2,1,0,1
4,NYM-2016-08-27,2016-08-27,NYM,H,PHI,4,1.0,0,1,0,0,0,0,0,2,0,0,0,2,0,0,0,1
5,NYM-2016-08-28,2016-08-28,NYM,H,PHI,3,1.0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0
6,NYM-2016-08-29,2016-08-29,NYM,H,MIA,3,1.0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0
7,NYM-2016-09-01,2016-09-01,NYM,H,MIA,6,1.0,3,2,0,0,1,1,0,2,0,0,0,0,3,1,0,2
8,NYM-2016-09-03,2016-09-03,NYM,H,WSN,2,0.2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1
9,NYM-2016-09-06,2016-09-06,NYM,A,CIN,4,1.0,0,1,0,0,0,0,0,2,0,0,0,0,2,1,0,2
10,NYM-2016-09-09,2016-09-09,NYM,A,ATL,2,1.0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,2
11,NYM-2016-09-10,2016-09-10,NYM,A,ATL,2,0.1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
12,NYM-2016-09-14,2016-09-14,NYM,A,WSN,2,0.1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,3
13,NYM-2016-09-17,2016-09-17,NYM,H,MIN,4,1.0,0,1,0,0,0,0,0,3,0,0,0,0,1,1,0,2
14,NYM-2016-09-18,2016-09-18,NYM,H,MIN,3,1.0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0
15,NYM-2016-09-20,2016-09-20,NYM,H,ATL,1,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
16,NYM-2016-09-21,2016-09-21,NYM,H,ATL,1,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
17,NYM-2016-09-23,2016-09-23,NYM,H,PHI,5,1.0,2,1,0,0,1,1,0,2,0,0,0,0,2,0,0,1
18,NYM-2016-09-24,2016-09-24,NYM,H,PHI,3,1.0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
