,game_code,date,team,side,opp,PA,IP,ER,H,2B,3B,HR,BB,IBB,K,HBP,SF,GDP,GB,FB,LD,PU,days_rest
0,OAK-2017-05-24,2017-05-24,MIA,A,OAK,4,1.0,0,1,0,0,0,0,0,1,0,0,0,2,1,0,0,99
1,PIT-2017-06-11,2017-06-11,MIA,A,PIT,6,1.0,0,2,0,0,0,1,1,1,0,0,0,3,1,1,0,17
2,MIA-2017-06-14,2017-06-14,MIA,H,OAK,6,1.0,1,2,0,0,0,1,0,2,0,0,0,2,1,0,1,2
3,ATL-2017-06-18,2017-06-18,MIA,A,ATL,4,0.1,1,3,0,0,0,0,0,0,0,0,0,2,2,1,0,3
4,STL-2017-07-04,2017-07-04,MIA,A,STL,4,1.0,0,1,0,0,0,0,0,1,0,0,0,0,3,1,0,15
5,STL-2017-07-05,2017-07-05,MIA,A,STL,2,0.1,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0
6,SFG-2017-07-08,2017-07-08,MIA,A,SFG,1,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
7,MIA-2017-07-15,2017-07-15,MIA,H,LAD,8,2.0,1,1,1,0,0,1,0,4,0,0,0,1,2,1,0,6
8,MIA-2017-07-17,2017-07-17,MIA,H,PHI,3,1.0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1
9,TEX-2017-07-26,2017-07-26,MIA,A,TEX,3,0.2,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,8
10,MIA-2017-07-28,2017-07-28,MIA,H,CIN,4,1.0,0,1,0,0,0,0,0,3,0,0,0,0,1,1,0,1
11,MIA-2017-07-30,2017-07-30,MIA,H,CIN,6,1.0,1,1,0,0,0,2,0,1,0,0,0,3,0,0,0,1
12,MIA-2017-08-01,2017-08-01,MIA,H,WSN,4,1.0,0,1,0,0,0,0,0,2,0,0,0,1,1,0,1,1
13,ATL-2017-08-04,2017-08-04,MIA,A,ATL,3,1.0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,2
14,WSN-2017-08-07,2017-08-07,MIA,A,WSN,3,1.0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,2
15,WSN-2017-08-08,2017-08-08,MIA,A,WSN,4,1.0,0,1,0,0,0,0,0,2,0,0,0,0,2,1,0,0
16,WSN-2017-08-10,2017-08-10,MIA,A,WSN,3,1.0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1
17,MIA-2017-08-12,2017-08-12,MIA,H,COL,3,1.0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,1
18,MIA-2017-08-14,2017-08-14,MIA,H,SFG,2,0.2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1
19,MIA-2017-08-15,2017-08-15,MIA,H,SFG,2,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
20,NYM-2017-08-18,2017-08-18,MIA,A,NYM,3,1.0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2
21,NYM-2017-08-19,2017-08-19,MIA,A,NYM,6,0.1,2,3,0,0,2,0,0,1,0,0,0,3,2,0,0,0
22,PHI-2017-08-24,2017-08-24,MIA,A,PHI,5,1.0,0,1,0,0,0,1,0,1,0,0,0,0,3,2,1,4
23,MIA-2017-08-26,2017-08-26,MIA,H,SDP,4,1.1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1
24,WSN-2017-08-30,2017-08-30,MIA,A,WSN,5,1.0,1,2,1,0,0,1,0,0,0,0,0,2,2,2,0,3
25,MIA-2017-09-02,2017-09-02,MIA,H,PHI,6,1.1,0,1,0,0,0,1,0,3,0,0,0,1,1,1,0,2
26,MIA-2017-09-05,2017-09-05,MIA,H,WSN,5,1.0,0,2,0,0,0,0,0,2,0,0,0,1,2,1,0,2
27,ATL-2017-09-07,2017-09-07,MIA,A,ATL,1,0.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
28,ATL-2017-09-08,2017-09-08,MIA,A,ATL,3,1.0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0
29,ATL-2017-09-09,2017-09-09,MIA,A,ATL,4,1.0,0,0,0,0,0,1,0,2,0,0,0,0,1,1,0,0
30,PHI-2017-09-12,2017-09-12,MIA,A,PHI,6,1.0,0,2,1,0,0,1,0,2,0,0,0,1,2,2,0,2
31,MIL-2017-09-15,2017-09-15,MIA,A,MIL,5,1.0,0,0,0,0,0,2,0,2,0,0,0,0,1,0,0,2
32,MIL-2017-09-16,2017-09-16,MIA,A,MIL,4,1.0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0
33,ARI-2017-09-22,2017-09-22,MIA,A,ARI,6,0.2,1,1,0,0,1,3,0,1,0,0,0,0,2,0,0,5
34,ARI-2017-09-23,2017-09-23,MIA,A,ARI,3,1.0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0
35,COL-2017-09-25,2017-09-25,MIA,A,COL,6,1.2,0,0,0,0,0,1,0,3,0,1,0,0,2,1,1,1
36,MIA-2017-09-28,2017-09-28,MIA,H,ATL,4,1.0,1,1,0,0,1,0,0,1,0,0,0,0,3,1,0,2
0,MIA-2018-03-29,2018-03-29,MIA,H,CHC,3,0.2,0,1,1,0,0,0,0,2,0,0,0,0,1,1,0,99
1,MIA-2018-03-30,2018-03-30,MIA,H,CHC,4,1.0,0,0,0,0,0,1,0,1,0,0,0,0,2,1,0,0
2,MIA-2018-04-01,2018-04-01,MIA,H,CHC,4,1.0,0,1,0,0,0,0,0,1,0,0,0,0,3,2,0,1
3,MIA-2018-04-03,2018-04-03,MIA,H,BOS,3,1.0,0,1,1,0,0,0,0,0,0,0,0,1,2,1,0,1
4,PHI-2018-04-08,2018-04-08,MIA,A,PHI,3,1.0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,4
5,MIA-2018-04-10,2018-04-10,MIA,H,NYM,3,1.0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1
6,MIA-2018-04-11,2018-04-11,MIA,H,NYM,4,1.0,0,1,0,0,0,0,0,1,0,0,0,0,3,2,1,0
7,MIA-2018-04-14,2018-04-14,MIA,H,PIT,3,1.0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,2
8,NYY-2018-04-17,2018-04-17,MIA,A,NYY,3,1.0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,2
9,MIL-2018-04-20,2018-04-20,MIA,A,MIL,8,1.0,2,3,0,0,0,1,0,2,1,0,0,2,2,1,1,2
10,MIL-2018-04-21,2018-04-21,MIA,A,MIL,3,1.0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,0
11,LAD-2018-04-24,2018-04-24,MIA,A,LAD,3,1.0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,2
12,MIA-2018-04-28,2018-04-28,MIA,H,COL,4,1.0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,3
13,MIA-2018-04-29,2018-04-29,MIA,H,COL,4,1.0,0,1,0,0,0,0,0,3,0,0,0,0,1,1,0,0
14,MIA-2018-05-01,2018-05-01,MIA,H,PHI,3,1.0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1
15,CIN-2018-05-05,2018-05-05,MIA,A,CIN,4,1.1,0,0,0,0,0,0,0,1,0,0,0,1,2,0,2,3
16,CHC-2018-05-08,2018-05-08,MIA,A,CHC,2,0.2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2
17,MIA-2018-05-10,2018-05-10,MIA,H,ATL,7,0.1,6,4,0,0,2,2,1,0,0,0,0,2,3,1,1,1
18,MIA-2018-05-12,2018-05-12,MIA,H,ATL,5,0.1,2,1,0,0,0,3,0,1,0,0,0,0,1,1,0,1
19,MIA-2018-05-16,2018-05-16,MIA,H,LAD,8,1.2,1,3,1,0,0,0,0,4,0,0,0,0,4,3,0,3
20,ATL-2018-05-20,2018-05-20,MIA,A,ATL,7,1.0,2,2,0,0,0,2,0,0,0,0,0,2,3,1,2,3
21,NYM-2018-05-22,2018-05-22,MIA,A,NYM,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
22,MIA-2018-05-27,2018-05-27,MIA,H,WSN,3,1.0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,4
23,SDP-2018-05-28,2018-05-28,MIA,A,SDP,2,1.0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0
24,SDP-2018-05-30,2018-05-30,MIA,A,SDP,4,1.0,0,1,1,0,0,0,0,2,0,0,0,1,1,1,0,1
25,ARI-2018-06-02,2018-06-02,MIA,A,ARI,3,1.0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,2
26,ARI-2018-06-03,2018-06-03,MIA,A,ARI,3,0.2,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
27,STL-2018-06-05,2018-06-05,MIA,A,STL,3,1.0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,1
28,MIA-2018-06-08,2018-06-08,MIA,H,SDP,4,1.0,0,1,0,0,0,0,0,2,0,0,0,1,1,1,0,2
29,MIA-2018-06-09,2018-06-09,MIA,H,SDP,5,1.0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0
30,MIA-2018-06-11,2018-06-11,MIA,H,SFG,4,1.0,0,1,0,0,0,0,0,1,0,0,0,1,2,0,1,1
