,game_code,date,team,side,opp,PA,IP,ER,H,2B,3B,HR,BB,IBB,K,HBP,SF,GDP,GB,FB,LD,PU,days_rest
0,TBR-2017-05-03,2017-05-03,TBR,H,MIA,6,1.0,3,2,0,1,0,0,0,0,0,1,0,4,2,2,0,99
1,TBR-2017-05-06,2017-05-06,TBR,H,TOR,3,1.0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2
2,TBR-2017-05-08,2017-05-08,TBR,H,KCR,3,1.0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1
3,TBR-2017-05-09,2017-05-09,TBR,H,KCR,6,2.0,0,1,0,0,0,0,0,0,0,0,1,3,3,2,0,0
4,BOS-2017-05-12,2017-05-12,TBR,A,BOS,1,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
5,BOS-2017-05-14,2017-05-14,TBR,A,BOS,2,0.1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1
6,CLE-2017-05-16,2017-05-16,TBR,A,CLE,6,2.0,0,0,0,0,0,0,0,1,0,0,0,3,2,0,0,1
7,TBR-2017-05-19,2017-05-19,TBR,H,NYY,2,0.1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2
8,TBR-2017-05-22,2017-05-22,TBR,H,LAA,3,1.0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,2
9,TBR-2017-05-24,2017-05-24,TBR,H,LAA,3,1.0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1
10,MIN-2017-05-27,2017-05-27,TBR,A,MIN,3,0.2,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,2
11,TEX-2017-05-29,2017-05-29,TBR,A,TEX,7,1.1,1,2,1,0,0,1,0,1,0,0,0,4,1,1,0,1
12,SEA-2017-06-04,2017-06-04,TBR,A,SEA,4,1.0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,5
13,TBR-2017-06-07,2017-06-07,TBR,H,CHW,3,1.0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2
14,TBR-2017-06-10,2017-06-10,TBR,H,OAK,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
