,game_code,date,team,side,opp,PA,AB,IP,ER,H,2B,3B,HR,BB,IBB,K,HBP,SF,GDP,GB,FB,LD,PU,days_rest,w_park_factor,r_wOBA,r_PA,r_1B_PA,r_2B_PA,r_3B_PA,r_HR_PA,r_BB_PA,r_IBB_PA,r_HBP_PA,r_GDP_PA,r_K_PA,r_SF_PA,r_avg_pf,h_wOBA,h_PA,h_1B_PA,h_2B_PA,h_3B_PA,h_HR_PA,h_BB_PA,h_IBB_PA,h_HBP_PA,h_GDP_PA,h_K_PA,h_SF_PA,h_avg_pf
0,ARI-2017-06-24,2017-06-24,PHI,A,ARI,7,5,1.0,1,2,0,0,0,1,0,1,1,0,0,1,3,3,0,99,735,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,ARI-2017-06-26,2017-06-26,PHI,A,ARI,5,5,1.0,0,2,0,0,0,0,0,2,0,0,0,1,2,2,0,1,525,0.453,8,0.25,0.0,0.0,0.0,0.125,0.0,0.125,0.0,0.125,0.0,91.875,0.453,8,0.25,0.0,0.0,0.0,0.125,0.0,0.125,0.0,0.125,0.0,91.875
2,NYM-2017-07-01,2017-07-01,PHI,A,NYM,2,2,0.2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,4,188,0.41,13,0.308,0.0,0.0,0.0,0.077,0.0,0.077,0.0,0.231,0.0,96.923,0.41,13,0.308,0.0,0.0,0.0,0.077,0.0,0.077,0.0,0.231,0.0,96.923
3,PHI-2017-07-05,2017-07-05,PHI,H,PIT,1,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,100,0.352,15,0.267,0.0,0.0,0.0,0.067,0.0,0.067,0.0,0.267,0.0,96.533,0.352,15,0.267,0.0,0.0,0.0,0.067,0.0,0.067,0.0,0.267,0.0,96.533
4,PHI-2017-07-06,2017-07-06,PHI,H,PIT,1,1,0.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,100,0.328,16,0.25,0.0,0.0,0.0,0.062,0.0,0.062,0.0,0.25,0.0,96.75,0.328,16,0.25,0.0,0.0,0.0,0.062,0.0,0.062,0.0,0.25,0.0,96.75
5,MIA-2017-07-17,2017-07-17,PHI,A,MIA,1,1,0.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,95,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,77.6,0.308,17,0.235,0.0,0.0,0.0,0.059,0.0,0.059,0.0,0.235,0.0,96.941
6,MIA-2017-07-19,2017-07-19,PHI,A,MIA,2,2,0.1,0,2,0,0,0,0,0,0,0,0,0,1,1,1,0,1,190,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0.0,80.5,0.29,18,0.222,0.0,0.0,0.0,0.056,0.0,0.056,0.0,0.222,0.0,96.833
7,PHI-2017-07-22,2017-07-22,PHI,H,MIL,4,3,1.0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,2,400,0.351,6,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.833,0.352,20,0.3,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0.2,0.0,96.65
8,PHI-2017-07-24,2017-07-24,PHI,H,HOU,12,9,2.2,2,3,2,0,0,1,0,0,1,1,1,4,6,2,0,1,1200,0.272,10,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,88.5,0.32,24,0.25,0.0,0.0,0.0,0.083,0.0,0.042,0.0,0.208,0.0,97.208
9,PHI-2017-07-28,2017-07-28,PHI,H,ATL,10,9,2.0,2,3,0,0,2,1,0,2,0,0,0,2,5,4,1,3,1000,0.379,20,0.15,0.1,0.0,0.0,0.1,0.0,0.05,0.05,0.05,0.05,94.25,0.347,36,0.194,0.056,0.0,0.0,0.083,0.0,0.056,0.028,0.139,0.028,98.139
10,PHI-2017-07-29,2017-07-29,PHI,H,ATL,4,4,1.0,0,1,1,0,0,0,0,1,0,0,0,2,1,0,0,0,400,0.439,30,0.133,0.067,0.0,0.067,0.1,0.0,0.033,0.033,0.1,0.033,96.167,0.394,46,0.174,0.043,0.0,0.043,0.087,0.0,0.043,0.022,0.152,0.022,98.543
11,COL-2017-08-04,2017-08-04,PHI,A,COL,3,3,0.2,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,5,345,0.423,34,0.118,0.088,0.0,0.059,0.088,0.0,0.029,0.029,0.118,0.029,96.618,0.387,50,0.16,0.06,0.0,0.04,0.08,0.0,0.04,0.02,0.16,0.02,98.66
12,ATL-2017-08-08,2017-08-08,PHI,A,ATL,4,4,1.0,0,1,0,0,0,0,0,0,0,0,0,3,1,1,0,3,408,0.424,36,0.139,0.083,0.0,0.056,0.083,0.0,0.028,0.028,0.111,0.028,98.194,0.382,53,0.17,0.057,0.0,0.038,0.075,0.0,0.038,0.019,0.151,0.019,99.585
13,ATL-2017-08-09,2017-08-09,PHI,A,ATL,2,2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,204,0.377,38,0.105,0.079,0.0,0.053,0.079,0.0,0.026,0.026,0.105,0.026,98.763,0.37,57,0.175,0.053,0.0,0.035,0.07,0.0,0.035,0.018,0.14,0.018,99.754
14,PHI-2017-08-12,2017-08-12,PHI,H,NYM,2,2,0.1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,2,200,0.379,36,0.111,0.083,0.0,0.056,0.056,0.0,0.028,0.028,0.083,0.028,98.806,0.358,59,0.169,0.051,0.0,0.034,0.068,0.0,0.034,0.017,0.136,0.017,99.831
15,SDP-2017-08-15,2017-08-15,PHI,A,SDP,6,4,1.0,0,1,0,0,0,2,0,1,0,0,0,2,1,1,0,2,582,0.376,26,0.154,0.038,0.0,0.077,0.038,0.0,0.0,0.0,0.115,0.0,98.346,0.36,61,0.18,0.049,0.0,0.033,0.066,0.0,0.033,0.016,0.131,0.016,99.836
16,SFG-2017-08-17,2017-08-17,PHI,A,SFG,7,6,1.2,0,1,0,0,0,1,1,0,0,0,0,2,4,0,4,1,672,0.376,32,0.156,0.031,0.0,0.062,0.094,0.0,0.0,0.0,0.125,0.0,98.094,0.362,67,0.179,0.045,0.0,0.03,0.09,0.0,0.03,0.015,0.134,0.015,99.582
