,game_code,date,team,side,opp,PA,AB,IP,ER,H,2B,3B,HR,BB,IBB,K,HBP,SF,GDP,GB,FB,LD,PU,days_rest,w_park_factor,r_wOBA,r_PA,r_1B_PA,r_2B_PA,r_3B_PA,r_HR_PA,r_BB_PA,r_IBB_PA,r_HBP_PA,r_GDP_PA,r_K_PA,r_SF_PA,r_avg_pf,h_wOBA,h_PA,h_1B_PA,h_2B_PA,h_3B_PA,h_HR_PA,h_BB_PA,h_IBB_PA,h_HBP_PA,h_GDP_PA,h_K_PA,h_SF_PA,h_avg_pf
0,TOR-2019-03-31,2019-03-31,TOR,H,DET,17,17,5.0,0,2,0,0,0,0,0,8,0,0,0,3,6,2,2,99,1683,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,CLE-2019-04-05,2019-04-05,TOR,A,CLE,21,19,5.2,2,3,1,0,1,2,0,7,0,0,1,4,8,5,2,4,2100,0.102,18,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.444,0.0,93.5,0.104,18,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.444,0.0,93.5
2,TOR-2019-04-12,2019-04-12,TOR,H,TBR,19,17,3.0,5,8,1,1,3,2,0,3,0,0,0,4,10,5,1,6,1881,0.188,39,0.077,0.026,0.0,0.026,0.051,0.0,0.0,0.026,0.385,0.0,97.0,0.192,39,0.077,0.026,0.0,0.026,0.051,0.0,0.0,0.026,0.385,0.0,97.0
3,MIN-2019-04-17,2019-04-17,TOR,A,MIN,22,19,4.2,4,6,3,0,0,3,0,3,0,0,1,4,12,7,2,4,2200,0.346,58,0.103,0.034,0.017,0.069,0.069,0.0,0.0,0.017,0.31,0.0,97.655,0.355,58,0.103,0.034,0.017,0.069,0.069,0.0,0.0,0.017,0.31,0.0,97.655
4,TOR-2019-04-23,2019-04-23,TOR,H,SFG,21,21,5.0,4,6,1,0,1,0,0,5,0,0,0,7,9,6,0,5,2079,0.424,63,0.111,0.079,0.016,0.063,0.111,0.0,0.0,0.032,0.206,0.0,98.111,0.363,80,0.112,0.062,0.012,0.05,0.088,0.0,0.0,0.025,0.262,0.0,98.3
5,TOR-2019-04-28,2019-04-28,TOR,H,OAK,22,17,5.0,1,2,1,0,0,5,0,7,0,0,0,5,5,2,1,4,2178,0.444,63,0.159,0.079,0.016,0.063,0.079,0.0,0.0,0.016,0.175,0.0,97.778,0.355,101,0.129,0.059,0.01,0.05,0.069,0.0,0.0,0.02,0.257,0.0,98.446
6,TEX-2019-05-03,2019-05-03,TOR,A,TEX,22,20,7.0,0,1,0,0,0,2,0,5,0,0,0,6,9,2,1,4,2398,0.315,66,0.121,0.076,0.0,0.015,0.121,0.0,0.0,0.015,0.227,0.0,97.833,0.337,123,0.114,0.057,0.008,0.041,0.098,0.0,0.0,0.016,0.268,0.0,98.545
7,TOR-2019-05-08,2019-05-08,TOR,H,MIN,14,11,2.0,5,7,0,0,2,2,0,1,0,1,0,1,10,5,2,4,1386,0.222,66,0.091,0.03,0.0,0.015,0.106,0.0,0.0,0.0,0.258,0.0,100.833,0.301,145,0.103,0.048,0.007,0.034,0.097,0.0,0.0,0.014,0.262,0.0,100.131
8,SFG-2019-05-14,2019-05-14,TOR,A,SFG,26,21,5.2,2,3,0,0,1,5,0,7,0,0,0,7,7,5,0,5,2496,0.3,59,0.119,0.017,0.0,0.034,0.153,0.0,0.0,0.0,0.22,0.017,101.051,0.336,159,0.126,0.044,0.006,0.044,0.101,0.0,0.0,0.013,0.245,0.006,100.031
9,CHW-2019-05-19,2019-05-19,TOR,A,CHW,22,20,6.0,1,3,0,1,0,1,0,4,1,0,0,6,10,5,0,4,2178,0.306,63,0.127,0.0,0.0,0.048,0.143,0.0,0.0,0.0,0.206,0.016,99.683,0.328,185,0.119,0.038,0.005,0.043,0.114,0.0,0.0,0.011,0.249,0.005,99.465
10,TOR-2019-05-24,2019-05-24,TOR,H,SDP,25,22,6.0,3,4,0,0,2,3,0,10,0,0,0,5,7,1,2,4,2475,0.345,63,0.143,0.0,0.016,0.048,0.127,0.0,0.016,0.0,0.19,0.016,96.19,0.316,207,0.116,0.034,0.01,0.039,0.106,0.0,0.005,0.01,0.242,0.005,99.415
11,TBR-2019-05-29,2019-05-29,TOR,A,TBR,24,21,4.2,3,7,2,0,0,3,0,5,0,0,0,5,11,7,1,4,2280,0.267,74,0.081,0.0,0.014,0.041,0.122,0.0,0.014,0.0,0.284,0.0,96.608,0.316,232,0.112,0.03,0.009,0.043,0.108,0.0,0.004,0.009,0.259,0.004,99.371
12,TOR-2019-06-05,2019-06-05,TOR,H,NYY,23,20,5.0,4,5,0,0,1,3,0,4,0,0,0,7,9,6,0,6,2277,0.299,72,0.125,0.028,0.014,0.028,0.097,0.0,0.014,0.0,0.264,0.0,96.292,0.322,256,0.121,0.035,0.008,0.039,0.109,0.0,0.004,0.008,0.254,0.004,98.961
13,BAL-2019-06-11,2019-06-11,TOR,A,BAL,25,22,5.0,3,7,5,0,0,3,0,4,0,0,0,5,13,5,2,5,2550,0.334,73,0.151,0.027,0.0,0.041,0.123,0.0,0.0,0.0,0.26,0.0,96.329,0.322,279,0.125,0.032,0.007,0.039,0.111,0.0,0.004,0.007,0.247,0.004,98.964
14,HOU-2019-06-16,2019-06-16,TOR,A,HOU,27,24,6.2,0,6,0,0,0,3,0,7,0,0,2,4,13,5,2,4,2646,0.364,73,0.151,0.096,0.0,0.014,0.123,0.0,0.0,0.0,0.178,0.0,97.356,0.329,304,0.122,0.046,0.007,0.036,0.112,0.0,0.003,0.007,0.24,0.003,99.214
15,BOS-2019-06-21,2019-06-21,TOR,A,BOS,28,26,6.1,2,8,0,1,0,1,0,7,0,1,0,5,15,7,3,4,2940,0.329,76,0.158,0.066,0.0,0.013,0.118,0.0,0.0,0.026,0.197,0.0,98.329,0.324,331,0.13,0.042,0.006,0.033,0.112,0.0,0.003,0.012,0.242,0.003,99.115
16,NYY-2019-06-26,2019-06-26,TOR,A,NYY,19,17,3.1,5,7,1,0,2,2,0,4,0,0,0,1,12,6,1,4,1881,0.319,81,0.185,0.062,0.012,0.0,0.086,0.0,0.0,0.025,0.222,0.012,100.444,0.323,359,0.139,0.039,0.008,0.031,0.106,0.0,0.003,0.011,0.242,0.006,99.574
17,TOR-2019-07-02,2019-07-02,TOR,H,BOS,20,19,2.2,7,11,3,0,1,1,0,1,0,0,0,5,13,8,2,5,1980,0.345,75,0.227,0.013,0.013,0.027,0.08,0.0,0.0,0.027,0.24,0.013,99.56,0.333,378,0.143,0.04,0.008,0.034,0.106,0.0,0.003,0.011,0.241,0.005,99.545
18,TOR-2019-07-07,2019-07-07,TOR,H,BAL,21,21,6.0,0,3,1,0,0,0,0,5,0,0,0,4,12,5,2,4,2079,0.457,68,0.265,0.059,0.015,0.044,0.059,0.0,0.0,0.0,0.176,0.015,100.015,0.348,398,0.153,0.045,0.008,0.035,0.103,0.0,0.003,0.01,0.231,0.005,99.518
19,BOS-2019-07-15,2019-07-15,TOR,A,BOS,12,9,1.1,5,5,1,0,1,3,0,0,0,0,0,1,8,5,2,7,1260,0.421,61,0.213,0.082,0.0,0.049,0.049,0.0,0.0,0.0,0.164,0.0,97.377,0.338,419,0.15,0.045,0.007,0.033,0.098,0.0,0.002,0.01,0.232,0.005,99.492
20,DET-2019-07-20,2019-07-20,TOR,A,DET,14,13,3.0,4,3,1,0,1,1,0,3,0,0,0,3,7,2,1,4,1400,0.437,54,0.222,0.093,0.0,0.037,0.074,0.0,0.0,0.0,0.111,0.0,98.5,0.347,431,0.153,0.046,0.007,0.035,0.102,0.0,0.002,0.009,0.225,0.005,99.645
21,BAL-2019-08-01,2019-08-01,TOR,A,BAL,23,22,6.0,1,5,0,0,0,0,0,2,1,0,1,10,10,3,2,11,2346,0.483,27,0.148,0.074,0.0,0.074,0.148,0.0,0.0,0.0,0.111,0.0,98.519,0.347,445,0.151,0.047,0.007,0.036,0.101,0.0,0.002,0.009,0.225,0.004,99.656
22,TBR-2019-08-06,2019-08-06,TOR,A,TBR,21,20,3.2,6,8,0,0,3,1,0,2,0,0,0,4,14,4,3,4,1995,0.264,38,0.158,0.026,0.0,0.026,0.026,0.0,0.026,0.026,0.132,0.0,98.579,0.341,468,0.154,0.045,0.006,0.034,0.096,0.0,0.004,0.011,0.218,0.004,99.771
23,TOR-2019-08-11,2019-08-11,TOR,H,NYY,22,20,6.0,1,3,2,0,0,1,0,6,1,0,1,6,8,3,2,4,2178,0.362,45,0.222,0.0,0.0,0.067,0.022,0.0,0.022,0.022,0.089,0.0,96.467,0.349,489,0.157,0.043,0.006,0.039,0.094,0.0,0.004,0.01,0.213,0.004,99.566
24,TOR-2019-08-17,2019-08-17,TOR,H,SEA,25,19,6.0,3,5,1,0,1,4,0,3,0,2,1,7,11,8,1,5,2475,0.313,67,0.164,0.03,0.0,0.045,0.03,0.0,0.03,0.03,0.149,0.0,97.299,0.344,511,0.153,0.045,0.006,0.037,0.092,0.0,0.006,0.012,0.215,0.004,99.542
