,game_code,date,team,side,opp,PA,AB,IP,ER,H,2B,3B,HR,BB,IBB,K,HBP,SF,GDP,GB,FB,LD,PU,days_rest,w_park_factor,r_wOBA,r_PA,r_1B_PA,r_2B_PA,r_3B_PA,r_HR_PA,r_BB_PA,r_IBB_PA,r_HBP_PA,r_GDP_PA,r_K_PA,r_SF_PA,r_avg_pf,h_wOBA,h_PA,h_1B_PA,h_2B_PA,h_3B_PA,h_HR_PA,h_BB_PA,h_IBB_PA,h_HBP_PA,h_GDP_PA,h_K_PA,h_SF_PA,h_avg_pf
0,MIA-2015-08-03,2015-08-03,MIA,H,NYM,6,4,1.0,0,1,0,0,0,1,0,2,1,0,0,0,2,1,0,99,582,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,MIA-2015-08-04,2015-08-04,MIA,H,NYM,4,4,1.1,0,0,0,0,0,0,0,1,0,0,0,1,2,2,0,0,388,0.381,7,0.143,0.0,0.0,0.0,0.143,0.0,0.143,0.0,0.286,0.0,83.143,0.384,7,0.143,0.0,0.0,0.0,0.143,0.0,0.143,0.0,0.286,0.0,83.143
2,ATL-2015-08-06,2015-08-06,MIA,A,ATL,7,7,2.0,0,1,0,0,0,0,0,0,0,0,0,2,5,1,0,1,693,0.229,11,0.091,0.0,0.0,0.0,0.091,0.0,0.091,0.0,0.273,0.0,88.182,0.23,11,0.091,0.0,0.0,0.0,0.091,0.0,0.091,0.0,0.273,0.0,88.182
3,ATL-2015-08-08,2015-08-08,MIA,A,ATL,5,5,0.1,2,4,2,0,0,0,0,0,0,0,0,4,1,1,0,1,495,0.186,18,0.111,0.0,0.0,0.0,0.056,0.0,0.056,0.0,0.167,0.0,92.389,0.188,18,0.111,0.0,0.0,0.0,0.056,0.0,0.056,0.0,0.167,0.0,92.389
4,MIA-2015-08-12,2015-08-12,MIA,H,BOS,5,4,1.0,0,1,1,0,0,1,0,2,0,0,0,0,2,1,0,3,485,0.338,23,0.174,0.087,0.0,0.0,0.043,0.0,0.043,0.0,0.13,0.0,93.826,0.343,23,0.174,0.087,0.0,0.0,0.043,0.0,0.043,0.0,0.13,0.0,93.826
5,STL-2015-08-16,2015-08-16,MIA,A,STL,5,5,1.2,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,3,485,0.348,28,0.143,0.107,0.0,0.0,0.071,0.0,0.036,0.0,0.179,0.0,94.393,0.352,28,0.143,0.107,0.0,0.0,0.071,0.0,0.036,0.0,0.179,0.0,94.393
6,MIL-2015-08-18,2015-08-18,MIA,A,MIL,5,5,0.2,0,1,0,0,0,0,0,1,0,0,0,2,2,1,0,1,510,0.293,33,0.121,0.091,0.0,0.0,0.061,0.0,0.03,0.0,0.152,0.0,94.788,0.297,33,0.121,0.091,0.0,0.0,0.061,0.0,0.03,0.0,0.152,0.0,94.788
7,MIL-2015-08-19,2015-08-19,MIA,A,MIL,6,6,1.2,0,1,1,0,0,0,0,2,0,0,0,1,3,1,0,0,612,0.277,38,0.132,0.079,0.0,0.0,0.053,0.0,0.026,0.0,0.158,0.0,95.737,0.281,38,0.132,0.079,0.0,0.0,0.053,0.0,0.026,0.0,0.158,0.0,95.737
8,MIA-2015-08-23,2015-08-23,MIA,H,PHI,4,3,1.1,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,3,388,0.268,44,0.114,0.091,0.0,0.0,0.045,0.0,0.023,0.0,0.182,0.0,96.591,0.272,44,0.114,0.091,0.0,0.0,0.045,0.0,0.023,0.0,0.182,0.0,96.591
9,MIA-2015-08-24,2015-08-24,MIA,H,PIT,5,2,1.0,1,0,0,0,0,1,0,0,1,1,0,1,2,0,0,0,485,0.242,42,0.095,0.095,0.0,0.0,0.048,0.0,0.0,0.0,0.19,0.0,96.571,0.263,48,0.104,0.083,0.0,0.0,0.062,0.0,0.021,0.0,0.208,0.0,96.625
10,WSN-2015-08-29,2015-08-29,MIA,A,WSN,4,3,1.0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,4,404,0.206,31,0.032,0.065,0.0,0.0,0.097,0.0,0.032,0.0,0.226,0.032,95.645,0.265,53,0.094,0.075,0.0,0.0,0.075,0.0,0.038,0.0,0.189,0.019,96.66
11,WSN-2015-08-30,2015-08-30,MIA,A,WSN,7,5,1.1,0,2,1,0,0,2,0,1,0,0,1,1,3,3,0,0,707,0.202,35,0.029,0.057,0.0,0.0,0.114,0.0,0.029,0.0,0.229,0.029,96.257,0.259,57,0.088,0.07,0.0,0.0,0.088,0.0,0.035,0.0,0.193,0.018,96.965
12,MIA-2015-09-04,2015-09-04,MIA,H,NYM,3,3,1.0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,4,291,0.234,37,0.054,0.054,0.0,0.0,0.135,0.0,0.027,0.027,0.189,0.027,97.054,0.286,64,0.094,0.078,0.0,0.0,0.109,0.0,0.031,0.016,0.188,0.016,97.406
13,MIA-2015-09-07,2015-09-07,MIA,H,MIL,4,3,0.2,1,1,1,0,0,1,0,1,0,0,0,0,2,1,1,2,388,0.274,35,0.086,0.057,0.0,0.0,0.143,0.0,0.029,0.057,0.229,0.029,97.057,0.287,67,0.104,0.075,0.0,0.0,0.104,0.0,0.03,0.03,0.194,0.015,97.388
14,MIA-2015-09-11,2015-09-11,MIA,H,WSN,3,3,1.0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,3,291,0.338,28,0.071,0.071,0.0,0.0,0.214,0.0,0.036,0.071,0.214,0.036,95.107,0.299,71,0.099,0.085,0.0,0.0,0.113,0.0,0.028,0.028,0.197,0.014,97.366
