,game_code,date,team,side,opp,PA,IP,ER,H,2B,3B,HR,BB,IBB,K,HBP,SF,GDP,GB,FB,LD,PU,days_rest
0,CIN-2017-09-12,2017-09-12,CIN,A,STL,6,1.2,0,1,0,0,0,0,0,1,0,0,1,2,3,1,1,99
1,CIN-2017-09-17,2017-09-17,CIN,H,PIT,4,1.0,0,1,0,0,0,0,0,2,0,0,0,0,2,1,0,4
2,CIN-2017-09-20,2017-09-20,CIN,H,STL,7,2.0,0,0,0,0,0,0,0,0,1,0,0,2,4,0,0,2
3,CIN-2017-09-22,2017-09-22,CIN,H,BOS,3,1.0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1
4,CIN-2017-09-26,2017-09-26,CIN,A,MIL,18,3.0,4,6,2,0,1,2,0,5,0,0,0,2,9,5,1,3
5,CIN-2017-10-01,2017-10-01,CIN,A,CHC,18,5.0,0,2,0,0,0,0,0,2,0,0,0,4,12,5,1,4
0,TOR-2018-05-15,2018-05-15,TOR,A,NYM,14,3.1,3,4,0,1,1,1,0,3,0,0,1,3,7,4,1,99
1,TOR-2018-05-19,2018-05-19,TOR,H,OAK,3,1.0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,3
2,TOR-2018-05-20,2018-05-20,TOR,H,OAK,10,2.0,0,1,1,0,0,2,0,2,0,0,0,1,5,1,2,0
3,TOR-2018-05-24,2018-05-24,TOR,H,LAA,12,2.0,3,4,2,0,1,2,0,1,0,0,0,3,6,4,0,3
4,LAA-2018-06-24,2018-06-24,LAA,H,TOR,4,1.0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,30
5,LAA-2018-06-26,2018-06-26,LAA,A,BOS,17,4.0,3,4,1,0,3,1,0,1,0,0,0,5,10,3,1,1
6,LAA-2018-07-01,2018-07-01,LAA,A,BAL,16,3.1,5,5,1,0,2,2,0,4,0,0,1,4,6,2,1,4
7,LAA-2018-07-07,2018-07-07,LAA,H,LAD,12,3.0,0,1,0,0,0,2,0,6,0,0,0,1,3,0,0,5
8,LAA-2018-07-11,2018-07-11,LAA,H,SEA,6,1.0,0,1,0,0,0,1,0,1,1,0,0,1,2,1,1,3
9,LAA-2018-07-15,2018-07-15,LAA,A,LAD,15,3.0,3,4,0,0,1,2,0,2,1,1,0,4,6,4,0,3
10,LAA-2018-07-22,2018-07-22,LAA,H,HOU,6,1.1,0,1,0,0,0,2,0,0,0,0,1,2,2,1,0,6
11,LAA-2018-08-05,2018-08-05,LAA,A,CLE,7,0.1,3,3,0,0,1,1,0,1,2,0,0,0,3,2,0,13
12,LAA-2018-08-17,2018-08-17,LAA,A,TEX,15,4.0,1,3,0,0,0,1,0,3,0,1,1,6,5,2,0,11
13,LAA-2018-08-22,2018-08-22,LAA,A,ARI,4,1.0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,4
14,LAA-2018-08-24,2018-08-24,LAA,H,HOU,5,1.0,2,1,1,0,0,2,0,1,0,0,0,0,2,2,0,1
15,LAA-2018-08-25,2018-08-25,LAA,H,HOU,3,0.2,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
16,LAA-2018-09-13,2018-09-13,LAA,H,SEA,10,2.0,1,2,0,0,0,2,0,0,0,0,1,4,4,1,0,18
17,LAA-2018-09-19,2018-09-19,LAA,A,OAK,3,1.0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5
18,LAA-2018-09-20,2018-09-20,LAA,A,OAK,7,1.0,1,2,0,0,0,3,0,1,0,0,1,2,1,1,0,0
19,LAA-2018-09-23,2018-09-23,LAA,A,HOU,3,1.0,0,1,0,0,0,0,0,0,0,0,1,1,2,1,1,2
20,LAA-2018-09-29,2018-09-29,LAA,H,OAK,5,1.0,1,1,0,0,0,1,0,2,0,0,0,1,1,1,0,5
