,game_code,date,team,side,opp,PA,IP,ER,H,2B,3B,HR,BB,IBB,K,HBP,SF,GDP,GB,FB,LD,PU,days_rest
0,STL-2014-04-04,2014-04-04,STL,A,PIT,9,1.2,1,4,0,0,0,1,1,0,1,0,1,4,3,3,0,99
1,STL-2014-04-09,2014-04-09,STL,H,CIN,4,1.0,0,1,0,0,0,0,0,1,0,0,0,1,2,2,0,4
2,STL-2014-04-12,2014-04-12,STL,H,CHC,4,1.0,0,1,1,0,0,0,0,1,0,0,0,2,1,1,0,2
3,STL-2014-04-15,2014-04-15,STL,A,MIL,3,1.0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,2
4,STL-2014-04-16,2014-04-16,STL,A,MIL,8,1.0,0,3,0,0,0,1,0,1,0,0,0,4,2,1,0,0
5,STL-2014-04-20,2014-04-20,STL,A,WSN,5,0.2,1,2,0,0,0,1,0,1,0,1,0,2,1,0,0,3
6,STL-2014-04-23,2014-04-23,STL,A,NYM,7,1.2,1,1,0,0,1,0,0,2,0,0,0,3,2,0,0,2
7,STL-2014-04-26,2014-04-26,STL,H,PIT,7,2.0,0,1,0,0,0,0,0,1,0,0,0,3,3,1,0,2
8,STL-2014-04-28,2014-04-28,STL,H,MIL,5,1.0,2,2,1,1,0,0,0,1,0,1,0,2,2,1,0,1
9,STL-2014-05-06,2014-05-06,STL,A,ATL,4,1.0,0,1,1,0,0,0,0,1,0,0,0,3,0,0,0,7
10,STL-2014-05-07,2014-05-07,STL,A,ATL,4,1.0,0,1,0,0,0,0,0,1,0,0,0,1,2,2,0,0
11,STL-2014-05-10,2014-05-10,STL,A,PIT,3,1.0,0,1,0,0,0,0,0,0,0,0,1,2,1,0,0,2
12,STL-2014-05-11,2014-05-11,STL,A,PIT,2,0.2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
13,STL-2014-05-12,2014-05-12,STL,H,CHC,5,1.0,0,2,0,0,0,0,0,0,0,0,0,1,4,4,0,0
14,STL-2014-05-13,2014-05-13,STL,H,CHC,5,1.0,0,1,1,0,0,1,1,0,0,0,0,2,2,1,0,0
15,STL-2014-05-21,2014-05-21,STL,H,ARI,4,1.0,0,1,0,0,0,0,0,0,0,0,0,3,1,1,0,7
16,STL-2014-05-23,2014-05-23,STL,A,CIN,9,1.2,1,4,0,0,1,0,0,1,0,0,0,3,5,2,1,1
17,STL-2014-05-24,2014-05-24,STL,A,CIN,2,0.2,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0
18,STL-2014-05-28,2014-05-28,STL,H,NYY,6,1.0,0,2,0,0,0,0,0,1,0,0,0,2,3,2,0,3
19,STL-2014-05-30,2014-05-30,STL,H,SFG,10,1.2,2,4,1,0,0,1,0,1,0,0,0,5,3,2,0,1
20,STL-2014-06-01,2014-06-01,STL,H,SFG,8,2.0,0,3,0,0,0,0,0,0,0,0,1,5,3,2,1,1
