,game_code,date,team,side,opp,PA,IP,ER,H,2B,3B,HR,BB,IBB,K,HBP,SF,GDP,GB,FB,LD,PU,days_rest
0,CHC-2021-04-26,2021-04-26,CHC,A,ATL,5,1.0,0,1,0,0,0,1,0,2,0,0,0,1,1,0,0,99
1,CHC-2021-04-29,2021-04-29,CHC,A,ATL,4,1.0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0,2
2,CHC-2021-06-12,2021-06-12,CHC,H,STL,5,0.2,0,1,0,0,0,2,0,0,0,0,0,0,3,1,2,43
3,CHC-2021-06-14,2021-06-14,CHC,A,NYM,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,CHC-2021-06-28,2021-06-28,CHC,A,MIL,6,0.0,6,4,1,0,2,2,1,0,0,0,0,1,3,1,0,13
5,CHC-2021-07-22,2021-07-22,CHC,A,STL,4,1.0,0,1,0,0,0,0,0,0,0,0,0,1,3,2,0,23
6,CHC-2021-07-24,2021-07-24,CHC,H,ARI,4,0.2,0,1,0,0,0,1,0,0,0,0,0,2,1,1,0,1
7,CHC-2021-07-29,2021-07-29,CHC,H,CIN,3,0.0,3,3,1,0,0,0,0,0,0,0,0,1,2,2,0,4
8,CHC-2021-08-03,2021-08-03,CHC,A,COL,4,1.1,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,4
9,CHC-2021-08-06,2021-08-06,CHC,H,CHW,3,0.2,1,1,0,0,0,0,0,2,0,0,0,1,0,0,0,2
10,CHC-2021-08-07,2021-08-07,CHC,H,CHW,5,1.0,2,2,0,0,2,0,0,1,0,0,0,0,4,0,0,0
11,CHC-2021-08-10,2021-08-10,CHC,H,MIL,5,1.0,1,2,0,0,1,0,0,1,0,0,0,1,3,1,1,2
12,CHC-2021-08-14,2021-08-14,CHC,A,MIA,4,1.0,0,1,0,0,0,0,0,2,0,0,0,2,0,0,0,3
13,CHC-2021-08-15,2021-08-15,CHC,A,MIA,3,0.2,1,1,0,0,0,0,0,2,0,0,0,0,1,1,0,0
14,CHC-2021-08-18,2021-08-18,CHC,A,CIN,4,1.0,0,1,1,0,0,0,0,3,0,0,0,1,0,0,0,2
15,CHC-2021-08-21,2021-08-21,CHC,H,KCR,3,1.0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2
16,CHC-2021-08-25,2021-08-25,CHC,H,COL,3,0.1,2,1,0,0,1,0,0,1,1,0,0,0,1,0,0,3
17,CHC-2021-08-27,2021-08-27,CHC,A,CHW,4,1.0,0,1,0,0,0,0,0,1,0,0,0,0,3,2,1,1
18,CHC-2021-09-03,2021-09-03,CHC,H,PIT,4,1.1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,6
19,CHC-2021-09-04,2021-09-04,CHC,H,PIT,3,0.2,0,1,0,0,0,0,0,0,0,0,0,1,2,0,1,0
20,CHC-2021-09-07,2021-09-07,CHC,H,CIN,6,2.0,0,0,0,0,0,0,0,3,0,0,0,1,2,1,1,2
21,CHC-2021-09-10,2021-09-10,CHC,H,SFG,4,0.0,3,3,0,0,1,1,0,0,0,0,0,0,3,2,0,2
22,CHC-2021-09-15,2021-09-15,CHC,A,PHI,3,0.2,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,4
23,CHC-2021-09-17,2021-09-17,CHC,A,MIL,3,1.0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1
24,CHC-2021-09-21,2021-09-21,CHC,H,MIN,7,1.0,2,4,2,0,0,0,0,2,0,0,0,1,4,3,0,3
25,CHC-2021-09-24,2021-09-24,CHC,H,STL,4,1.0,0,1,0,0,0,0,0,1,0,0,0,1,2,1,0,2
26,CHC-2021-09-28,2021-09-28,CHC,A,PIT,7,1.1,0,2,0,0,0,0,0,1,0,0,0,3,3,1,0,3
27,CHC-2021-10-02,2021-10-02,CHC,A,STL,5,1.0,1,2,1,1,0,1,0,0,0,0,1,1,3,2,1,3
