,game_code,date,team,side,opp,PA,AB,IP,ER,H,2B,3B,HR,BB,IBB,K,HBP,SF,GDP,GB,FB,LD,PU,days_rest,w_park_factor,r_wOBA,r_PA,r_1B_PA,r_2B_PA,r_3B_PA,r_HR_PA,r_BB_PA,r_IBB_PA,r_HBP_PA,r_GDP_PA,r_K_PA,r_SF_PA,r_avg_pf,h_wOBA,h_PA,h_1B_PA,h_2B_PA,h_3B_PA,h_HR_PA,h_BB_PA,h_IBB_PA,h_HBP_PA,h_GDP_PA,h_K_PA,h_SF_PA,h_avg_pf
0,TEX-2019-09-27,2019-09-27,NYY,A,TEX,9,9,2.0,0,2,0,0,0,0,0,1,0,0,0,3,5,0,1,99,981,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,WSN-2020-07-25,2020-07-25,NYY,A,WSN,13,13,3.1,4,4,1,0,1,0,0,2,0,0,1,4,7,2,2,99,1313,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.193,10,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,98.1
2,NYY-2020-08-02,2020-08-02,NYY,H,BOS,13,13,3.2,2,2,0,0,2,0,0,4,0,0,0,4,5,2,0,7,1287,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.193,10,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,98.1
3,TBR-2020-08-08,2020-08-08,NYY,A,TBR,17,12,3.2,3,1,1,0,0,5,0,4,0,0,0,5,3,1,0,5,1615,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.193,10,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,98.1
4,NYY-2020-08-17,2020-08-17,NYY,H,BOS,13,12,3.0,1,3,1,0,0,0,0,2,1,0,0,4,6,4,0,8,1287,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.193,10,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,98.1
5,NYY-2020-08-30,2020-08-30,NYY,H,NYM,18,17,3.2,2,6,1,0,0,1,0,3,0,0,0,5,9,4,1,12,1782,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.193,10,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,98.1
6,BAL-2020-09-04,2020-09-04,NYY,A,BAL,19,16,4.0,3,4,0,0,2,2,0,3,1,0,0,3,10,3,2,4,1938,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.193,10,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,98.1
7,TOR-2020-09-08,2020-09-08,NYY,A,TOR,2,2,0.2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,208,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.193,10,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,98.1
8,NYY-2020-09-15,2020-09-15,NYY,H,TOR,12,10,2.0,3,5,2,0,0,2,0,1,0,0,1,4,5,4,0,6,1188,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.193,10,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,98.1
9,TOR-2020-09-21,2020-09-21,NYY,A,TOR,14,13,2.2,5,5,0,1,0,1,0,6,0,0,0,3,4,2,0,5,1456,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.193,10,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,98.1
10,NYY-2021-04-04,2021-04-04,NYY,H,TOR,21,19,6.0,0,1,0,0,0,1,0,3,0,0,0,7,9,4,1,99,2079,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.363,122,0.148,0.049,0.008,0.041,0.09,0.0,0.016,0.016,0.213,0.0,98.967
11,NYY-2021-04-16,2021-04-16,NYY,H,TBR,15,11,3.0,0,2,0,0,0,3,0,4,1,0,0,6,1,1,0,11,1485,0.079,22,0.045,0.0,0.0,0.0,0.045,0.0,0.0,0.0,0.136,0.0,94.5,0.323,143,0.133,0.042,0.007,0.035,0.084,0.0,0.014,0.014,0.203,0.0,98.972
12,BAL-2021-04-28,2021-04-28,NYY,A,BAL,6,6,2.0,0,1,0,0,0,0,0,2,0,0,1,3,1,1,0,11,612,0.304,16,0.125,0.0,0.0,0.0,0.188,0.0,0.062,0.0,0.25,0.0,92.812,0.321,158,0.133,0.038,0.006,0.032,0.095,0.0,0.019,0.013,0.209,0.0,98.975
13,NYY-2021-05-09,2021-05-09,NYY,H,WSN,5,5,1.1,0,2,0,0,0,0,0,0,0,0,1,3,2,1,0,10,495,0.146,7,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.143,0.286,0.0,87.429,0.315,164,0.134,0.037,0.006,0.03,0.091,0.0,0.018,0.018,0.213,0.0,99.085
14,TBR-2021-05-13,2021-05-13,NYY,A,TBR,11,9,2.1,3,2,0,0,1,2,0,6,0,0,0,2,1,1,0,3,1045,0.24,12,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0.167,0.0,92.25,0.316,169,0.142,0.036,0.006,0.03,0.089,0.0,0.018,0.024,0.207,0.0,99.083
15,BAL-2021-05-16,2021-05-16,NYY,A,BAL,9,8,2.0,1,2,2,0,0,1,0,0,0,0,0,2,6,3,1,2,918,0.314,23,0.174,0.0,0.0,0.043,0.087,0.0,0.0,0.087,0.348,0.0,93.565,0.32,180,0.139,0.033,0.006,0.033,0.094,0.0,0.017,0.022,0.228,0.0,98.833
16,NYY-2021-05-25,2021-05-25,NYY,H,TOR,16,15,3.0,1,6,1,0,1,1,0,3,0,0,0,5,7,5,0,8,1584,0.368,26,0.115,0.077,0.0,0.038,0.115,0.0,0.0,0.038,0.231,0.0,94.538,0.322,189,0.132,0.042,0.005,0.032,0.095,0.0,0.016,0.021,0.217,0.0,98.984
17,DET-2021-05-30,2021-05-30,NYY,A,DET,15,11,2.1,2,3,1,0,0,2,0,2,2,0,0,3,6,2,2,4,1485,0.414,37,0.135,0.081,0.0,0.054,0.108,0.0,0.0,0.0,0.243,0.0,95.865,0.333,205,0.141,0.044,0.005,0.034,0.093,0.0,0.015,0.02,0.215,0.0,98.985
18,NYY-2021-06-04,2021-06-04,NYY,H,BOS,22,22,5.1,4,6,1,0,1,0,0,5,0,0,0,6,11,7,2,4,2178,0.412,41,0.146,0.098,0.0,0.024,0.098,0.0,0.049,0.0,0.122,0.0,97.244,0.337,220,0.141,0.045,0.005,0.032,0.095,0.0,0.023,0.018,0.209,0.0,98.986
19,MIN-2021-06-10,2021-06-10,NYY,A,MIN,18,13,3.2,2,4,1,0,0,3,0,3,0,1,0,4,8,4,0,5,1764,0.378,54,0.185,0.056,0.0,0.037,0.056,0.0,0.037,0.0,0.185,0.0,97.167,0.334,242,0.145,0.045,0.004,0.033,0.087,0.0,0.021,0.017,0.211,0.0,98.988
20,TOR-2021-06-17,2021-06-17,NYY,A,TOR,17,15,4.1,3,5,1,0,0,2,0,1,0,0,1,11,3,3,0,6,1768,0.343,56,0.161,0.054,0.0,0.018,0.089,0.0,0.036,0.0,0.179,0.018,96.911,0.335,260,0.146,0.046,0.004,0.031,0.092,0.0,0.019,0.015,0.208,0.004,98.919
21,NYY-2021-06-23,2021-06-23,NYY,H,KCR,21,17,4.2,2,3,1,0,1,3,1,5,1,0,0,4,8,5,0,5,2079,0.337,58,0.19,0.052,0.0,0.017,0.086,0.0,0.0,0.017,0.155,0.017,98.448,0.337,277,0.152,0.047,0.004,0.029,0.094,0.0,0.018,0.018,0.199,0.004,99.231
22,NYY-2021-06-28,2021-06-28,NYY,H,LAA,21,19,4.1,2,6,2,0,1,2,0,4,0,0,0,7,8,2,0,4,2079,0.352,57,0.14,0.053,0.0,0.018,0.14,0.018,0.018,0.018,0.158,0.018,98.439,0.338,298,0.144,0.047,0.003,0.03,0.097,0.003,0.02,0.017,0.201,0.003,99.215
23,NYY-2021-07-03,2021-07-03,NYY,H,NYM,17,16,4.0,0,3,0,0,0,1,0,9,0,0,0,5,2,1,1,4,1683,0.372,60,0.133,0.067,0.0,0.033,0.117,0.017,0.017,0.017,0.167,0.0,98.767,0.342,319,0.144,0.05,0.003,0.031,0.097,0.003,0.019,0.016,0.201,0.003,99.201
24,NYM-2021-09-10,2021-09-10,NYY,A,NYM,13,11,3.0,1,2,0,0,0,0,0,2,2,0,0,4,5,2,1,68,1222,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.336,241,0.158,0.05,0.004,0.021,0.1,0.004,0.017,0.017,0.224,0.004,99.162
25,BAL-2021-09-14,2021-09-14,NYY,A,BAL,10,9,3.0,0,0,0,0,0,1,0,2,0,0,1,2,5,2,0,3,1020,0.246,14,0.143,0.0,0.0,0.0,0.0,0.0,0.143,0.0,0.143,0.0,87.286,0.331,254,0.157,0.047,0.004,0.02,0.094,0.004,0.024,0.016,0.22,0.004,98.898
26,NYY-2021-09-17,2021-09-17,NYY,H,CLE,6,6,2.0,0,0,0,0,0,0,0,3,0,0,0,1,2,1,0,2,594,0.169,24,0.083,0.0,0.0,0.0,0.042,0.0,0.083,0.042,0.167,0.0,93.417,0.31,252,0.147,0.04,0.004,0.02,0.091,0.004,0.024,0.016,0.226,0.004,99.016
27,NYY-2021-09-21,2021-09-21,NYY,H,TEX,4,4,1.1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,3,396,0.134,30,0.067,0.0,0.0,0.0,0.033,0.0,0.067,0.033,0.233,0.0,94.533,0.296,244,0.135,0.041,0.0,0.02,0.09,0.004,0.025,0.016,0.221,0.004,98.73
28,BOS-2021-09-25,2021-09-25,NYY,A,BOS,6,6,1.1,0,2,0,0,0,0,0,2,0,0,0,1,3,2,0,3,630,0.118,34,0.059,0.0,0.0,0.0,0.029,0.0,0.059,0.029,0.294,0.0,95.059,0.292,248,0.133,0.04,0.0,0.02,0.089,0.004,0.024,0.016,0.23,0.004,98.734
29,TOR-2021-09-28,2021-09-28,NYY,A,TOR,11,10,2.2,1,2,1,0,0,1,0,1,0,0,0,3,6,4,0,2,1144,0.145,40,0.1,0.0,0.0,0.0,0.025,0.0,0.05,0.025,0.3,0.0,96.55,0.292,254,0.138,0.039,0.0,0.02,0.087,0.004,0.024,0.016,0.232,0.004,98.882
30,TOR-2021-09-30,2021-09-30,NYY,A,TOR,6,5,1.1,0,1,0,0,0,1,0,1,0,0,0,2,2,2,0,1,624,0.169,51,0.098,0.02,0.0,0.0,0.039,0.0,0.039,0.02,0.255,0.0,98.157,0.29,265,0.136,0.042,0.0,0.019,0.087,0.004,0.023,0.015,0.226,0.004,99.094
31,NYY-2021-10-02,2021-10-02,NYY,H,TBR,5,5,0.1,3,4,0,0,1,0,0,1,0,0,0,1,3,2,0,1,495,0.159,44,0.091,0.023,0.0,0.0,0.068,0.0,0.0,0.023,0.273,0.0,100.182,0.29,271,0.137,0.041,0.0,0.018,0.089,0.004,0.022,0.015,0.225,0.004,99.203
