,game_code,date,team,side,opp,PA,AB,IP,ER,H,2B,3B,HR,BB,IBB,K,HBP,SF,GDP,GB,FB,LD,PU,days_rest,w_park_factor,r_wOBA,r_PA,r_1B_PA,r_2B_PA,r_3B_PA,r_HR_PA,r_BB_PA,r_IBB_PA,r_HBP_PA,r_GDP_PA,r_K_PA,r_SF_PA,r_avg_pf,h_wOBA,h_PA,h_1B_PA,h_2B_PA,h_3B_PA,h_HR_PA,h_BB_PA,h_IBB_PA,h_HBP_PA,h_GDP_PA,h_K_PA,h_SF_PA,h_avg_pf,imputed
1,NYM-2015-06-13,2015-06-13,NYM,H,ATL,2,2,0.1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,99,190,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,0.317,680.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,1
2,NYM-2015-06-14,2015-06-14,NYM,H,ATL,3,2,1.0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,285,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,0.317,680.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,1
3,NYM-2015-06-16,2015-06-16,NYM,H,TOR,6,5,1.2,0,1,0,0,0,0,0,2,0,1,0,1,3,1,0,1,570,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,0.317,680.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,1
4,ATL-2015-06-19,2015-06-19,NYM,A,ATL,2,2,0.1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,2,198,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,0.317,680.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,1
5,MIL-2015-06-23,2015-06-23,NYM,A,MIL,4,4,1.1,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,3,408,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,0.317,680.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,1
6,NYM-2015-06-27,2015-06-27,NYM,H,CIN,3,3,1.0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,3,285,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,0.317,680.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,1
7,NYM-2015-06-30,2015-06-30,NYM,H,CHC,3,2,1.0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,2,285,0.211,21.0,0.19,0.0,0.0,0.0,0.048,0.0,0.0,0.048,0.238,0.048,92.19,0.317,680.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,1
8,NYM-2015-07-01,2015-07-01,NYM,H,CHC,3,3,1.0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,285,0.213,24.0,0.167,0.0,0.0,0.0,0.083,0.0,0.0,0.083,0.25,0.042,92.542,0.317,680.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,1
9,SFG-2015-07-08,2015-07-08,NYM,A,SFG,3,3,0.1,1,2,0,0,0,0,0,0,0,0,0,2,1,1,0,6,288,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,0.317,680.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,1
10,NYM-2015-07-11,2015-07-11,NYM,H,ARI,3,2,1.0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,2,285,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,0.317,680.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,1
11,NYM-2015-07-12,2015-07-12,NYM,H,ARI,4,3,1.0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,1,0,380,0.258,20.0,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.2,0.0,91.8,0.317,680.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,1
12,STL-2015-07-19,2015-07-19,NYM,A,STL,5,5,1.1,0,2,0,0,0,0,0,1,0,0,1,3,1,1,0,6,485,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,0.317,680.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,1
13,WSN-2015-07-21,2015-07-21,NYM,A,WSN,3,3,1.0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,303,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,0.263,42.0,0.214,0.0,0.0,0.0,0.095,0.0,0.0,0.095,0.167,0.024,93.905,1
14,WSN-2015-07-22,2015-07-22,NYM,A,WSN,8,6,1.0,3,3,1,0,0,2,1,1,0,0,0,2,3,3,0,0,808,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,0.245,45.0,0.2,0.0,0.0,0.0,0.089,0.0,0.0,0.089,0.178,0.022,94.378,1
15,NYM-2015-07-29,2015-07-29,NYM,H,SDP,4,4,1.0,1,2,1,0,0,0,0,0,0,0,1,2,2,1,0,6,380,0.342,24.0,0.167,0.042,0.0,0.0,0.167,0.042,0.0,0.083,0.125,0.0,94.208,0.299,53.0,0.208,0.019,0.0,0.0,0.113,0.019,0.0,0.075,0.17,0.019,95.377,0
16,NYM-2015-07-30,2015-07-30,NYM,H,SDP,4,3,0.1,3,2,1,0,0,1,0,0,0,0,0,0,3,2,0,0,380,0.372,28.0,0.179,0.071,0.0,0.0,0.143,0.036,0.0,0.107,0.107,0.0,94.321,0.316,57.0,0.211,0.035,0.0,0.0,0.105,0.018,0.0,0.088,0.158,0.018,95.351,0
17,NYM-2015-08-01,2015-08-01,NYM,H,WSN,4,4,1.0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0,1,380,0.437,29.0,0.207,0.103,0.0,0.0,0.138,0.034,0.0,0.069,0.103,0.0,94.345,0.344,61.0,0.213,0.049,0.0,0.0,0.115,0.016,0.0,0.082,0.148,0.016,95.328,0
18,MIA-2015-08-05,2015-08-05,NYM,A,MIA,4,3,0.2,0,1,0,0,0,1,0,0,0,0,0,3,0,0,0,3,388,0.444,29.0,0.241,0.103,0.0,0.0,0.103,0.034,0.0,0.069,0.103,0.0,94.345,0.336,65.0,0.215,0.046,0.0,0.0,0.108,0.015,0.0,0.077,0.138,0.015,95.308,0
19,TBR-2015-08-07,2015-08-07,NYM,A,TBR,2,1,0.1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,194,0.438,33.0,0.242,0.091,0.0,0.0,0.121,0.03,0.0,0.061,0.091,0.0,94.667,0.339,69.0,0.217,0.043,0.0,0.0,0.116,0.014,0.0,0.072,0.13,0.014,95.406,0
20,TBR-2015-08-09,2015-08-09,NYM,A,TBR,4,4,1.0,0,1,0,0,0,0,0,1,0,0,0,1,2,1,0,1,388,0.446,30.0,0.2,0.1,0.0,0.0,0.167,0.033,0.0,0.033,0.067,0.0,94.433,0.34,71.0,0.211,0.042,0.0,0.0,0.127,0.014,0.0,0.07,0.127,0.014,95.451,0
21,NYM-2015-08-13,2015-08-13,NYM,H,COL,4,3,1.0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,3,380,0.408,23.0,0.217,0.087,0.0,0.0,0.13,0.0,0.0,0.043,0.043,0.0,91.739,0.333,75.0,0.213,0.04,0.0,0.0,0.12,0.013,0.0,0.067,0.133,0.013,95.533,0
22,NYM-2015-08-14,2015-08-14,NYM,H,PIT,3,3,0.0,2,3,0,0,0,0,0,0,0,0,0,1,2,2,0,0,285,0.372,27.0,0.185,0.074,0.0,0.0,0.148,0.0,0.0,0.037,0.037,0.0,92.222,0.325,79.0,0.203,0.038,0.0,0.0,0.127,0.013,0.0,0.063,0.127,0.013,95.506,0
23,NYM-2015-08-16,2015-08-16,NYM,H,PIT,6,4,0.2,2,2,0,0,0,2,0,0,0,0,0,3,1,0,0,1,570,0.424,30.0,0.267,0.067,0.0,0.0,0.133,0.0,0.0,0.033,0.033,0.0,92.5,0.346,82.0,0.232,0.037,0.0,0.0,0.122,0.012,0.0,0.061,0.122,0.012,95.488,0
24,NYM-2015-09-01,2015-09-01,NYM,H,PHI,3,0,0.0,2,0,0,0,0,2,0,0,0,0,0,1,0,0,0,15,285,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,0.359,88.0,0.239,0.034,0.0,0.0,0.136,0.011,0.0,0.057,0.114,0.011,95.455,1
25,ATL-2015-09-13,2015-09-13,NYM,A,ATL,5,5,1.1,0,1,0,0,0,0,0,1,0,0,0,3,1,0,0,11,495,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,0.366,91.0,0.231,0.033,0.0,0.0,0.154,0.011,0.0,0.055,0.11,0.011,95.44,1
26,NYM-2015-09-15,2015-09-15,NYM,H,MIA,3,2,1.0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,285,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,0.356,96.0,0.229,0.031,0.0,0.0,0.146,0.01,0.0,0.052,0.115,0.01,95.625,1
27,NYM-2015-09-19,2015-09-19,NYM,H,NYY,4,3,1.0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,3,380,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,0.352,99.0,0.222,0.03,0.0,0.0,0.152,0.01,0.0,0.061,0.111,0.01,95.606,1
28,CIN-2015-09-25,2015-09-25,NYM,A,CIN,4,4,0.1,1,3,0,0,0,0,0,1,0,0,0,1,2,2,0,5,404,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,0.345,103.0,0.214,0.029,0.0,0.0,0.155,0.01,0.0,0.058,0.117,0.01,95.583,1
29,CIN-2015-09-27,2015-09-27,NYM,A,CIN,4,4,1.0,0,1,1,0,0,0,0,0,0,0,1,3,1,1,0,1,404,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,0.357,107.0,0.234,0.028,0.0,0.0,0.15,0.009,0.0,0.056,0.121,0.009,95.785,1
30,PHI-2015-09-30,2015-09-30,NYM,A,PHI,2,1,0.0,2,1,0,0,0,1,0,0,0,0,0,0,1,1,0,2,200,0.308,21.0,0.19,0.048,0.0,0.0,0.095,0.0,0.0,0.095,0.143,0.0,93.714,0.356,111.0,0.225,0.036,0.0,0.0,0.144,0.009,0.0,0.063,0.117,0.009,95.973,0
31,DET-2016-06-02,2016-06-02,DET,H,NYY,1,1,0.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,99,100,0.322,76.0,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,0.36,113.0,0.23,0.035,0.0,0.0,0.15,0.009,0.0,0.062,0.115,0.009,96.044,1
32,DET-2016-06-03,2016-06-03,DET,H,CHW,5,4,1.0,1,1,0,0,0,1,0,0,0,0,0,2,2,1,0,0,500,0.322,76.0,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,0.365,114.0,0.237,0.035,0.0,0.0,0.149,0.009,0.0,0.061,0.114,0.009,96.079,1
33,DET-2016-06-07,2016-06-07,DET,H,TOR,7,5,1.2,0,0,0,0,0,2,1,2,0,0,1,2,1,0,0,3,700,0.322,76.0,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,0.363,119.0,0.235,0.034,0.0,0.0,0.151,0.008,0.0,0.059,0.109,0.008,96.244,1
34,CHW-2016-06-13,2016-06-13,DET,A,CHW,6,5,1.0,1,2,0,0,0,1,0,1,0,0,0,1,3,3,0,5,594,0.322,76.0,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,0.358,121.0,0.223,0.033,0.0,0.0,0.157,0.017,0.0,0.058,0.124,0.008,96.512,1
35,CLE-2016-07-06,2016-07-06,DET,A,CLE,3,2,1.0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,22,312,0.322,76.0,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,0.393,106.0,0.236,0.038,0.0,0.0,0.179,0.019,0.0,0.057,0.094,0.0,96.613,1
36,TOR-2016-07-08,2016-07-08,DET,A,TOR,5,5,0.2,1,3,0,0,1,0,0,1,0,0,0,2,2,1,1,1,500,0.322,76.0,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,0.383,106.0,0.217,0.038,0.0,0.0,0.189,0.019,0.0,0.066,0.094,0.0,96.84,1
