,game_code,date,team,side,opp,PA,IP,ER,H,2B,3B,HR,BB,IBB,K,HBP,SF,GDP,GB,FB,LD,PU,days_rest
0,CLE-2020-07-26,2020-07-26,CLE,H,KCR,3,1.0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,99
1,CLE-2020-07-28,2020-07-28,CLE,H,CHW,3,1.0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1
2,MIN-2020-07-31,2020-07-31,CLE,A,MIN,3,1.0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2
3,MIN-2020-08-01,2020-08-01,CLE,A,MIN,4,1.0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0
4,CLE-2020-08-06,2020-08-06,CLE,H,CIN,3,1.0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,4
5,CHW-2020-08-08,2020-08-08,CLE,A,CHW,6,1.0,1,2,1,0,1,1,0,1,0,0,0,0,4,3,0,1
6,CLE-2020-08-11,2020-08-11,CLE,H,CHC,6,0.2,4,2,0,0,0,1,0,0,1,1,0,2,2,0,0,2
7,DET-2020-08-14,2020-08-14,CLE,A,DET,3,1.0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2
8,DET-2020-08-16,2020-08-16,CLE,A,DET,5,1.1,0,0,0,0,0,1,0,1,0,0,0,1,2,1,0,1
9,PIT-2020-08-18,2020-08-18,CLE,A,PIT,2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
10,CLE-2020-08-21,2020-08-21,CLE,H,DET,6,2.0,0,0,0,0,0,0,0,3,0,0,0,0,3,1,0,2
11,STL-2020-08-28,2020-08-28,CLE,A,STL,3,1.0,0,1,0,0,0,0,0,0,0,0,1,3,0,0,0,6
12,STL-2020-08-30,2020-08-30,CLE,A,STL,4,1.0,1,1,0,0,1,0,0,0,0,0,0,2,2,1,1,1
13,DET-2020-09-17,2020-09-17,CLE,A,DET,4,1.1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,17
14,DET-2020-09-19,2020-09-19,CLE,A,DET,3,0.2,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,1
15,DET-2020-09-20,2020-09-20,CLE,A,DET,6,1.0,3,3,0,0,1,0,0,2,0,0,0,1,3,3,0,0
16,CLE-2020-09-24,2020-09-24,CLE,H,CHW,4,1.1,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,3
17,CLE-2020-09-27,2020-09-27,CLE,H,PIT,4,0.1,1,2,1,0,1,1,1,0,0,0,0,0,3,2,0,2
