,game_code,date,team,side,opp,PA,IP,ER,H,2B,3B,HR,BB,IBB,K,HBP,SF,GDP,GB,FB,LD,PU,days_rest
0,ARI-2015-04-11,2015-04-11,ARI,H,LAD,22,6.0,0,1,1,0,0,4,0,6,0,0,1,8,4,2,0,99
1,SFG-2015-04-16,2015-04-16,ARI,A,SFG,25,6.2,2,4,0,0,0,2,0,4,0,0,0,15,4,2,0,4
2,ARI-2015-04-22,2015-04-22,ARI,H,TEX,24,6.0,1,2,0,0,0,5,0,2,1,0,2,8,8,3,1,5
3,ARI-2015-04-28,2015-04-28,ARI,H,COL,6,1.1,1,2,1,0,0,0,0,2,0,0,0,0,4,2,1,5
4,PHI-2015-05-16,2015-05-16,ARI,A,PHI,15,2.0,4,5,1,0,1,3,0,1,0,0,0,5,6,1,0,17
5,MIA-2015-05-21,2015-05-21,ARI,A,MIA,25,5.0,4,9,0,1,0,2,0,4,0,1,1,12,7,6,1,4
6,STL-2015-05-26,2015-05-26,ARI,A,STL,19,3.2,6,5,1,0,1,3,0,3,0,0,0,8,5,3,1,4
7,ARI-2015-06-01,2015-06-01,ARI,H,ATL,25,5.0,5,8,2,0,1,3,1,1,1,0,2,12,8,5,2,5
0,SFG-2016-04-18,2016-04-18,ARI,A,SFG,23,4.1,5,7,1,0,1,4,0,2,0,0,0,11,6,3,0,99
1,COL-2016-05-09,2016-05-09,ARI,A,COL,28,6.0,4,7,4,0,0,3,0,4,0,1,0,12,9,6,0,20
2,ARI-2016-05-29,2016-05-29,ARI,H,SDP,27,7.1,3,4,1,0,1,1,0,9,0,0,0,6,11,4,1,19
3,CHC-2016-06-03,2016-06-03,ARI,A,CHC,24,6.0,1,4,3,0,0,3,1,10,0,0,1,6,5,5,0,4
4,ARI-2016-06-08,2016-06-08,ARI,H,TBR,26,5.2,4,5,0,1,2,4,0,5,0,0,0,3,14,8,1,4
5,ARI-2016-06-14,2016-06-14,ARI,H,LAD,24,5.2,5,4,0,0,3,3,0,9,0,0,0,6,6,4,1,5
